PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
J.J. Barea,0.091,1.051,0.061,0.654,0.602,0.802,0.0,0.0,0.0,0.0,0.124,1.264,0.042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.25
JJ Redick,0.009,0.0,0.147,1.299,0.072,0.896,0.0,0.0,0.0,0.0,0.189,1.213,0.19,0.995,0.015,0.813,0.318,1.032,0.0,0.0,0.048,1.02
JR Smith,0.093,0.694,0.18,1.1,0.044,0.294,0.031,0.5,0.0,0.0,0.392,0.921,0.026,0.5,0.0,0.0,0.155,1.133,0.0,0.0,0.052,0.65
JaMychal Green,0.033,1.0,0.105,1.271,0.0,0.0,0.09,0.95,0.079,0.925,0.291,1.062,0.0,0.0,0.135,1.089,0.015,0.7,0.166,1.171,0.082,0.491
Jabari Parker,0.103,0.728,0.178,1.32,0.083,0.819,0.063,0.921,0.055,1.036,0.275,0.96,0.042,0.905,0.086,1.349,0.035,0.971,0.055,1.218,0.026,0.462
Jae Crowder,0.02,0.5,0.166,1.149,0.054,0.875,0.022,1.15,0.034,0.933,0.368,1.159,0.065,0.897,0.074,1.667,0.105,1.043,0.029,1.462,0.063,0.643
Jahlil Okafor,0.203,0.969,0.055,0.829,0.0,0.0,0.092,1.034,0.316,0.855,0.06,0.842,0.0,0.0,0.114,1.097,0.0,0.0,0.089,1.143,0.055,0.629
Jakob Poeltl,0.0,0.0,0.076,1.077,0.0,0.0,0.235,1.075,0.0,0.0,0.0,0.0,0.0,0.0,0.253,1.14,0.0,0.0,0.247,1.095,0.118,0.05
Jamal Crawford,0.253,0.923,0.114,1.032,0.293,0.814,0.0,0.0,0.0,0.0,0.189,1.054,0.059,0.891,0.0,0.0,0.026,0.964,0.011,1.167,0.047,0.667
Jamal Murray,0.059,0.942,0.17,0.874,0.259,0.839,0.0,0.0,0.0,0.0,0.184,0.896,0.102,1.011,0.042,1.351,0.115,0.971,0.012,0.818,0.055,0.449
Jameer Nelson,0.069,0.808,0.125,1.158,0.376,0.779,0.0,0.0,0.0,0.0,0.237,0.978,0.096,1.096,0.03,1.652,0.013,0.5,0.0,0.0,0.049,0.297
James Ennis III,0.04,1.059,0.196,1.214,0.068,0.828,0.023,0.7,0.0,0.0,0.333,1.056,0.0,0.0,0.112,1.208,0.049,0.571,0.096,0.902,0.049,0.286
James Harden,0.237,0.973,0.151,0.926,0.405,1.014,0.0,0.0,0.024,0.818,0.05,1.198,0.027,1.0,0.01,1.652,0.023,0.852,0.013,1.258,0.059,0.768
James Johnson,0.118,0.975,0.142,1.027,0.171,0.774,0.082,1.071,0.043,0.864,0.258,0.963,0.013,1.231,0.04,1.317,0.031,1.438,0.032,0.97,0.071,0.446
Jared Dudley,0.0,0.0,0.175,1.038,0.0,0.0,0.121,1.278,0.045,0.8,0.354,0.943,0.0,0.0,0.031,1.214,0.114,0.863,0.029,1.538,0.085,0.237
Jared Sullinger,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarell Martin,0.069,0.571,0.129,1.077,0.0,0.0,0.129,0.615,0.0,0.0,0.277,0.875,0.0,0.0,0.109,1.364,0.0,0.0,0.158,0.875,0.084,0.294
Jason Smith,0.0,0.0,0.071,1.414,0.0,0.0,0.324,1.167,0.0,0.0,0.334,1.074,0.0,0.0,0.059,1.125,0.0,0.0,0.079,1.031,0.103,0.143
Jason Terry,0.0,0.0,0.199,0.983,0.113,0.667,0.0,0.0,0.0,0.0,0.419,1.303,0.052,0.667,0.0,0.0,0.096,1.286,0.0,0.0,0.045,0.231
Jaylen Brown,0.067,0.5,0.209,1.062,0.054,0.655,0.0,0.0,0.07,0.974,0.326,0.994,0.035,0.579,0.109,1.288,0.024,0.923,0.05,1.074,0.052,0.571
Jeff Green,0.074,0.904,0.182,1.172,0.111,0.628,0.064,0.911,0.115,0.79,0.268,0.884,0.043,0.9,0.034,1.458,0.034,0.833,0.026,1.111,0.051,0.389
Jeff Teague,0.149,1.015,0.162,0.948,0.412,0.978,0.0,0.0,0.008,0.909,0.111,0.972,0.032,0.952,0.012,1.313,0.032,0.786,0.014,1.0,0.065,0.643
Jerami Grant,0.074,0.903,0.186,1.128,0.045,0.579,0.06,1.4,0.0,0.0,0.372,0.949,0.055,0.87,0.1,1.214,0.0,0.0,0.033,0.786,0.043,0.944
Jeremy Lamb,0.066,1.026,0.076,1.136,0.403,0.948,0.0,0.0,0.0,0.0,0.185,0.981,0.054,1.097,0.066,1.5,0.09,1.0,0.033,1.526,0.022,0.308
Jeremy Lin,0.088,0.917,0.154,1.071,0.437,0.879,0.0,0.0,0.0,0.0,0.159,0.908,0.049,1.148,0.029,1.375,0.035,0.947,0.0,0.0,0.044,0.792
Jerian Grant,0.085,0.844,0.154,1.172,0.234,0.784,0.0,0.0,0.045,1.118,0.332,1.128,0.045,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.727
Jerryd Bayless,0.0,0.0,0.0,0.0,0.37,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Butler,0.138,0.872,0.124,1.438,0.367,0.91,0.006,1.182,0.059,1.07,0.091,1.214,0.042,0.972,0.039,1.318,0.043,1.151,0.036,1.306,0.055,0.817
Joakim Noah,0.034,0.6,0.095,0.357,0.0,0.0,0.135,0.925,0.0,0.0,0.057,0.706,0.0,0.0,0.176,1.231,0.0,0.0,0.351,0.846,0.132,0.256
Jodie Meeks,0.0,0.0,0.172,1.054,0.08,0.808,0.0,0.0,0.0,0.0,0.305,1.111,0.102,1.182,0.0,0.0,0.292,0.811,0.0,0.0,0.0,0.0
Joe Harris,0.0,0.0,0.166,0.849,0.095,0.81,0.0,0.0,0.0,0.0,0.32,1.121,0.125,0.909,0.08,1.229,0.148,0.908,0.023,1.3,0.036,0.5
Joe Ingles,0.051,1.2,0.112,1.303,0.239,0.759,0.0,0.0,0.0,0.0,0.338,1.146,0.066,0.692,0.0,0.0,0.112,1.03,0.0,0.0,0.053,0.484
Joe Johnson,0.153,0.793,0.048,1.057,0.19,0.877,0.014,0.5,0.105,0.776,0.324,1.149,0.048,1.029,0.015,1.091,0.057,0.951,0.021,1.267,0.025,1.0
Joel Embiid,0.083,1.036,0.102,0.761,0.0,0.0,0.15,1.141,0.322,0.877,0.099,0.862,0.0,0.0,0.064,1.333,0.021,1.286,0.058,1.0,0.088,0.69
Joffrey Lauvergne,0.0,0.0,0.09,1.143,0.0,0.0,0.248,0.935,0.145,0.622,0.216,0.94,0.0,0.0,0.113,1.314,0.0,0.0,0.084,0.885,0.077,0.375
John Henson,0.0,0.0,0.064,0.769,0.0,0.0,0.203,0.928,0.11,0.933,0.049,0.35,0.0,0.0,0.284,1.129,0.0,0.0,0.157,1.281,0.098,0.6
John Wall,0.165,0.807,0.224,1.118,0.402,0.855,0.0,0.0,0.014,0.593,0.091,1.022,0.012,0.417,0.0,0.0,0.01,0.632,0.017,1.147,0.062,0.705
Jon Leuer,0.032,0.458,0.138,1.24,0.017,0.538,0.149,0.788,0.087,1.0,0.304,0.861,0.0,0.0,0.111,1.548,0.037,0.75,0.085,1.359,0.036,0.667
Jonas Jerebko,0.0,0.0,0.103,1.303,0.0,0.0,0.072,0.609,0.0,0.0,0.508,0.963,0.0,0.0,0.097,0.903,0.0,0.0,0.069,1.182,0.075,0.458
Jonas Valanciunas,0.029,1.038,0.039,1.514,0.0,0.0,0.207,1.282,0.242,0.895,0.042,0.737,0.0,0.0,0.158,1.34,0.0,0.0,0.193,0.983,0.083,0.36
Jonathan Gibson,0.0,0.0,0.1,1.231,0.385,0.66,0.0,0.0,0.0,0.0,0.208,1.037,0.0,0.0,0.0,0.0,0.108,1.071,0.0,0.0,0.077,0.6
Jonathon Simmons,0.116,0.646,0.169,1.137,0.207,0.724,0.0,0.0,0.0,0.0,0.287,0.87,0.078,0.886,0.043,1.042,0.025,0.786,0.0,0.0,0.052,0.655
Jordan Clarkson,0.104,1.015,0.152,0.94,0.359,0.806,0.0,0.0,0.011,0.571,0.134,0.937,0.084,0.945,0.031,1.15,0.066,1.186,0.015,1.2,0.042,0.691
Jordan Crawford,0.084,0.952,0.195,1.49,0.307,0.831,0.0,0.0,0.0,0.0,0.187,1.085,0.056,1.357,0.0,0.0,0.092,0.696,0.0,0.0,0.0,0.0
Jordan McRae,0.152,0.667,0.124,0.818,0.208,0.486,0.0,0.0,0.0,0.0,0.275,1.224,0.0,0.0,0.0,0.0,0.073,0.923,0.0,0.0,0.0,0.0
Jose Calderon,0.0,0.0,0.0,0.0,0.404,0.619,0.0,0.0,0.0,0.0,0.212,1.091,0.135,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McRoberts,0.089,0.308,0.0,0.0,0.0,0.0,0.185,1.037,0.0,0.0,0.363,0.736,0.0,0.0,0.116,0.765,0.0,0.0,0.075,1.545,0.0,0.0
Josh Richardson,0.045,0.778,0.139,1.119,0.246,0.725,0.0,0.0,0.0,0.0,0.334,0.896,0.107,0.692,0.021,1.231,0.053,1.188,0.0,0.0,0.035,0.476
Jrue Holiday,0.075,1.046,0.115,0.91,0.507,0.813,0.0,0.0,0.013,0.667,0.114,0.924,0.059,1.103,0.022,1.462,0.025,0.828,0.017,0.8,0.052,0.733
Juancho Hernangomez,0.0,0.0,0.191,1.145,0.0,0.0,0.0,0.0,0.0,0.0,0.385,1.099,0.045,0.462,0.104,1.4,0.035,1.3,0.115,0.879,0.056,0.813
Julius Randle,0.156,0.814,0.186,1.04,0.016,0.882,0.109,1.0,0.109,0.692,0.12,0.814,0.014,0.733,0.102,1.11,0.012,0.692,0.092,1.242,0.084,0.533
Justin Anderson,0.115,0.878,0.115,1.049,0.067,0.625,0.0,0.0,0.0,0.0,0.368,1.038,0.083,0.529,0.118,1.458,0.098,1.057,0.056,1.25,0.064,0.231
Justin Hamilton,0.0,0.0,0.104,1.326,0.0,0.0,0.21,1.032,0.054,0.542,0.33,0.836,0.0,0.0,0.106,1.128,0.023,0.6,0.093,1.537,0.059,0.615
Justin Holiday,0.028,0.722,0.166,0.887,0.075,0.604,0.0,0.0,0.0,0.0,0.353,1.138,0.072,1.043,0.089,1.456,0.132,0.857,0.0,0.0,0.071,0.511
Justise Winslow,0.083,0.478,0.174,0.938,0.221,0.705,0.058,0.438,0.051,0.857,0.239,0.576,0.0,0.0,0.051,1.143,0.0,0.0,0.0,0.0,0.054,0.6
Jusuf Nurkic,0.0,0.0,0.062,1.148,0.0,0.0,0.294,0.98,0.355,0.714,0.068,0.609,0.0,0.0,0.141,1.098,0.0,0.0,0.15,0.892,0.12,0.346
KJ McDaniels,0.0,0.0,0.128,1.412,0.188,0.76,0.0,0.0,0.0,0.0,0.406,0.926,0.0,0.0,0.083,1.364,0.0,0.0,0.0,0.0,0.0,0.0
Karl-Anthony Towns,0.082,0.857,0.069,1.31,0.0,0.0,0.194,1.229,0.255,1.029,0.113,0.938,0.0,0.0,0.06,1.42,0.058,1.0,0.11,1.325,0.053,0.596
Kawhi Leonard,0.126,0.939,0.126,1.333,0.247,1.014,0.007,1.083,0.081,0.985,0.187,1.237,0.063,1.047,0.028,1.468,0.076,0.907,0.022,1.342,0.037,0.984
Kelly Olynyk,0.029,0.737,0.085,1.071,0.0,0.0,0.228,1.172,0.11,0.986,0.242,1.013,0.021,0.5,0.091,1.567,0.05,0.727,0.051,0.971,0.085,0.375
Kelly Oubre Jr.,0.026,0.286,0.221,1.28,0.079,0.667,0.0,0.0,0.0,0.0,0.365,0.841,0.032,1.0,0.066,0.914,0.069,0.919,0.082,1.045,0.043,0.391
Kemba Walker,0.062,0.764,0.115,1.144,0.549,0.977,0.0,0.0,0.0,0.0,0.103,1.297,0.06,1.179,0.018,1.156,0.046,1.309,0.01,0.882,0.036,0.688
Kenneth Faried,0.0,0.0,0.114,1.206,0.0,0.0,0.098,1.148,0.113,0.774,0.034,0.632,0.0,0.0,0.269,1.176,0.0,0.0,0.252,1.094,0.091,0.72
Kent Bazemore,0.047,0.721,0.193,1.045,0.225,0.729,0.0,0.0,0.0,0.0,0.256,0.889,0.063,0.5,0.056,1.412,0.085,0.936,0.019,0.824,0.05,0.587
Kentavious Caldwell-Pope,0.03,0.813,0.208,1.116,0.248,0.888,0.0,0.0,0.0,0.0,0.185,0.94,0.149,1.037,0.022,1.125,0.101,0.89,0.025,0.519,0.032,0.629
Kevin Durant,0.115,1.046,0.225,1.36,0.126,0.97,0.025,1.061,0.07,0.892,0.142,1.261,0.03,1.125,0.065,1.5,0.135,1.135,0.018,1.583,0.048,0.714
Kevin Love,0.055,0.839,0.1,1.116,0.0,0.0,0.122,0.882,0.232,0.865,0.236,1.189,0.0,0.0,0.039,1.386,0.061,1.118,0.083,1.0,0.059,0.727
Kevin Seraphin,0.0,0.0,0.047,1.091,0.0,0.0,0.195,0.848,0.263,1.065,0.093,1.091,0.0,0.0,0.216,1.157,0.0,0.0,0.11,1.154,0.059,0.143
Khris Middleton,0.088,0.526,0.101,0.955,0.175,0.697,0.023,0.6,0.118,0.882,0.249,1.176,0.06,0.923,0.035,1.867,0.065,1.286,0.0,0.0,0.071,0.774
Klay Thompson,0.042,1.104,0.192,1.209,0.054,0.907,0.0,0.0,0.021,0.727,0.175,1.168,0.047,0.747,0.087,1.37,0.324,1.002,0.018,0.964,0.038,1.033
Kosta Koufos,0.021,1.0,0.065,1.258,0.0,0.0,0.15,1.25,0.135,0.815,0.0,0.0,0.0,0.0,0.39,1.0,0.0,0.0,0.148,1.056,0.073,0.257
Kris Dunn,0.063,0.222,0.212,0.692,0.343,0.782,0.0,0.0,0.0,0.0,0.21,0.744,0.026,0.818,0.028,0.833,0.0,0.0,0.023,1.2,0.082,0.171
Kris Humphries,0.0,0.0,0.078,1.455,0.0,0.0,0.21,0.712,0.0,0.0,0.249,0.943,0.0,0.0,0.181,1.02,0.0,0.0,0.125,0.8,0.096,0.778
Kristaps Porzingis,0.079,0.698,0.098,1.092,0.013,0.688,0.158,1.052,0.137,0.813,0.22,0.996,0.016,1.158,0.088,1.406,0.085,1.0,0.065,0.911,0.041,0.58
Kyle Anderson,0.054,1.267,0.13,0.833,0.101,0.929,0.0,0.0,0.036,0.7,0.343,0.905,0.058,0.75,0.112,1.226,0.04,0.364,0.069,0.947,0.051,0.429
Kyle Korver,0.0,0.0,0.205,1.145,0.058,0.235,0.0,0.0,0.0,0.0,0.265,1.5,0.164,1.021,0.034,1.6,0.358,1.139,0.0,0.0,0.062,0.5
Kyle Lowry,0.11,1.007,0.17,1.129,0.391,1.052,0.011,1.154,0.011,0.769,0.136,1.275,0.055,0.838,0.0,0.0,0.052,1.281,0.011,0.846,0.048,0.797
Kyle O'Quinn,0.057,0.533,0.061,1.25,0.0,0.0,0.182,0.989,0.061,0.75,0.155,0.864,0.0,0.0,0.195,1.265,0.0,0.0,0.167,1.161,0.109,0.351
Kyle Singler,0.0,0.0,0.284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.73,0.137,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrie Irving,0.214,1.123,0.154,1.136,0.34,0.959,0.007,0.667,0.025,0.977,0.08,1.146,0.055,1.011,0.023,1.59,0.041,1.141,0.014,0.708,0.047,0.613
LaMarcus Aldridge,0.034,0.558,0.039,1.3,0.0,0.0,0.191,0.942,0.327,0.865,0.162,0.946,0.0,0.0,0.065,1.415,0.034,0.814,0.094,1.336,0.046,0.724
Lance Stephenson,0.143,1.1,0.214,0.867,0.314,0.682,0.0,0.0,0.0,0.0,0.214,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Thomas,0.034,1.0,0.126,0.703,0.034,0.8,0.055,0.75,0.0,0.0,0.532,1.051,0.0,0.0,0.051,0.8,0.041,1.083,0.058,0.882,0.048,0.571
Langston Galloway,0.041,0.65,0.199,1.062,0.203,0.727,0.0,0.0,0.0,0.0,0.324,1.209,0.033,0.938,0.0,0.0,0.133,0.8,0.0,0.0,0.043,0.571
Larry Nance Jr.,0.0,0.0,0.119,1.444,0.0,0.0,0.223,0.931,0.06,0.667,0.159,0.806,0.0,0.0,0.186,1.202,0.027,1.083,0.142,1.047,0.062,0.393
Lavoy Allen,0.0,0.0,0.08,0.941,0.0,0.0,0.146,0.774,0.0,0.0,0.188,0.75,0.0,0.0,0.244,1.019,0.0,0.0,0.211,0.911,0.089,0.368
LeBron James,0.203,0.973,0.225,1.209,0.199,0.962,0.026,1.429,0.113,0.943,0.059,1.027,0.016,0.767,0.058,1.556,0.015,0.704,0.031,1.293,0.054,0.436
Leandro Barbosa,0.068,0.774,0.159,1.26,0.41,0.739,0.0,0.0,0.0,0.0,0.192,0.92,0.048,0.909,0.0,0.0,0.061,1.0,0.0,0.0,0.028,0.923
Lou Williams,0.1,1.071,0.145,1.042,0.451,1.067,0.0,0.0,0.0,0.0,0.1,1.111,0.092,1.055,0.026,1.385,0.043,1.186,0.0,0.0,0.034,1.059
Luc Mbah a Moute,0.0,0.0,0.211,0.948,0.035,1.188,0.05,1.043,0.0,0.0,0.411,1.138,0.03,1.357,0.152,1.143,0.0,0.0,0.035,0.875,0.033,0.4
Lucas Nogueira,0.0,0.0,0.114,1.308,0.0,0.0,0.284,1.246,0.0,0.0,0.066,1.0,0.0,0.0,0.205,1.383,0.0,0.0,0.179,1.244,0.144,0.212
Luis Scola,0.0,0.0,0.09,1.056,0.0,0.0,0.189,1.0,0.159,0.875,0.229,0.804,0.0,0.0,0.06,1.083,0.0,0.0,0.174,1.257,0.08,0.25
Luke Babbitt,0.0,0.0,0.144,1.044,0.0,0.0,0.109,0.912,0.0,0.0,0.607,1.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.118
Luol Deng,0.043,0.429,0.164,1.099,0.105,0.75,0.022,1.0,0.047,0.696,0.292,0.833,0.077,0.816,0.061,1.267,0.065,0.594,0.077,1.184,0.047,0.174
Malcolm Brogdon,0.07,0.554,0.11,1.136,0.31,0.815,0.0,0.0,0.017,0.857,0.217,1.19,0.05,1.325,0.084,1.104,0.051,0.732,0.025,1.05,0.055,0.545
Malcolm Delaney,0.089,0.717,0.146,0.697,0.372,0.741,0.0,0.0,0.0,0.0,0.197,0.716,0.05,0.731,0.0,0.0,0.035,1.167,0.0,0.0,0.089,0.652
Manu Ginobili,0.057,0.727,0.137,1.051,0.243,0.764,0.0,0.0,0.0,0.0,0.313,1.011,0.087,1.02,0.049,0.893,0.04,0.652,0.0,0.0,0.052,0.567
Marc Gasol,0.072,0.849,0.067,1.01,0.0,0.0,0.23,1.024,0.32,0.938,0.154,1.035,0.011,1.375,0.044,1.203,0.038,1.073,0.016,1.333,0.044,0.328
Marcelo Huertas,0.0,0.0,0.117,0.727,0.489,0.739,0.0,0.0,0.0,0.0,0.117,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcin Gortat,0.0,0.0,0.041,1.2,0.0,0.0,0.225,1.093,0.204,0.943,0.0,0.0,0.0,0.0,0.295,1.184,0.0,0.0,0.141,1.18,0.079,0.191
Marco Belinelli,0.016,0.417,0.08,0.867,0.196,0.918,0.0,0.0,0.0,0.0,0.218,1.043,0.123,1.13,0.083,1.419,0.22,1.03,0.0,0.0,0.055,0.707
Marcus Morris Sr.,0.148,1.052,0.133,1.223,0.166,0.692,0.057,0.896,0.088,0.798,0.205,1.025,0.048,0.821,0.025,1.069,0.048,0.842,0.04,1.17,0.042,0.5
Marcus Smart,0.074,0.667,0.12,0.811,0.191,0.667,0.0,0.0,0.096,0.99,0.224,0.952,0.063,0.641,0.044,1.022,0.031,0.625,0.039,1.125,0.115,0.684
Marcus Thornton,0.062,1.4,0.107,0.923,0.251,0.541,0.0,0.0,0.0,0.0,0.214,0.865,0.049,1.5,0.045,1.455,0.156,0.842,0.062,1.267,0.041,0.3
Mario Hezonja,0.061,0.52,0.169,0.855,0.152,0.758,0.0,0.0,0.0,0.0,0.27,0.882,0.069,0.643,0.025,0.6,0.147,0.967,0.029,0.5,0.076,0.419
Markieff Morris,0.095,0.962,0.083,1.28,0.0,0.0,0.135,0.974,0.188,0.876,0.21,0.919,0.009,0.9,0.097,1.222,0.048,1.0,0.067,0.947,0.061,0.426
Marquese Chriss,0.048,0.59,0.156,1.258,0.0,0.0,0.105,0.872,0.089,0.644,0.284,0.854,0.0,0.0,0.117,1.417,0.02,0.625,0.093,1.013,0.071,0.362
Marreese Speights,0.034,0.783,0.074,0.9,0.0,0.0,0.256,0.988,0.093,0.968,0.303,1.215,0.0,0.0,0.059,1.35,0.0,0.0,0.1,1.147,0.066,0.422
Marvin Williams,0.0,0.0,0.111,1.228,0.0,0.0,0.135,1.009,0.045,0.919,0.425,0.972,0.023,1.0,0.09,1.253,0.045,0.811,0.059,1.0,0.064,0.868
Mason Plumlee,0.054,0.706,0.102,1.266,0.0,0.0,0.185,0.888,0.072,0.822,0.059,0.838,0.0,0.0,0.292,1.142,0.0,0.0,0.105,1.182,0.105,0.258
Matt Barnes,0.028,1.0,0.151,0.827,0.054,1.0,0.048,0.625,0.0,0.0,0.365,0.912,0.0,0.0,0.081,1.225,0.042,0.952,0.073,0.806,0.121,0.333
Matthew Dellavedova,0.04,0.536,0.094,0.742,0.396,0.728,0.033,1.261,0.0,0.0,0.237,0.958,0.051,0.556,0.026,1.167,0.04,1.321,0.0,0.0,0.078,0.436
Maurice Harkless,0.028,0.762,0.155,1.297,0.045,0.618,0.041,1.129,0.127,0.959,0.279,0.986,0.025,0.737,0.116,1.25,0.043,0.606,0.112,1.035,0.03,0.435
Maurice Ndour,0.0,0.0,0.18,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.773,0.0,0.0,0.27,1.033,0.0,0.0,0.126,0.643,0.0,0.0
Meyers Leonard,0.023,0.7,0.049,1.762,0.0,0.0,0.271,0.846,0.097,0.69,0.35,0.967,0.0,0.0,0.097,1.119,0.0,0.0,0.0,0.0,0.074,0.719
Michael Beasley,0.132,1.029,0.142,1.041,0.068,0.771,0.054,1.214,0.087,1.111,0.21,1.083,0.066,0.941,0.097,1.32,0.062,0.75,0.045,1.13,0.037,0.158
Michael Carter-Williams,0.074,0.567,0.17,0.913,0.277,0.741,0.0,0.0,0.0,0.0,0.232,0.83,0.064,0.538,0.042,1.118,0.025,0.9,0.025,0.9,0.074,0.1
Michael Kidd-Gilchrist,0.039,0.4,0.193,1.245,0.084,0.734,0.0,0.0,0.045,1.059,0.314,0.841,0.047,0.778,0.164,1.2,0.0,0.0,0.072,1.182,0.035,0.593
Mike Conley,0.1,1.0,0.109,0.979,0.421,1.007,0.0,0.0,0.0,0.0,0.117,1.191,0.082,1.206,0.015,1.684,0.087,1.336,0.008,0.8,0.061,0.734
Mike Dunleavy,0.0,0.0,0.255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,1.463,0.097,0.667,0.09,1.571,0.277,1.163,0.0,0.0,0.0,0.0
Mike Muscala,0.0,0.0,0.1,1.262,0.0,0.0,0.212,1.056,0.0,0.0,0.276,1.086,0.0,0.0,0.16,1.134,0.026,1.182,0.107,1.0,0.095,0.5
Mike Scott,0.0,0.0,0.141,0.7,0.0,0.0,0.169,0.583,0.0,0.0,0.254,0.167,0.0,0.0,0.155,1.091,0.0,0.0,0.0,0.0,0.0,0.0
Miles Plumlee,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.324,1.455,0.0,0.0,0.0,0.0,0.0,0.0
Mindaugas Kuzminskas,0.047,0.429,0.19,0.918,0.069,0.581,0.0,0.0,0.031,1.071,0.359,0.994,0.027,1.0,0.112,1.4,0.027,1.0,0.067,1.033,0.06,0.444
Mirza Teletovic,0.0,0.0,0.203,0.979,0.0,0.0,0.053,1.12,0.0,0.0,0.433,0.922,0.106,1.06,0.034,1.5,0.091,0.86,0.0,0.0,0.036,0.353
Monta Ellis,0.052,0.821,0.173,1.101,0.371,0.744,0.0,0.0,0.0,0.0,0.214,0.919,0.051,0.895,0.02,1.467,0.06,0.667,0.0,0.0,0.05,0.243
Montrezl Harrell,0.0,0.0,0.138,1.525,0.03,1.538,0.245,1.105,0.035,1.267,0.056,0.667,0.0,0.0,0.294,1.397,0.0,0.0,0.121,1.346,0.063,0.333
Myles Turner,0.021,1.0,0.09,1.364,0.0,0.0,0.303,1.033,0.097,0.888,0.149,0.952,0.009,0.5,0.185,1.314,0.0,0.0,0.07,1.312,0.071,0.321
Nemanja Bjelica,0.066,0.724,0.152,0.896,0.032,0.357,0.102,0.956,0.0,0.0,0.415,0.918,0.0,0.0,0.063,1.321,0.0,0.0,0.077,0.941,0.041,0.5
Nene,0.056,0.71,0.086,1.25,0.0,0.0,0.317,1.25,0.081,0.667,0.07,1.0,0.0,0.0,0.231,1.367,0.0,0.0,0.074,0.732,0.074,0.585
Nerlens Noel,0.043,1.0,0.125,1.414,0.0,0.0,0.278,1.184,0.0,0.0,0.108,0.68,0.0,0.0,0.233,1.259,0.0,0.0,0.168,1.026,0.074,0.846
Nick Young,0.03,0.81,0.211,1.264,0.117,1.037,0.0,0.0,0.0,0.0,0.253,1.14,0.155,1.248,0.017,1.333,0.165,0.991,0.014,1.7,0.026,0.333
Nicolas Batum,0.051,1.0,0.07,1.011,0.254,0.607,0.0,0.0,0.089,0.964,0.158,1.065,0.099,1.04,0.031,1.256,0.19,0.863,0.017,1.5,0.038,0.729
Nik Stauskas,0.061,0.8,0.15,1.024,0.177,0.692,0.0,0.0,0.0,0.0,0.287,1.013,0.137,0.858,0.028,1.261,0.102,0.929,0.0,0.0,0.047,0.641
Nikola Jokic,0.061,0.912,0.077,0.953,0.0,0.0,0.153,1.146,0.208,1.116,0.109,1.09,0.0,0.0,0.146,1.417,0.014,0.875,0.126,1.241,0.097,0.541
Nikola Mirotic,0.026,1.15,0.14,1.17,0.0,0.0,0.094,0.986,0.065,0.633,0.421,1.013,0.028,0.667,0.061,1.196,0.065,0.531,0.049,1.108,0.049,0.838
Nikola Vucevic,0.056,0.691,0.064,1.231,0.0,0.0,0.233,0.877,0.226,0.797,0.149,0.841,0.008,0.6,0.096,1.282,0.011,0.857,0.093,1.035,0.059,0.542
Noah Vonleh,0.043,0.875,0.059,0.773,0.0,0.0,0.106,1.175,0.106,0.625,0.152,0.93,0.0,0.0,0.218,0.988,0.0,0.0,0.221,0.855,0.088,0.333
Norman Powell,0.075,0.857,0.221,1.146,0.284,0.968,0.0,0.0,0.0,0.0,0.261,0.941,0.032,0.952,0.018,0.917,0.046,0.967,0.02,0.615,0.035,0.826
Okaro White,0.0,0.0,0.13,1.133,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.865,0.0,0.0,0.122,1.286,0.0,0.0,0.104,0.833,0.113,0.308
Omer Asik,0.0,0.0,0.0,0.0,0.0,0.0,0.103,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.412,1.0,0.0,0.0,0.309,0.867,0.0,0.0
Omri Casspi,0.0,0.0,0.289,1.317,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.683,0.0,0.0,0.148,0.952,0.07,0.6,0.099,0.571,0.0,0.0
Otto Porter Jr.,0.021,0.526,0.202,1.317,0.073,1.046,0.027,1.0,0.0,0.0,0.34,1.31,0.033,0.862,0.077,1.536,0.094,1.083,0.082,1.192,0.048,0.698
