PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
Ish Smith,0.103,0.621,0.197,0.945,0.442,0.71,0.0,0.0,0.0,0.0,0.136,0.992,0.041,0.895,0.0,0.0,0.013,0.833,0.013,0.75,0.043,0.6
J.J. Barea,0.089,0.688,0.086,1.041,0.528,0.87,0.0,0.0,0.0,0.0,0.172,1.243,0.051,0.955,0.012,1.6,0.017,0.867,0.0,0.0,0.037,0.375
JJ Hickson,0.0,0.0,0.086,1.0,0.0,0.0,0.276,1.095,0.092,0.786,0.086,0.462,0.0,0.0,0.243,0.973,0.0,0.0,0.118,1.0,0.072,0.182
JJ Redick,0.025,0.846,0.122,1.307,0.055,0.86,0.0,0.0,0.0,0.0,0.166,1.52,0.185,0.959,0.014,1.0,0.387,1.124,0.0,0.0,0.036,1.184
JR Smith,0.128,0.733,0.153,1.139,0.079,0.676,0.0,0.0,0.013,0.417,0.337,1.183,0.046,1.14,0.018,0.941,0.166,1.077,0.0,0.0,0.047,0.568
JaKarr Sampson,0.043,0.231,0.234,0.9,0.057,0.471,0.0,0.0,0.0,0.0,0.261,0.551,0.087,1.231,0.161,1.083,0.0,0.0,0.067,1.05,0.054,0.563
JaMychal Green,0.033,0.762,0.087,1.164,0.0,0.0,0.148,0.894,0.139,0.841,0.18,0.763,0.0,0.0,0.159,1.178,0.0,0.0,0.18,1.009,0.066,0.429
JaVale McGee,0.0,0.0,0.0,0.0,0.0,0.0,0.227,1.154,0.076,0.385,0.058,1.0,0.0,0.0,0.291,1.3,0.0,0.0,0.198,0.941,0.081,0.214
Jabari Parker,0.091,0.716,0.182,1.212,0.06,0.701,0.049,0.727,0.071,1.0,0.225,0.813,0.018,0.6,0.172,1.182,0.024,1.0,0.063,1.2,0.045,0.48
Jae Crowder,0.021,0.667,0.207,1.164,0.073,0.781,0.038,1.237,0.035,0.943,0.33,1.027,0.065,0.985,0.056,1.464,0.074,1.041,0.035,1.086,0.066,0.697
Jahlil Okafor,0.19,0.866,0.066,1.338,0.0,0.0,0.131,1.015,0.32,0.851,0.046,0.911,0.0,0.0,0.111,0.89,0.0,0.0,0.085,1.298,0.04,0.487
Jamal Crawford,0.224,1.004,0.118,1.152,0.296,0.817,0.0,0.0,0.0,0.0,0.18,1.071,0.088,0.824,0.0,0.0,0.033,0.795,0.009,1.273,0.041,0.75
Jameer Nelson,0.078,1.0,0.093,0.917,0.47,0.665,0.0,0.0,0.0,0.0,0.207,0.775,0.072,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.467
James Anderson,0.0,0.0,0.265,0.581,0.167,0.692,0.0,0.0,0.0,0.0,0.329,0.766,0.077,0.667,0.0,0.0,0.043,1.1,0.0,0.0,0.0,0.0
James Ennis III,0.0,0.0,0.194,1.64,0.132,0.824,0.0,0.0,0.0,0.0,0.31,1.05,0.0,0.0,0.0,0.0,0.078,0.8,0.101,0.846,0.0,0.0
James Harden,0.242,0.926,0.21,1.073,0.259,0.97,0.0,0.0,0.048,0.911,0.082,1.267,0.037,0.954,0.017,1.205,0.034,1.038,0.012,0.724,0.056,0.809
James Johnson,0.173,0.839,0.154,0.92,0.065,0.857,0.0,0.0,0.056,0.833,0.306,0.859,0.0,0.0,0.065,1.333,0.04,0.615,0.052,1.412,0.043,0.143
Jared Dudley,0.0,0.0,0.204,1.097,0.0,0.0,0.135,0.951,0.0,0.0,0.433,1.11,0.0,0.0,0.067,1.366,0.056,0.765,0.03,1.0,0.041,0.52
Jared Sullinger,0.058,0.579,0.069,0.985,0.0,0.0,0.168,0.873,0.163,0.825,0.209,0.824,0.0,0.0,0.089,1.046,0.048,0.851,0.125,1.081,0.065,0.313
Jarell Martin,0.074,0.833,0.104,1.176,0.0,0.0,0.147,0.708,0.092,0.8,0.147,0.75,0.0,0.0,0.166,1.259,0.0,0.0,0.172,1.214,0.08,0.462
Jarrett Jack,0.101,0.66,0.109,0.815,0.439,0.829,0.0,0.0,0.0,0.0,0.184,0.89,0.047,0.783,0.0,0.0,0.028,0.429,0.0,0.0,0.071,0.771
Jason Smith,0.0,0.0,0.046,1.222,0.0,0.0,0.404,1.004,0.024,0.357,0.27,0.931,0.0,0.0,0.063,1.054,0.037,0.727,0.046,1.0,0.097,0.456
Jason Terry,0.034,0.467,0.197,1.151,0.14,0.82,0.0,0.0,0.0,0.0,0.442,0.99,0.055,1.0,0.0,0.0,0.043,1.211,0.0,0.0,0.066,0.552
Jason Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0.0,0.0,0.256,0.952,0.0,0.0,0.159,1.615,0.0,0.0,0.171,1.071,0.0,0.0
Jeff Green,0.096,1.03,0.141,1.186,0.186,0.875,0.075,1.083,0.084,0.845,0.179,0.764,0.041,0.786,0.077,1.302,0.058,0.925,0.051,1.057,0.055,0.526
Jeff Teague,0.139,0.834,0.174,1.107,0.406,0.785,0.0,0.0,0.01,1.077,0.103,1.348,0.055,0.784,0.016,1.333,0.033,0.705,0.0,0.0,0.058,0.795
Jeff Withey,0.0,0.0,0.06,1.385,0.0,0.0,0.18,1.077,0.0,0.0,0.078,0.706,0.0,0.0,0.373,1.136,0.0,0.0,0.171,1.027,0.115,0.56
Jerami Grant,0.119,0.824,0.16,1.116,0.027,0.652,0.105,0.6,0.057,0.878,0.249,0.846,0.028,0.917,0.126,1.074,0.024,0.81,0.06,0.904,0.045,0.359
Jeremy Lamb,0.069,0.805,0.119,1.042,0.243,0.966,0.0,0.0,0.0,0.0,0.188,0.955,0.059,0.686,0.08,1.396,0.159,1.032,0.047,1.179,0.028,0.235
Jeremy Lin,0.074,0.787,0.132,1.007,0.327,0.789,0.0,0.0,0.0,0.0,0.219,0.86,0.073,0.905,0.042,1.442,0.071,1.181,0.0,0.0,0.055,0.786
Jerian Grant,0.096,0.784,0.157,1.06,0.35,0.724,0.0,0.0,0.0,0.0,0.193,0.824,0.049,1.038,0.038,1.6,0.047,0.44,0.0,0.0,0.06,0.219
Jerryd Bayless,0.072,0.974,0.156,1.047,0.211,0.791,0.0,0.0,0.0,0.0,0.299,1.239,0.09,0.592,0.026,0.929,0.086,1.234,0.0,0.0,0.048,0.423
Jimmy Butler,0.123,0.905,0.121,1.078,0.317,0.894,0.009,1.167,0.057,0.859,0.106,0.959,0.055,1.066,0.092,1.532,0.049,1.044,0.027,1.216,0.044,0.783
Joakim Noah,0.0,0.0,0.069,0.571,0.0,0.0,0.099,0.6,0.049,0.6,0.079,0.688,0.0,0.0,0.143,1.138,0.0,0.0,0.296,0.733,0.212,0.093
Joe Ingles,0.044,0.813,0.108,1.154,0.155,0.571,0.0,0.0,0.0,0.0,0.448,1.228,0.146,0.623,0.0,0.0,0.03,1.091,0.0,0.0,0.047,0.118
Joe Johnson,0.143,0.8,0.109,1.012,0.239,0.707,0.0,0.0,0.122,0.83,0.236,1.077,0.019,0.867,0.0,0.0,0.061,1.085,0.014,0.636,0.036,0.286
Joffrey Lauvergne,0.03,0.286,0.081,1.368,0.0,0.0,0.246,1.104,0.141,1.03,0.191,0.798,0.0,0.0,0.131,1.262,0.0,0.0,0.096,1.133,0.073,0.441
John Henson,0.0,0.0,0.062,1.04,0.0,0.0,0.219,1.09,0.14,0.719,0.034,0.643,0.0,0.0,0.296,1.175,0.0,0.0,0.143,1.19,0.094,0.237
John Jenkins,0.0,0.0,0.212,0.875,0.265,0.8,0.0,0.0,0.0,0.0,0.168,1.263,0.0,0.0,0.0,0.0,0.115,1.385,0.0,0.0,0.0,0.0
John Wall,0.112,0.76,0.235,1.019,0.402,0.727,0.0,0.0,0.009,0.688,0.128,1.009,0.025,0.689,0.009,0.938,0.016,0.786,0.01,0.611,0.054,0.74
Johnny O'Bryant III,0.0,0.0,0.063,1.25,0.0,0.0,0.133,0.706,0.07,1.0,0.27,0.609,0.0,0.0,0.203,1.0,0.0,0.0,0.137,0.771,0.066,0.235
Jon Leuer,0.079,0.891,0.106,1.145,0.0,0.0,0.235,1.182,0.075,0.886,0.236,0.812,0.019,0.818,0.089,1.019,0.0,0.0,0.084,1.204,0.063,0.324
Jonas Jerebko,0.0,0.0,0.142,1.151,0.0,0.0,0.118,0.568,0.048,0.611,0.366,0.978,0.0,0.0,0.118,1.227,0.0,0.0,0.07,0.731,0.083,0.548
Jonas Valanciunas,0.0,0.0,0.039,1.25,0.0,0.0,0.142,1.267,0.274,0.867,0.032,1.0,0.0,0.0,0.207,1.429,0.0,0.0,0.203,1.014,0.086,0.754
Jonathon Simmons,0.082,0.667,0.194,1.344,0.158,0.846,0.0,0.0,0.0,0.0,0.282,0.989,0.064,1.0,0.079,1.462,0.048,0.875,0.0,0.0,0.064,0.429
Jordan Clarkson,0.1,0.598,0.154,0.941,0.36,0.868,0.0,0.0,0.008,0.6,0.136,1.05,0.059,1.167,0.054,1.239,0.057,0.974,0.033,1.0,0.039,0.654
Jordan Farmar,0.098,0.583,0.09,1.273,0.377,1.043,0.0,0.0,0.0,0.0,0.189,0.739,0.0,0.0,0.0,0.0,0.082,0.6,0.0,0.0,0.0,0.0
Jordan Hamilton,0.093,0.923,0.186,1.115,0.129,1.167,0.0,0.0,0.0,0.0,0.321,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Hill,0.049,0.706,0.047,0.909,0.0,0.0,0.198,0.964,0.241,0.822,0.076,0.736,0.0,0.0,0.173,1.198,0.0,0.0,0.131,1.207,0.076,0.34
Jordan McRae,0.0,0.0,0.308,1.0,0.256,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Calderon,0.022,0.917,0.102,0.982,0.381,0.83,0.0,0.0,0.0,0.0,0.23,1.289,0.077,1.093,0.029,1.313,0.077,1.047,0.0,0.0,0.075,0.31
Josh McRoberts,0.128,0.8,0.0,0.0,0.0,0.0,0.184,0.806,0.0,0.0,0.342,0.716,0.0,0.0,0.071,1.429,0.0,0.0,0.0,0.0,0.117,0.261
Josh Richardson,0.048,0.875,0.128,1.395,0.245,0.756,0.0,0.0,0.0,0.0,0.403,1.141,0.039,1.385,0.03,1.3,0.0,0.0,0.0,0.0,0.066,0.318
Josh Smith,0.126,0.852,0.136,0.788,0.093,0.4,0.248,0.567,0.099,0.833,0.265,0.912,0.0,0.0,0.107,0.846,0.0,0.0,0.05,1.167,0.099,0.292
Jrue Holiday,0.088,0.971,0.105,0.952,0.517,0.867,0.0,0.0,0.014,0.706,0.086,0.893,0.056,1.09,0.02,1.625,0.038,1.109,0.013,0.75,0.062,0.622
Julius Randle,0.218,0.72,0.158,1.04,0.022,0.667,0.094,0.728,0.119,0.656,0.112,0.699,0.0,0.0,0.087,1.2,0.022,0.5,0.104,1.096,0.058,0.563
Justin Anderson,0.053,0.5,0.176,1.5,0.141,0.688,0.0,0.0,0.0,0.0,0.322,0.959,0.066,0.933,0.044,0.9,0.075,0.235,0.044,1.4,0.057,0.692
Justin Holiday,0.057,0.455,0.224,0.86,0.167,0.844,0.0,0.0,0.0,0.0,0.271,1.365,0.094,0.667,0.0,0.0,0.057,0.727,0.0,0.0,0.078,0.2
Justise Winslow,0.025,0.667,0.241,0.973,0.07,0.442,0.0,0.0,0.034,0.476,0.302,0.772,0.043,0.423,0.12,1.068,0.0,0.0,0.075,1.065,0.066,0.475
Jusuf Nurkic,0.0,0.0,0.032,1.364,0.0,0.0,0.245,1.012,0.319,0.639,0.032,0.545,0.0,0.0,0.118,1.025,0.0,0.0,0.153,0.654,0.094,0.313
Karl-Anthony Towns,0.066,1.188,0.073,1.085,0.0,0.0,0.248,0.953,0.174,0.92,0.111,1.094,0.0,0.0,0.08,1.388,0.056,1.099,0.115,1.281,0.073,0.419
Kawhi Leonard,0.118,0.987,0.128,1.206,0.137,1.017,0.011,1.214,0.13,1.017,0.235,1.251,0.064,1.047,0.043,1.421,0.066,1.149,0.035,1.13,0.035,0.935
Kelly Olynyk,0.029,0.4,0.139,1.316,0.0,0.0,0.194,1.038,0.073,0.92,0.249,1.059,0.05,0.706,0.075,1.216,0.057,1.026,0.066,0.8,0.057,0.385
Kelly Oubre Jr.,0.0,0.0,0.215,1.123,0.094,0.48,0.0,0.0,0.0,0.0,0.313,0.831,0.068,0.667,0.113,1.5,0.049,0.231,0.064,1.059,0.053,0.5
Kemba Walker,0.077,0.723,0.138,1.236,0.467,0.894,0.0,0.0,0.0,0.0,0.14,1.144,0.06,1.069,0.02,1.455,0.033,1.055,0.013,1.318,0.053,0.778
Kendall Marshall,0.114,0.737,0.084,0.429,0.293,0.408,0.0,0.0,0.06,0.8,0.281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.125
Kendrick Perkins,0.0,0.0,0.0,0.0,0.0,0.0,0.242,1.0,0.18,0.478,0.0,0.0,0.0,0.0,0.188,1.083,0.0,0.0,0.0,0.0,0.18,0.043
Kenneth Faried,0.022,0.444,0.133,1.324,0.0,0.0,0.162,1.129,0.115,0.936,0.052,0.643,0.0,0.0,0.208,1.166,0.0,0.0,0.213,1.052,0.091,0.5
Kent Bazemore,0.048,1.0,0.234,1.074,0.151,0.593,0.0,0.0,0.0,0.0,0.301,0.986,0.068,0.683,0.089,1.159,0.046,1.279,0.015,1.0,0.046,0.605
Kentavious Caldwell-Pope,0.05,0.81,0.222,1.19,0.224,0.823,0.0,0.0,0.0,0.0,0.255,0.899,0.052,0.754,0.032,1.432,0.081,0.681,0.034,1.1,0.047,0.782
Kevin Durant,0.149,0.989,0.151,1.318,0.19,0.934,0.055,1.08,0.081,1.235,0.11,1.129,0.022,1.25,0.04,1.493,0.141,0.973,0.013,1.174,0.048,0.851
Kevin Garnett,0.0,0.0,0.093,1.077,0.0,0.0,0.2,1.214,0.186,0.923,0.257,0.833,0.0,0.0,0.093,0.846,0.0,0.0,0.0,0.0,0.121,0.235
Kevin Love,0.033,0.929,0.09,1.096,0.0,0.0,0.153,0.953,0.246,0.981,0.263,1.063,0.015,0.737,0.043,1.019,0.046,1.034,0.056,0.887,0.052,0.394
Kevin Martin,0.131,0.93,0.154,1.239,0.154,0.657,0.0,0.0,0.041,0.778,0.149,0.862,0.053,0.696,0.046,1.35,0.22,1.0,0.0,0.0,0.044,0.895
Kevin Seraphin,0.054,0.857,0.058,0.8,0.0,0.0,0.136,0.857,0.434,0.625,0.07,0.667,0.0,0.0,0.109,1.107,0.0,0.0,0.047,1.0,0.089,0.261
Khris Middleton,0.111,0.963,0.136,1.245,0.18,0.782,0.017,0.84,0.081,0.855,0.164,1.059,0.103,1.047,0.021,0.933,0.118,0.977,0.013,0.579,0.055,0.837
Kirk Hinrich,0.0,0.0,0.205,1.194,0.278,0.738,0.0,0.0,0.0,0.0,0.252,0.816,0.086,1.308,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.083
Klay Thompson,0.05,0.802,0.175,1.24,0.071,0.93,0.009,0.714,0.037,0.797,0.17,1.178,0.036,1.207,0.084,1.221,0.31,1.054,0.012,1.211,0.045,0.89
Kobe Bryant,0.199,0.712,0.096,0.984,0.21,0.836,0.009,0.833,0.136,0.852,0.127,0.982,0.069,0.763,0.018,0.958,0.072,0.959,0.019,1.115,0.044,0.525
Kosta Koufos,0.0,0.0,0.078,1.071,0.0,0.0,0.21,0.991,0.132,0.718,0.0,0.0,0.0,0.0,0.327,1.142,0.0,0.0,0.171,1.174,0.056,0.2
Kostas Papanikolaou,0.0,0.0,0.118,0.727,0.14,0.0,0.0,0.0,0.0,0.0,0.376,0.771,0.108,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.455
Kris Humphries,0.0,0.0,0.133,1.192,0.0,0.0,0.256,1.12,0.0,0.0,0.349,0.809,0.0,0.0,0.168,1.087,0.0,0.0,0.092,0.944,0.117,1.125
Kristaps Porzingis,0.061,0.765,0.072,0.95,0.012,0.615,0.137,1.072,0.15,0.821,0.248,0.812,0.0,0.0,0.107,1.125,0.075,0.893,0.072,1.235,0.058,0.708
Kyle Anderson,0.136,1.132,0.156,0.787,0.097,0.895,0.0,0.0,0.097,0.737,0.279,1.018,0.049,0.526,0.041,1.25,0.0,0.0,0.036,0.643,0.067,0.462
Kyle Korver,0.0,0.0,0.139,1.16,0.068,0.918,0.0,0.0,0.0,0.0,0.24,1.127,0.132,0.958,0.035,1.16,0.314,1.0,0.0,0.0,0.058,0.333
Kyle Lowry,0.098,0.931,0.168,1.208,0.357,0.863,0.007,1.417,0.018,0.733,0.157,1.156,0.055,1.079,0.007,1.727,0.061,0.89,0.012,0.895,0.06,0.732
Kyle O'Quinn,0.064,0.957,0.064,1.174,0.0,0.0,0.197,0.775,0.183,0.727,0.147,0.887,0.0,0.0,0.142,1.078,0.0,0.0,0.1,1.167,0.086,0.323
Kyle Singler,0.0,0.0,0.185,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.817,0.055,0.267,0.125,0.853,0.0,0.0,0.089,0.958,0.063,0.353
Kyrie Irving,0.143,0.948,0.131,1.214,0.436,0.893,0.0,0.0,0.019,0.8,0.107,0.965,0.043,0.717,0.013,1.5,0.043,1.022,0.014,0.667,0.049,0.827
LaMarcus Aldridge,0.012,0.933,0.048,1.419,0.0,0.0,0.202,0.903,0.337,0.998,0.156,0.865,0.0,0.0,0.09,1.435,0.027,0.686,0.098,1.413,0.024,0.484
Lamar Patterson,0.0,0.0,0.114,1.615,0.114,0.385,0.0,0.0,0.0,0.0,0.43,0.592,0.0,0.0,0.096,1.273,0.0,0.0,0.0,0.0,0.0,0.0
Lance Stephenson,0.31,0.793,0.113,0.932,0.218,0.976,0.0,0.0,0.051,0.75,0.156,1.033,0.038,1.067,0.036,1.571,0.0,0.0,0.038,1.2,0.049,0.727
Lance Thomas,0.066,1.063,0.131,1.141,0.06,0.759,0.025,0.833,0.053,1.231,0.39,1.074,0.0,0.0,0.086,1.024,0.057,0.643,0.039,1.158,0.078,0.421
Langston Galloway,0.048,0.758,0.22,1.072,0.174,0.744,0.0,0.0,0.0,0.0,0.28,0.907,0.081,0.786,0.05,1.343,0.061,0.738,0.027,1.105,0.058,0.525
Larry Nance Jr.,0.039,0.857,0.115,1.537,0.0,0.0,0.115,0.829,0.0,0.0,0.215,0.779,0.0,0.0,0.198,1.155,0.036,0.615,0.151,1.019,0.081,0.586
Lavoy Allen,0.0,0.0,0.085,1.175,0.0,0.0,0.172,1.0,0.085,0.525,0.136,0.688,0.0,0.0,0.22,1.135,0.0,0.0,0.191,1.156,0.091,0.256
LeBron James,0.191,0.853,0.195,1.319,0.216,0.885,0.036,1.358,0.106,0.893,0.067,1.0,0.019,1.257,0.057,1.39,0.021,0.923,0.036,1.299,0.058,0.495
Leandro Barbosa,0.058,0.731,0.273,1.22,0.144,0.908,0.0,0.0,0.0,0.0,0.193,0.908,0.053,0.958,0.036,1.0,0.156,0.986,0.0,0.0,0.067,0.467
Lou Williams,0.093,1.187,0.142,1.058,0.437,1.014,0.0,0.0,0.0,0.0,0.103,1.17,0.079,0.883,0.015,1.333,0.088,0.965,0.015,1.4,0.024,0.478
Luc Mbah a Moute,0.0,0.0,0.184,1.102,0.0,0.0,0.075,0.75,0.0,0.0,0.297,0.861,0.0,0.0,0.248,1.091,0.0,0.0,0.083,0.636,0.049,0.231
Luis Scola,0.0,0.0,0.136,1.427,0.0,0.0,0.184,0.831,0.155,0.725,0.294,0.966,0.0,0.0,0.078,1.091,0.0,0.0,0.082,0.931,0.051,0.5
Luke Babbitt,0.045,0.467,0.139,1.196,0.069,1.043,0.0,0.0,0.0,0.0,0.44,0.945,0.048,1.188,0.0,0.0,0.108,1.0,0.066,0.909,0.0,0.0
Luol Deng,0.043,0.487,0.155,1.326,0.029,0.846,0.07,1.0,0.067,0.639,0.355,0.95,0.019,1.059,0.095,1.276,0.045,0.61,0.069,1.349,0.054,0.633
Manu Ginobili,0.062,1.056,0.098,1.158,0.238,0.691,0.0,0.0,0.0,0.0,0.272,1.113,0.077,0.956,0.068,1.2,0.079,1.043,0.0,0.0,0.068,0.375
Marc Gasol,0.056,0.885,0.019,1.167,0.0,0.0,0.221,1.087,0.402,0.888,0.105,0.704,0.0,0.0,0.082,1.26,0.014,0.769,0.032,0.767,0.067,0.476
Marcelo Huertas,0.031,0.9,0.138,0.636,0.484,0.774,0.0,0.0,0.0,0.0,0.119,0.816,0.059,0.526,0.034,1.273,0.0,0.0,0.0,0.0,0.097,0.129
Marcin Gortat,0.011,0.909,0.076,1.23,0.0,0.0,0.231,1.212,0.156,0.895,0.016,0.938,0.0,0.0,0.314,1.134,0.0,0.0,0.107,1.01,0.082,0.313
Marco Belinelli,0.0,0.0,0.13,1.34,0.133,0.569,0.0,0.0,0.0,0.0,0.203,0.814,0.093,0.662,0.038,1.345,0.336,0.977,0.0,0.0,0.047,0.333
Marcus Morris Sr.,0.146,0.806,0.11,1.121,0.123,0.714,0.043,0.824,0.138,0.988,0.227,1.118,0.033,0.725,0.02,1.667,0.048,0.845,0.043,1.038,0.069,0.578
Marcus Smart,0.047,0.656,0.168,0.922,0.182,0.774,0.0,0.0,0.061,0.81,0.252,0.785,0.059,0.725,0.05,1.176,0.029,0.6,0.067,0.957,0.081,0.618
Marcus Thornton,0.046,0.652,0.184,0.957,0.214,0.907,0.0,0.0,0.0,0.0,0.266,0.91,0.066,0.545,0.044,0.955,0.078,1.359,0.034,1.294,0.058,0.931
Mario Chalmers,0.058,1.0,0.152,1.096,0.399,0.887,0.0,0.0,0.0,0.0,0.168,0.923,0.06,1.081,0.023,1.429,0.024,0.6,0.023,0.929,0.09,0.768
Mario Hezonja,0.043,0.826,0.159,1.14,0.204,0.627,0.0,0.0,0.0,0.0,0.256,0.913,0.074,1.25,0.031,1.176,0.139,0.787,0.026,1.143,0.057,0.419
Markel Brown,0.031,0.462,0.172,1.125,0.236,0.717,0.0,0.0,0.0,0.0,0.289,0.893,0.038,0.313,0.045,1.158,0.088,0.838,0.033,1.0,0.064,0.741
Markieff Morris,0.109,0.689,0.119,1.024,0.023,0.538,0.142,0.962,0.247,0.727,0.246,0.954,0.0,0.0,0.064,0.889,0.048,1.148,0.045,1.25,0.087,0.449
Marreese Speights,0.051,0.759,0.07,1.35,0.0,0.0,0.218,1.081,0.086,0.776,0.189,0.944,0.0,0.0,0.102,0.914,0.107,0.852,0.107,0.738,0.065,0.27
Marvin Williams,0.0,0.0,0.081,1.127,0.021,0.833,0.148,1.131,0.043,1.158,0.395,1.121,0.037,1.25,0.064,1.179,0.046,0.925,0.09,1.076,0.071,0.694
Mason Plumlee,0.054,0.614,0.127,1.125,0.0,0.0,0.208,0.982,0.086,0.873,0.043,0.629,0.0,0.0,0.23,1.116,0.0,0.0,0.114,0.947,0.125,0.437
Matt Barnes,0.029,0.6,0.207,0.972,0.053,0.739,0.033,1.207,0.023,0.45,0.311,0.937,0.031,0.778,0.093,0.975,0.07,0.705,0.062,1.019,0.086,0.427
Matthew Dellavedova,0.034,0.591,0.09,1.017,0.467,0.682,0.0,0.0,0.0,0.0,0.232,1.24,0.06,0.821,0.017,1.636,0.02,1.0,0.0,0.0,0.062,0.425
Maurice Harkless,0.037,0.789,0.167,1.23,0.062,0.688,0.021,0.455,0.044,0.478,0.281,0.856,0.035,1.167,0.125,1.354,0.046,0.875,0.129,1.045,0.054,0.464
Metta World Peace,0.114,0.6,0.087,0.684,0.1,1.045,0.0,0.0,0.174,0.605,0.283,1.048,0.091,0.25,0.0,0.0,0.0,0.0,0.055,0.75,0.0,0.0
Meyers Leonard,0.0,0.0,0.068,1.167,0.0,0.0,0.264,1.086,0.058,0.871,0.354,1.005,0.0,0.0,0.072,1.026,0.024,1.308,0.041,0.682,0.094,0.38
Michael Beasley,0.175,0.977,0.151,1.474,0.052,0.615,0.124,0.645,0.056,0.786,0.203,1.078,0.0,0.0,0.08,1.05,0.0,0.0,0.072,1.278,0.052,0.615
Michael Carter-Williams,0.118,0.902,0.133,1.087,0.325,0.709,0.0,0.0,0.047,0.432,0.147,0.852,0.024,1.053,0.082,1.125,0.013,0.2,0.029,0.739,0.079,0.355
Michael Kidd-Gilchrist,0.0,0.0,0.3,1.333,0.175,1.143,0.0,0.0,0.0,0.0,0.213,0.706,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,0.064,1.018,0.114,0.949,0.433,0.86,0.0,0.0,0.0,0.0,0.125,1.064,0.094,0.988,0.026,1.609,0.08,1.157,0.014,1.333,0.048,0.786
Mike Dunleavy,0.0,0.0,0.154,1.2,0.057,0.462,0.0,0.0,0.0,0.0,0.281,1.078,0.118,0.667,0.114,1.538,0.171,0.744,0.0,0.0,0.048,0.545
Mike Scott,0.0,0.0,0.159,1.197,0.0,0.0,0.188,1.107,0.081,1.056,0.282,1.032,0.0,0.0,0.152,1.147,0.0,0.0,0.056,0.8,0.036,0.0
Miles Plumlee,0.0,0.0,0.056,1.353,0.0,0.0,0.203,1.443,0.123,1.027,0.0,0.0,0.0,0.0,0.309,1.0,0.0,0.0,0.173,0.923,0.093,0.429
Mirza Teletovic,0.029,1.037,0.137,1.142,0.013,0.583,0.089,1.036,0.135,0.912,0.325,1.139,0.047,0.659,0.02,1.158,0.121,0.929,0.04,1.351,0.044,0.634
Mo Williams,0.04,0.933,0.147,0.855,0.432,0.778,0.0,0.0,0.0,0.0,0.184,1.116,0.069,0.962,0.0,0.0,0.043,1.063,0.0,0.0,0.069,0.923
Monta Ellis,0.073,0.76,0.175,1.026,0.383,0.779,0.0,0.0,0.0,0.0,0.147,1.005,0.067,0.682,0.019,1.28,0.056,0.838,0.014,1.222,0.055,0.583
Myles Turner,0.04,0.769,0.074,1.313,0.0,0.0,0.278,0.839,0.219,0.845,0.083,0.815,0.0,0.0,0.139,1.433,0.025,0.75,0.068,1.25,0.073,0.532
Nemanja Bjelica,0.101,0.71,0.094,1.31,0.0,0.0,0.124,1.368,0.046,0.643,0.326,0.99,0.0,0.0,0.078,1.708,0.0,0.0,0.088,0.963,0.104,0.375
Nene,0.066,1.0,0.075,1.146,0.0,0.0,0.169,0.957,0.31,0.888,0.061,0.667,0.0,0.0,0.213,1.293,0.0,0.0,0.035,0.842,0.059,0.406
Nerlens Noel,0.093,0.532,0.104,1.292,0.0,0.0,0.184,0.936,0.102,0.678,0.083,0.592,0.0,0.0,0.212,1.116,0.0,0.0,0.128,1.083,0.085,0.264
Nick Collison,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.857,0.0,0.0,0.209,0.917,0.174,0.2
Nick Young,0.07,0.933,0.145,0.968,0.166,0.887,0.0,0.0,0.0,0.0,0.289,0.944,0.072,1.097,0.0,0.0,0.177,0.75,0.0,0.0,0.035,0.867
Nicolas Batum,0.093,0.748,0.106,1.025,0.227,0.785,0.0,0.0,0.05,0.737,0.133,0.934,0.121,0.914,0.024,1.0,0.16,1.109,0.022,1.28,0.059,0.5
Nik Stauskas,0.042,0.966,0.179,1.033,0.155,0.598,0.0,0.0,0.0,0.0,0.389,0.925,0.093,0.813,0.023,1.25,0.07,1.042,0.016,1.636,0.033,0.348
Nikola Jokic,0.035,0.5,0.059,0.979,0.0,0.0,0.195,0.994,0.198,0.936,0.107,1.0,0.0,0.0,0.154,1.238,0.0,0.0,0.137,1.204,0.099,0.744
Nikola Mirotic,0.039,0.742,0.116,0.88,0.028,0.318,0.076,1.033,0.111,0.83,0.364,1.111,0.053,0.643,0.056,1.136,0.051,1.175,0.046,1.361,0.061,0.625
