PLAYER_NAME,iso_freq,iso_ppp,iso_poss,tr_freq,tr_ppp,tr_poss,prb_freq,prb_ppp,prb_poss,prr_freq,prr_ppp,prr_poss,pu_freq,pu_ppp,pu_poss,su_freq,su_ppp,su_poss,ho_freq,ho_ppp,ho_poss,cut_freq,cut_ppp,cut_poss,os_freq,os_ppp,os_poss,putback_freq,putback_ppp,putback_poss,misc_freq,misc_ppp,misc_poss
Austin Rivers,0.201,0.99,102.0,0.177,1.18,90.0,0.149,0.907,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,1.018,168.0,0.036,1.056,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.696,24.0
Avery Bradley,0.0,0.0,0.0,0.215,1.168,93.1,0.152,0.806,68.6,0.023,1.7,9.8,0.0,0.0,0.0,0.29,0.797,127.4,0.113,1.02,49.0,0.066,1.207,29.4,0.073,0.875,34.3,0.0,0.0,0.0,0.045,0.6,19.6
Bam Adebayo,0.076,0.863,78.0,0.106,1.098,110.5,0.047,0.98,52.0,0.178,1.17,188.5,0.065,0.899,71.5,0.08,0.857,84.5,0.0,0.0,0.0,0.251,1.162,266.5,0.0,0.0,0.0,0.086,1.022,91.0,0.106,0.446,110.5
Ben McLemore,0.0,0.0,0.0,0.212,1.157,113.4,0.0,0.0,0.0,0.085,0.913,44.099999999999994,0.0,0.0,0.0,0.482,1.261,258.29999999999995,0.022,0.167,12.600000000000001,0.041,1.591,18.9,0.081,0.932,44.099999999999994,0.0,0.0,0.0,0.05,0.556,25.200000000000003
Ben Simmons,0.049,0.978,48.6,0.301,0.975,286.2,0.149,0.814,140.4,0.035,1.061,32.4,0.114,0.907,108.0,0.041,1.308,37.8,0.013,0.667,10.8,0.142,1.328,135.0,0.0,0.0,0.0,0.053,1.0,48.6,0.103,0.485,97.2
Bismack Biyombo,0.0,0.0,0.0,0.096,1.132,37.099999999999994,0.0,0.0,0.0,0.249,0.949,95.4,0.043,1.0,15.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.2,132.5,0.0,0.0,0.0,0.162,0.813,63.599999999999994,0.112,0.636,42.400000000000006
Blake Griffin,0.093,0.806,30.599999999999998,0.108,1.25,36.0,0.202,0.866,66.60000000000001,0.078,0.731,25.2,0.166,0.909,55.800000000000004,0.178,0.746,59.4,0.036,0.333,12.6,0.036,0.917,12.6,0.0,0.0,0.0,0.039,0.615,12.6,0.045,0.267,14.4
Boban Marjanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.231,25.3,0.321,0.955,43.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.667,11.5,0.0,0.0,0.0,0.219,1.367,29.900000000000002,0.139,0.316,18.400000000000002
Bobby Portis,0.043,0.8,33.0,0.094,1.288,66.0,0.0,0.0,0.0,0.158,0.991,112.2,0.205,0.813,145.20000000000002,0.271,1.058,191.4,0.0,0.0,0.0,0.046,1.031,33.0,0.03,0.762,19.8,0.088,0.855,59.4,0.05,0.486,33.0
Bogdan Bogdanovic,0.064,1.0,47.7,0.136,1.173,106.0,0.246,0.894,190.8,0.0,0.0,0.0,0.014,0.545,10.600000000000001,0.258,1.056,196.10000000000002,0.099,0.947,74.19999999999999,0.034,1.423,26.5,0.095,0.904,74.19999999999999,0.0,0.0,0.0,0.039,0.5,31.799999999999997
Bojan Bogdanovic,0.095,0.922,113.4,0.162,1.163,195.3,0.138,0.814,170.10000000000002,0.023,1.357,25.200000000000003,0.045,1.091,56.7,0.217,1.114,264.6,0.086,0.904,107.1,0.022,1.593,25.200000000000003,0.166,0.975,201.60000000000002,0.017,1.35,18.9,0.029,0.914,37.8
Brad Wanamaker,0.034,0.533,12.600000000000001,0.226,1.232,100.80000000000001,0.31,0.787,138.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.262,1.017,113.4,0.036,0.563,18.9,0.027,1.333,12.600000000000001,0.025,1.091,12.600000000000001,0.0,0.0,0.0,0.066,0.379,31.5
Bradley Beal,0.092,0.897,153.9,0.172,1.155,290.7,0.322,0.972,541.5,0.0,0.0,0.0,0.011,0.889,17.099999999999998,0.098,1.06,165.29999999999998,0.098,1.018,165.29999999999998,0.038,1.328,62.7,0.116,0.918,193.79999999999998,0.017,1.0,28.5,0.031,0.808,51.300000000000004
Brandon Clarke,0.022,0.545,10.0,0.18,1.42,90.0,0.0,0.0,0.0,0.237,1.483,114.99999999999999,0.02,0.7,10.0,0.204,1.14,100.0,0.0,0.0,0.0,0.135,1.318,65.0,0.0,0.0,0.0,0.116,1.175,55.00000000000001,0.061,0.533,30.0
Brandon Goodwin,0.047,1.455,10.2,0.207,0.979,47.599999999999994,0.289,0.97,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.73,64.6,0.086,0.6,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Ingram,0.132,0.988,173.6,0.19,1.157,246.40000000000003,0.226,0.878,296.8,0.011,2.0,16.8,0.033,0.721,44.800000000000004,0.206,1.134,268.8,0.057,1.08,72.8,0.026,1.5,33.6,0.068,0.876,89.60000000000001,0.018,1.217,22.400000000000002,0.034,0.591,44.800000000000004
Brandon Knight,0.0,0.0,0.0,0.133,0.667,15.299999999999999,0.442,0.78,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.186,1.381,20.7,0.094,0.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,0.019,0.923,12.200000000000001,0.138,0.853,97.60000000000001,0.0,0.0,0.0,0.164,1.142,115.89999999999999,0.158,1.083,109.8,0.286,0.919,195.20000000000002,0.039,0.556,24.400000000000002,0.078,1.352,54.9,0.017,1.583,12.200000000000001,0.029,1.3,18.3,0.068,0.234,48.800000000000004
Bruce Brown,0.043,0.769,23.200000000000003,0.172,1.077,104.4,0.295,0.697,179.8,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.886,139.2,0.027,0.625,17.4,0.103,0.968,63.800000000000004,0.0,0.0,0.0,0.065,1.103,40.599999999999994,0.055,0.424,34.8
Bruno Caboclo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.9,19.8,0.0,0.0,0.0,0.26,0.842,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Fernando,0.0,0.0,0.0,0.095,1.16,22.400000000000002,0.0,0.0,0.0,0.202,1.019,50.4,0.087,0.826,22.400000000000002,0.179,0.447,44.800000000000004,0.0,0.0,0.0,0.19,1.1,50.4,0.0,0.0,0.0,0.179,1.17,44.800000000000004,0.068,0.389,16.8
Bryn Forbes,0.0,0.0,0.0,0.183,1.146,126.0,0.138,0.849,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.373,1.143,252.0,0.141,1.126,94.5,0.0,0.0,0.0,0.097,1.108,63.0,0.0,0.0,0.0,0.04,0.333,25.200000000000003
Buddy Hield,0.063,0.85,83.2,0.187,1.025,236.8,0.267,0.917,339.2,0.01,0.417,12.8,0.0,0.0,0.0,0.171,1.233,217.6,0.06,0.853,76.8,0.032,0.925,38.4,0.143,1.111,179.2,0.023,1.034,32.0,0.043,0.611,51.2
CJ McCollum,0.133,0.843,186.0,0.146,1.123,204.6,0.373,0.937,520.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.135,1.181,186.0,0.049,0.941,68.2,0.018,1.04,24.8,0.084,1.128,117.8,0.021,0.793,31.0,0.037,0.788,49.6
CJ Miles,0.0,0.0,0.0,0.314,0.955,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.909,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Martin,0.0,0.0,0.0,0.239,0.731,25.2,0.11,0.417,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.306,36.0,0.11,0.833,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Swanigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,1.091,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.923,14.0,0.0,0.0,0.0,0.159,0.615,14.0,0.317,0.269,26.0
Cam Reddish,0.035,0.64,23.200000000000003,0.206,1.021,145.0,0.214,0.717,150.8,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.87,208.8,0.123,0.816,87.0,0.037,1.269,23.200000000000003,0.023,0.938,17.4,0.028,0.8,17.4,0.037,0.654,23.200000000000003
Cameron Johnson,0.0,0.0,0.0,0.214,1.313,78.4,0.04,0.733,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.439,1.152,161.7,0.051,0.421,19.6,0.072,0.741,29.4,0.083,0.903,29.4,0.051,1.263,19.6,0.035,0.462,14.7
Caris LeVert,0.16,0.685,124.80000000000001,0.139,1.148,109.19999999999999,0.404,0.818,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.848,105.30000000000001,0.036,1.321,27.299999999999997,0.046,1.278,35.1,0.014,0.545,11.7,0.032,0.92,23.4,0.027,0.762,19.5
Carmelo Anthony,0.131,0.843,110.00000000000001,0.085,1.186,70.0,0.056,0.63,45.0,0.096,0.81,80.0,0.288,0.899,240.0,0.206,1.141,170.0,0.0,0.0,0.0,0.022,0.889,20.0,0.0,0.0,0.0,0.055,1.022,45.0,0.047,0.359,40.0
Carsen Edwards,0.0,0.0,0.0,0.132,0.357,15.0,0.217,0.957,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.692,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.905,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandler Hutchison,0.0,0.0,0.0,0.225,1.057,53.199999999999996,0.11,0.577,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.377,1.022,89.60000000000001,0.055,0.615,14.0,0.085,0.95,19.599999999999998,0.0,0.0,0.0,0.047,0.909,11.200000000000001,0.0,0.0,0.0
Chandler Parsons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheick Diallo,0.0,0.0,0.0,0.114,1.333,22.0,0.0,0.0,0.0,0.227,1.31,44.0,0.081,1.0,13.2,0.119,0.682,22.0,0.0,0.0,0.0,0.238,1.477,44.0,0.0,0.0,0.0,0.076,1.143,13.2,0.103,0.368,17.6
Chris Boucher,0.0,0.0,0.0,0.097,1.406,33.0,0.0,0.0,0.0,0.284,1.17,93.5,0.0,0.0,0.0,0.202,0.776,66.0,0.0,0.0,0.0,0.145,1.229,49.5,0.0,0.0,0.0,0.205,1.015,66.0,0.036,0.75,11.0
Chris Chiozza,0.0,0.0,0.0,0.256,1.0,11.0,0.226,0.583,12.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.321,1.294,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Paul,0.169,0.949,176.39999999999998,0.136,1.028,144.89999999999998,0.493,1.087,516.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.085,1.236,88.19999999999999,0.018,0.737,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.933,75.6
Chris Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,1.667,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.429,13.299999999999999,0.0,0.0,0.0,0.291,1.261,22.8,0.253,0.0,20.900000000000002
Christian Wood,0.052,0.611,37.199999999999996,0.167,1.112,117.8,0.0,0.0,0.0,0.197,1.504,136.4,0.066,0.804,43.4,0.216,1.187,148.79999999999998,0.0,0.0,0.0,0.096,1.239,68.2,0.0,0.0,0.0,0.102,1.338,68.2,0.075,0.808,49.6
Clint Capela,0.0,0.0,0.0,0.164,1.321,81.9,0.0,0.0,0.0,0.17,1.095,85.80000000000001,0.032,1.125,15.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.381,1.207,187.2,0.0,0.0,0.0,0.184,0.967,89.69999999999999,0.059,0.31,27.299999999999997
Coby White,0.059,0.786,58.5,0.187,1.062,175.5,0.344,0.799,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.992,234.0,0.075,0.887,71.5,0.0,0.0,0.0,0.041,0.821,39.0,0.0,0.0,0.0,0.028,0.63,26.0
Cody Martin,0.0,0.0,0.0,0.217,1.295,62.400000000000006,0.132,0.946,38.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.473,91.19999999999999,0.075,0.524,19.200000000000003,0.075,1.143,19.200000000000003,0.036,1.3,9.600000000000001,0.046,1.308,14.399999999999999,0.039,0.455,9.600000000000001
Cody Zeller,0.021,0.923,11.600000000000001,0.101,1.203,63.800000000000004,0.0,0.0,0.0,0.244,1.013,156.60000000000002,0.054,0.971,34.8,0.156,0.919,98.6,0.0,0.0,0.0,0.167,1.264,104.4,0.0,0.0,0.0,0.164,1.058,104.4,0.077,0.306,46.400000000000006
Collin Sexton,0.091,1.0,123.5,0.168,1.128,227.5,0.37,0.902,500.5,0.0,0.0,0.0,0.0,0.0,0.0,0.134,1.104,182.0,0.075,0.765,104.0,0.046,1.111,65.0,0.037,1.0,52.0,0.028,1.368,39.0,0.045,0.836,58.5
Cory Joseph,0.063,0.69,32.0,0.127,1.086,57.6,0.385,0.807,179.2,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.991,115.2,0.033,0.733,12.8,0.028,1.231,12.8,0.0,0.0,0.0,0.024,1.273,12.8,0.068,0.548,32.0
Courtney Lee,0.104,1.7,9.600000000000001,0.177,0.824,16.799999999999997,0.104,1.4,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.417,1.175,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Felicio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.947,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,1.412,17.6,0.0,0.0,0.0,0.345,1.241,28.6,0.167,0.286,13.2
D'Angelo Russell,0.095,1.026,75.89999999999999,0.127,1.049,102.3,0.425,0.889,339.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.071,1.228,56.1,0.082,1.03,66.0,0.021,1.059,16.5,0.117,1.106,92.39999999999999,0.0,0.0,0.0,0.041,0.333,33.0
D.J. Augustin,0.065,0.559,34.3,0.105,0.964,53.900000000000006,0.553,0.931,289.1,0.0,0.0,0.0,0.0,0.0,0.0,0.132,1.217,68.6,0.055,1.0,29.4,0.0,0.0,0.0,0.025,1.462,14.7,0.0,0.0,0.0,0.048,0.56,24.5
D.J. Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,1.1,10.5,0.0,0.0,0.0,0.402,0.939,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damian Jones,0.0,0.0,0.0,0.06,1.6,16.5,0.0,0.0,0.0,0.349,1.494,88.0,0.0,0.0,0.0,0.06,0.533,16.5,0.0,0.0,0.0,0.245,1.262,60.50000000000001,0.0,0.0,0.0,0.157,1.179,38.5,0.092,0.478,22.0
Damian Lillard,0.181,1.077,272.6,0.095,1.147,145.0,0.519,1.138,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,1.154,75.4,0.048,1.083,69.6,0.014,1.0,23.200000000000003,0.033,0.959,46.400000000000006,0.014,0.619,23.200000000000003,0.043,0.908,63.800000000000004
Damion Lee,0.0,0.0,0.0,0.168,0.962,102.9,0.098,0.934,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.277,1.15,171.5,0.122,0.908,78.4,0.051,1.0,34.3,0.187,0.897,117.6,0.018,1.364,9.8,0.067,0.81,44.1
Damyean Dotson,0.044,1.143,14.399999999999999,0.194,0.984,62.400000000000006,0.169,0.926,52.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.939,81.6,0.109,1.371,33.599999999999994,0.0,0.0,0.0,0.144,0.891,48.0,0.0,0.0,0.0,0.041,0.462,14.399999999999999
Daniel Gafford,0.0,0.0,0.0,0.089,0.941,17.2,0.0,0.0,0.0,0.257,1.327,47.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,1.25,55.9,0.0,0.0,0.0,0.23,1.273,43.0,0.089,0.235,17.2
Daniel Theis,0.0,0.0,0.0,0.069,1.485,34.8,0.0,0.0,0.0,0.276,1.182,133.39999999999998,0.0,0.0,0.0,0.138,0.909,63.800000000000004,0.0,0.0,0.0,0.245,1.291,116.0,0.0,0.0,0.0,0.159,1.158,75.4,0.09,0.605,40.599999999999994
Danilo Gallinari,0.092,0.976,82.5,0.088,1.244,82.5,0.11,0.931,104.5,0.074,1.406,71.5,0.145,1.015,132.0,0.31,1.129,286.0,0.041,1.105,38.5,0.023,1.619,22.0,0.054,1.32,49.5,0.025,1.217,22.0,0.039,0.833,38.5
Danny Green,0.0,0.0,0.0,0.251,1.153,122.0,0.028,0.786,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.396,1.092,195.20000000000002,0.036,0.722,18.3,0.059,1.103,30.5,0.101,0.78,48.800000000000004,0.034,1.059,18.3,0.069,0.5,36.6
Dante Exum,0.0,0.0,0.0,0.207,1.0,28.799999999999997,0.341,0.913,45.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.879,33.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danuel House Jr.,0.0,0.0,0.0,0.259,1.32,145.0,0.026,0.6,17.4,0.072,0.878,40.599999999999994,0.0,0.0,0.0,0.437,0.972,249.39999999999998,0.025,1.214,11.600000000000001,0.065,1.135,34.8,0.021,1.167,11.600000000000001,0.041,1.043,23.200000000000003,0.037,0.381,23.200000000000003
Dario Saric,0.026,0.667,17.4,0.115,1.164,69.6,0.022,1.308,11.600000000000001,0.101,1.085,58.0,0.092,0.963,52.2,0.334,0.887,197.2,0.019,1.273,11.600000000000001,0.128,1.173,75.4,0.039,1.0,23.200000000000003,0.067,1.205,40.599999999999994,0.057,0.667,34.8
Darius Bazley,0.034,0.8,10.600000000000001,0.205,1.117,58.300000000000004,0.0,0.0,0.0,0.055,0.875,15.899999999999999,0.0,0.0,0.0,0.515,0.735,148.39999999999998,0.055,0.438,15.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.041,1.167,10.600000000000001,0.0,0.0,0.0
Darius Garland,0.065,0.754,59.0,0.117,0.922,100.3,0.416,0.759,365.8,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.945,165.2,0.097,0.976,82.6,0.011,0.9,11.8,0.047,0.902,41.3,0.0,0.0,0.0,0.048,0.524,41.3
David Nwaba,0.0,0.0,0.0,0.323,1.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,1.212,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Bertans,0.0,0.0,0.0,0.231,1.364,165.0,0.031,0.591,22.0,0.055,1.051,38.5,0.0,0.0,0.0,0.314,1.214,225.49999999999997,0.067,0.896,49.5,0.048,1.324,33.0,0.161,1.096,115.5,0.027,1.526,16.5,0.053,0.816,38.5
De'Aaron Fox,0.108,0.981,103.49999999999999,0.211,1.181,202.5,0.397,0.888,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.931,130.5,0.034,0.879,31.499999999999996,0.012,1.0,13.5,0.011,0.545,9.0,0.012,1.333,13.5,0.074,0.542,72.0
De'Andre Hunter,0.04,1.0,31.5,0.14,1.109,119.69999999999999,0.19,0.691,163.8,0.032,0.889,25.200000000000003,0.022,1.263,18.9,0.342,1.01,289.79999999999995,0.074,0.81,63.0,0.026,1.364,18.9,0.047,0.45,37.8,0.032,1.111,25.200000000000003,0.056,0.521,50.400000000000006
