PLAYER_NAME,iso_freq,iso_ppp,iso_poss,tr_freq,tr_ppp,tr_poss,prb_freq,prb_ppp,prb_poss,prr_freq,prr_ppp,prr_poss,pu_freq,pu_ppp,pu_poss,su_freq,su_ppp,su_poss,ho_freq,ho_ppp,ho_poss,cut_freq,cut_ppp,cut_poss,os_freq,os_ppp,os_poss,putback_freq,putback_ppp,putback_poss,misc_freq,misc_ppp,misc_poss
Pascal Siakam,0.0,0.0,0.0,0.193,1.02,49.5,0.0,0.0,0.0,0.083,0.857,22.0,0.059,0.867,16.5,0.209,0.849,55.0,0.0,0.0,0.0,0.224,0.947,55.0,0.0,0.0,0.0,0.142,1.083,38.5,0.055,0.143,16.5
Patrick Beverley,0.077,0.698,53.6,0.177,1.074,120.60000000000001,0.269,0.804,180.9,0.0,0.0,0.0,0.0,0.0,0.0,0.326,1.117,221.1,0.037,0.8,26.8,0.016,1.0,13.4,0.015,0.5,6.7,0.025,0.941,20.099999999999998,0.048,0.606,33.5
Patrick McCaw,0.0,0.0,0.0,0.206,1.311,63.9,0.098,0.379,28.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.909,99.39999999999999,0.034,0.8,7.1000000000000005,0.078,1.522,21.3,0.162,0.896,49.699999999999996,0.0,0.0,0.0,0.044,0.462,14.200000000000001
Patrick Patterson,0.0,0.0,0.0,0.091,0.951,39.0,0.0,0.0,0.0,0.137,1.032,65.0,0.0,0.0,0.0,0.543,1.065,247.0,0.0,0.0,0.0,0.042,0.947,19.5,0.0,0.0,0.0,0.082,0.892,39.0,0.069,0.516,32.5
Patty Mills,0.02,0.467,16.0,0.17,1.156,128.0,0.305,0.761,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,1.147,200.0,0.097,0.959,72.0,0.039,1.379,32.0,0.069,1.365,56.0,0.0,0.0,0.0,0.035,0.462,24.0
Pau Gasol,0.02,1.267,12.8,0.069,1.453,51.2,0.0,0.0,0.0,0.264,0.941,204.8,0.196,0.874,153.6,0.203,1.269,153.6,0.0,0.0,0.0,0.09,1.058,70.4,0.016,0.667,12.8,0.085,1.031,64.0,0.052,0.475,38.4
Paul George,0.175,0.94,300.0,0.147,1.123,255.0,0.175,1.013,300.0,0.025,1.163,45.0,0.052,0.944,90.0,0.118,1.143,202.5,0.03,1.039,52.5,0.023,1.4,37.5,0.19,1.0,322.5,0.017,0.966,30.0,0.047,0.506,82.5
Paul Millsap,0.125,0.933,165.6,0.066,0.977,89.7,0.016,0.571,20.7,0.234,0.86,310.5,0.169,1.004,220.8,0.171,0.898,227.7,0.0,0.0,0.0,0.061,1.388,82.8,0.054,0.901,69.0,0.039,1.0,48.3,0.058,0.842,75.9
Paul Pierce,0.0,0.0,0.0,0.11,0.7,10.0,0.0,0.0,0.0,0.154,1.143,15.0,0.0,0.0,0.0,0.451,0.927,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Zipser,0.061,0.706,17.6,0.164,1.152,44.0,0.114,0.531,30.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.902,123.19999999999999,0.071,0.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.467,13.2
Quincy Acy,0.0,0.0,0.0,0.102,0.85,19.2,0.0,0.0,0.0,0.281,1.509,54.4,0.0,0.0,0.0,0.327,0.953,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.571,12.8,0.071,0.429,12.8
Quinn Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.468,0.864,21.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajon Rondo,0.053,0.65,41.4,0.158,0.729,117.3,0.393,0.622,296.7,0.0,0.0,0.0,0.0,0.0,0.0,0.215,1.037,158.7,0.041,0.871,27.6,0.024,0.333,20.7,0.0,0.0,0.0,0.031,0.826,20.7,0.063,0.255,48.3
Ramon Sessions,0.0,0.0,0.0,0.148,1.074,55.00000000000001,0.448,0.822,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.985,70.0,0.074,0.63,25.0,0.036,1.308,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.32,25.0
Randy Foye,0.088,0.632,41.4,0.157,0.941,69.0,0.28,0.587,124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.326,1.085,138.0,0.042,0.389,20.7,0.0,0.0,0.0,0.025,0.727,13.8,0.0,0.0,0.0,0.067,0.552,27.6
Rashad Vaughn,0.0,0.0,0.0,0.164,0.929,28.7,0.099,0.706,16.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.771,69.7,0.111,1.158,20.5,0.0,0.0,0.0,0.111,0.737,20.5,0.0,0.0,0.0,0.0,0.0,0.0
Raymond Felton,0.11,0.58,72.0,0.124,1.218,80.0,0.416,0.885,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.927,128.0,0.049,0.516,32.0,0.0,0.0,0.0,0.019,0.75,16.0,0.0,0.0,0.0,0.059,0.432,40.0
Reggie Bullock,0.0,0.0,0.0,0.177,1.44,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.932,43.4,0.106,0.933,15.5,0.121,1.059,15.5,0.128,1.167,18.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Jackson,0.088,1.027,72.8,0.122,0.769,104.0,0.573,0.889,488.8,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.882,78.0,0.039,1.242,31.2,0.0,0.0,0.0,0.012,0.3,10.4,0.016,0.714,15.6,0.049,0.476,41.6
Reggie Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.778,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Jefferson,0.039,0.882,15.8,0.166,1.205,71.10000000000001,0.025,1.0,7.9,0.054,0.917,23.7,0.0,0.0,0.0,0.442,1.036,197.5,0.0,0.0,0.0,0.109,1.333,47.4,0.027,0.75,15.8,0.029,1.154,15.8,0.093,0.268,39.5
Richaun Holmes,0.02,1.0,11.4,0.115,1.224,57.0,0.0,0.0,0.0,0.225,1.228,114.0,0.024,0.75,11.4,0.16,0.938,79.8,0.0,0.0,0.0,0.239,1.314,119.7,0.0,0.0,0.0,0.115,1.103,57.0,0.087,0.523,45.6
Ricky Rubio,0.029,0.643,30.0,0.17,0.755,165.0,0.385,0.802,367.5,0.0,0.0,0.0,0.0,0.0,0.0,0.261,1.008,247.5,0.038,0.833,37.5,0.024,0.87,22.5,0.0,0.0,0.0,0.018,0.294,15.0,0.066,0.635,60.0
Robert Covington,0.019,0.444,20.099999999999998,0.225,1.0,214.4,0.043,0.975,40.199999999999996,0.012,1.091,13.4,0.0,0.0,0.0,0.358,0.917,335.0,0.08,0.947,73.7,0.074,1.2,67.0,0.08,0.64,73.7,0.053,1.02,46.9,0.054,0.412,53.6
Robin Lopez,0.0,0.0,0.0,0.029,1.231,24.3,0.0,0.0,0.0,0.269,0.931,243.0,0.162,0.885,145.8,0.099,0.867,89.10000000000001,0.016,1.2,16.2,0.16,1.082,145.8,0.0,0.0,0.0,0.189,0.983,170.1,0.066,0.233,56.699999999999996
Rodney Hood,0.114,0.787,88.5,0.105,1.134,82.6,0.269,0.91,212.4,0.0,0.0,0.0,0.032,1.08,23.6,0.258,0.995,200.6,0.094,0.959,70.8,0.022,1.118,17.7,0.078,1.0,59.0,0.0,0.0,0.0,0.021,0.563,17.7
Rodney McGruder,0.022,0.167,15.600000000000001,0.142,1.091,78.0,0.116,0.492,62.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.93,210.60000000000002,0.068,0.757,39.0,0.092,1.12,46.8,0.063,0.706,31.200000000000003,0.064,1.514,31.200000000000003,0.037,0.6,23.4
Rodney Stuckey,0.133,0.978,46.8,0.179,0.823,62.400000000000006,0.306,0.811,105.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.877,58.5,0.069,0.583,23.4,0.029,1.8,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.192,27.299999999999997
Ron Baker,0.055,0.75,15.6,0.183,1.019,52.0,0.291,0.56,83.2,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.864,57.2,0.0,0.0,0.0,0.035,1.5,10.4,0.08,0.565,20.8,0.0,0.0,0.0,0.093,0.259,26.0
Rondae Hollis-Jefferson,0.094,1.055,70.2,0.21,0.945,163.8,0.094,0.575,70.2,0.045,0.857,31.200000000000003,0.073,0.912,54.599999999999994,0.21,0.798,163.8,0.024,0.316,15.600000000000001,0.131,1.157,101.4,0.022,0.412,15.600000000000001,0.059,0.913,46.8,0.036,0.607,31.200000000000003
Roy Hibbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,1.222,16.8,0.272,1.052,58.8,0.117,0.56,25.2,0.0,0.0,0.0,0.221,1.191,46.2,0.0,0.0,0.0,0.127,1.407,25.2,0.122,0.615,25.2
Rudy Gay,0.12,0.691,69.0,0.153,1.092,87.0,0.146,0.771,84.0,0.025,0.786,15.0,0.111,1.143,63.0,0.188,1.056,108.0,0.042,1.417,24.0,0.044,1.24,24.0,0.085,0.938,48.0,0.037,1.333,21.0,0.049,0.393,27.0
Rudy Gobert,0.018,0.944,16.2,0.07,1.609,72.9,0.0,0.0,0.0,0.209,1.379,202.5,0.042,0.902,40.5,0.013,0.846,16.2,0.0,0.0,0.0,0.3,1.226,299.7,0.0,0.0,0.0,0.218,1.112,218.70000000000002,0.128,0.5,129.6
Russell Westbrook,0.19,0.938,518.4,0.202,0.985,550.8,0.355,0.891,963.9,0.0,0.0,0.0,0.072,0.832,194.4,0.047,1.163,129.6,0.029,0.897,81.0,0.01,1.269,24.3,0.019,0.943,56.699999999999996,0.028,1.133,72.9,0.048,0.583,129.6
Ryan Anderson,0.026,1.391,21.599999999999998,0.149,1.173,129.6,0.023,0.476,21.599999999999998,0.177,1.12,158.4,0.051,0.696,43.199999999999996,0.317,1.159,280.8,0.019,0.471,14.4,0.034,1.333,28.8,0.073,1.154,64.8,0.087,1.077,79.2,0.045,0.8,43.199999999999996
Salah Mejri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,1.44,51.099999999999994,0.0,0.0,0.0,0.068,0.643,14.600000000000001,0.0,0.0,0.0,0.257,1.094,51.099999999999994,0.0,0.0,0.0,0.199,1.073,43.8,0.15,0.323,29.200000000000003
Sam Dekker,0.0,0.0,0.0,0.266,1.167,130.9,0.0,0.0,0.0,0.04,0.9,23.099999999999998,0.0,0.0,0.0,0.389,0.865,192.5,0.0,0.0,0.0,0.085,1.524,38.5,0.048,0.75,23.099999999999998,0.091,1.133,46.199999999999996,0.042,0.476,23.099999999999998
Sean Kilpatrick,0.061,1.136,56.0,0.173,1.167,168.0,0.272,0.811,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.873,259.0,0.071,0.884,70.0,0.039,1.395,35.0,0.049,0.896,49.0,0.014,1.143,14.0,0.05,0.592,49.0
Semaj Christon,0.075,0.714,19.2,0.107,0.733,32.0,0.364,0.569,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.638,57.6,0.0,0.0,0.0,0.086,1.042,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.355,32.0
Serge Ibaka,0.054,1.0,18.400000000000002,0.125,1.317,100.8,0.0,0.0,0.0,0.208,0.958,168.0,0.197,0.874,156.79999999999998,0.193,1.096,156.79999999999998,0.0,0.0,0.0,0.079,1.328,61.60000000000001,0.033,1.111,28.0,0.082,1.288,67.2,0.048,0.487,39.199999999999996
Sergio Rodriguez,0.054,0.528,34.0,0.123,0.951,81.6,0.467,0.721,312.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.207,1.065,136.0,0.075,0.68,47.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.314,34.0
Seth Curry,0.099,1.085,84.0,0.103,1.282,84.0,0.332,0.993,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,1.133,210.0,0.05,1.049,42.0,0.0,0.0,0.0,0.091,1.24,77.0,0.012,1.1,7.0,0.051,0.595,42.0
Shabazz Muhammad,0.046,0.588,31.200000000000003,0.232,1.256,171.60000000000002,0.023,0.824,15.600000000000001,0.0,0.0,0.0,0.14,0.942,101.4,0.287,0.93,210.60000000000002,0.022,1.063,15.600000000000001,0.115,1.259,85.80000000000001,0.019,0.857,15.600000000000001,0.074,1.018,54.599999999999994,0.034,0.88,23.4
Shaun Livingston,0.1,0.85,38.0,0.148,1.271,60.800000000000004,0.13,0.981,53.199999999999996,0.0,0.0,0.0,0.15,0.833,60.800000000000004,0.05,0.65,22.8,0.058,0.913,22.8,0.213,1.282,83.60000000000001,0.038,0.533,15.200000000000001,0.0,0.0,0.0,0.093,0.486,38.0
Shawn Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,1.478,23.400000000000002,0.072,0.7,10.799999999999999,0.159,0.955,21.599999999999998,0.0,0.0,0.0,0.13,1.333,18.0,0.0,0.0,0.0,0.261,1.222,36.0,0.072,0.4,10.799999999999999
Shelvin Mack,0.06,0.6,27.5,0.095,1.083,49.5,0.393,0.848,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.846,137.5,0.06,0.933,27.5,0.026,1.231,11.0,0.034,1.0,16.5,0.0,0.0,0.0,0.046,0.348,22.0
Skal Labissiere,0.069,0.85,19.8,0.069,1.3,19.8,0.0,0.0,0.0,0.135,0.872,39.6,0.218,0.968,62.699999999999996,0.135,1.231,39.6,0.0,0.0,0.0,0.138,1.125,39.6,0.0,0.0,0.0,0.131,0.974,39.6,0.087,0.68,26.400000000000002
Solomon Hill,0.064,0.6,40.0,0.25,0.865,152.0,0.113,0.771,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.976,248.0,0.021,1.154,16.0,0.05,1.29,32.0,0.0,0.0,0.0,0.032,1.3,24.0,0.043,0.37,24.0
Spencer Dinwiddie,0.12,1.0,53.1,0.131,1.088,59.0,0.422,0.989,182.9,0.0,0.0,0.0,0.0,0.0,0.0,0.175,1.092,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.568,35.4
Spencer Hawes,0.0,0.0,0.0,0.065,0.611,17.5,0.0,0.0,0.0,0.233,1.063,63.0,0.109,0.933,31.5,0.222,0.656,59.5,0.0,0.0,0.0,0.167,1.457,45.5,0.0,0.0,0.0,0.062,1.176,17.5,0.105,0.276,28.0
Stanley Johnson,0.048,0.682,23.099999999999998,0.172,0.759,77.0,0.266,0.705,123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.815,154.0,0.033,0.6,15.4,0.0,0.0,0.0,0.028,0.615,15.4,0.039,0.778,15.4,0.048,0.318,23.099999999999998
Stephen Curry,0.074,1.089,134.29999999999998,0.217,1.195,395.0,0.268,0.922,481.9,0.008,1.2,15.8,0.0,0.0,0.0,0.112,1.325,205.4,0.039,1.099,71.10000000000001,0.048,1.172,86.9,0.148,1.183,268.59999999999997,0.016,1.034,31.6,0.068,0.667,126.4
Steven Adams,0.0,0.0,0.0,0.082,1.56,72.0,0.0,0.0,0.0,0.24,1.086,224.0,0.232,0.831,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,1.152,160.0,0.0,0.0,0.0,0.176,0.938,160.0,0.09,0.361,80.0
T.J. McConnell,0.042,1.0,32.4,0.172,0.623,121.5,0.461,0.82,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.734,81.0,0.08,0.877,56.699999999999996,0.051,1.139,32.4,0.0,0.0,0.0,0.017,1.0,8.1,0.062,0.455,40.5
T.J. Warren,0.07,0.727,67.0,0.214,1.249,201.0,0.151,0.852,140.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.878,180.9,0.031,0.655,26.8,0.082,1.429,73.7,0.094,0.989,87.10000000000001,0.109,1.186,100.5,0.049,0.587,46.9
Taj Gibson,0.043,0.786,27.5,0.061,1.475,38.5,0.0,0.0,0.0,0.167,0.945,110.0,0.237,0.962,154.0,0.113,0.743,71.5,0.0,0.0,0.0,0.169,1.189,110.0,0.0,0.0,0.0,0.117,1.052,77.0,0.079,0.481,49.5
Tarik Black,0.0,0.0,0.0,0.065,1.308,26.8,0.0,0.0,0.0,0.219,1.057,87.10000000000001,0.151,0.85,60.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.938,93.8,0.0,0.0,0.0,0.221,1.057,87.10000000000001,0.07,0.321,26.8
Taurean Prince,0.034,0.385,11.8,0.205,0.962,76.7,0.114,0.659,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.917,147.5,0.075,0.552,29.5,0.028,1.455,11.8,0.08,1.032,29.5,0.034,1.385,11.8,0.049,0.579,17.7
Terrence Jones,0.082,0.66,51.0,0.143,1.287,86.7,0.0,0.0,0.0,0.15,0.967,91.8,0.105,0.844,66.3,0.242,0.864,147.9,0.0,0.0,0.0,0.125,1.237,76.5,0.0,0.0,0.0,0.076,1.022,45.9,0.051,0.548,30.599999999999998
Terrence Ross,0.06,1.094,32.4,0.175,1.194,91.8,0.167,1.157,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.348,1.059,183.6,0.163,1.0,50.400000000000006,0.0,0.0,0.0,0.162,0.907,86.4,0.0,0.0,0.0,0.034,0.667,16.2
Terry Rozier,0.076,0.919,37.0,0.182,0.989,88.8,0.229,0.793,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.848,125.8,0.072,0.857,37.0,0.033,1.438,14.8,0.062,0.867,29.6,0.033,0.438,14.8,0.054,0.346,29.6
Thabo Sefolosha,0.029,0.714,12.4,0.192,0.989,93.0,0.108,0.698,55.800000000000004,0.0,0.0,0.0,0.025,0.583,12.4,0.313,0.922,155.0,0.061,0.967,31.0,0.117,1.123,55.800000000000004,0.057,0.786,31.0,0.049,0.583,24.8,0.037,1.167,18.599999999999998
Thomas Robinson,0.107,0.897,28.799999999999997,0.137,1.297,38.400000000000006,0.0,0.0,0.0,0.148,1.0,38.400000000000006,0.041,0.182,9.600000000000001,0.114,0.677,28.799999999999997,0.0,0.0,0.0,0.125,0.853,33.599999999999994,0.0,0.0,0.0,0.192,1.135,52.800000000000004,0.114,0.387,28.799999999999997
Tim Frazier,0.096,0.87,52.0,0.159,0.955,91.0,0.433,0.774,240.5,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.942,84.5,0.03,0.471,19.5,0.03,1.059,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.561,39.0
Tim Hardaway Jr.,0.049,0.981,55.3,0.207,1.166,229.1,0.191,0.825,213.3,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.151,268.59999999999997,0.079,0.793,86.9,0.047,1.462,55.3,0.115,0.937,126.4,0.024,1.231,23.7,0.046,0.608,47.4
Timofey Mozgov,0.023,0.9,11.0,0.071,1.419,33.0,0.0,0.0,0.0,0.147,1.016,66.0,0.204,0.618,88.0,0.085,0.892,38.5,0.0,0.0,0.0,0.213,1.065,93.5,0.05,1.182,22.0,0.101,1.227,44.0,0.099,0.349,44.0
Timothe Luwawu-Cabarrot,0.035,0.824,13.8,0.209,1.088,103.5,0.084,0.488,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.942,172.5,0.094,0.761,48.3,0.08,1.256,41.4,0.08,0.923,41.4,0.0,0.0,0.0,0.039,0.316,20.7
Tobias Harris,0.133,0.904,164.0,0.137,1.298,172.20000000000002,0.106,0.985,131.20000000000002,0.104,0.885,131.20000000000002,0.091,1.026,114.8,0.281,1.068,352.59999999999997,0.023,0.828,32.800000000000004,0.03,1.579,41.0,0.04,0.72,49.199999999999996,0.031,1.154,41.0,0.023,0.931,32.800000000000004
Tomas Satoransky,0.061,1.5,11.4,0.147,0.897,28.5,0.259,0.588,51.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.818,45.6,0.0,0.0,0.0,0.081,1.25,17.099999999999998,0.051,0.9,11.4,0.0,0.0,0.0,0.091,0.222,17.099999999999998
Toney Douglas,0.073,0.182,12.0,0.12,1.0,19.200000000000003,0.327,0.857,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.633,31.200000000000003,0.073,0.909,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.357,14.399999999999999
Tony Allen,0.053,0.675,42.6,0.194,0.986,149.1,0.061,0.739,42.6,0.0,0.0,0.0,0.028,0.762,21.3,0.187,0.816,142.0,0.0,0.0,0.0,0.224,0.947,170.4,0.013,0.6,7.1000000000000005,0.159,0.942,120.7,0.064,0.479,49.699999999999996
Tony Parker,0.065,0.717,44.099999999999994,0.147,0.962,107.1,0.449,0.912,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.975,119.69999999999999,0.073,0.635,50.400000000000006,0.0,0.0,0.0,0.039,1.0,25.200000000000003,0.0,0.0,0.0,0.038,0.778,25.200000000000003
Tony Snell,0.021,0.692,16.0,0.211,1.177,128.0,0.068,0.571,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,1.167,248.0,0.131,1.222,80.0,0.041,1.4,24.0,0.058,0.917,40.0,0.019,1.083,16.0,0.041,0.88,24.0
Trevor Ariza,0.039,0.778,40.0,0.278,1.136,256.0,0.051,0.574,48.0,0.016,1.133,16.0,0.0,0.0,0.0,0.402,1.035,376.0,0.025,1.043,24.0,0.033,1.387,32.0,0.067,0.855,64.0,0.03,0.929,32.0,0.056,0.712,56.0
Trevor Booker,0.068,1.019,49.699999999999996,0.172,0.985,134.9,0.0,0.0,0.0,0.174,1.015,134.9,0.145,0.874,113.60000000000001,0.148,0.699,113.60000000000001,0.0,0.0,0.0,0.119,1.099,92.3,0.0,0.0,0.0,0.095,1.014,71.0,0.06,0.63,42.6
Trey Burke,0.096,0.8,28.5,0.147,0.891,45.6,0.419,0.771,131.1,0.0,0.0,0.0,0.0,0.0,0.0,0.163,1.431,51.300000000000004,0.067,0.714,22.8,0.0,0.0,0.0,0.048,1.067,17.099999999999998,0.0,0.0,0.0,0.045,0.357,11.4
Trey Lyles,0.028,0.667,14.200000000000001,0.078,1.119,42.6,0.039,0.81,21.3,0.139,0.907,78.10000000000001,0.054,0.621,28.400000000000002,0.442,0.824,241.4,0.022,0.667,14.200000000000001,0.039,0.667,21.3,0.054,0.862,28.400000000000002,0.056,1.1,28.400000000000002,0.048,0.154,28.400000000000002
Tristan Thompson,0.0,0.0,0.0,0.105,1.222,62.400000000000006,0.0,0.0,0.0,0.256,1.163,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,1.14,171.60000000000002,0.0,0.0,0.0,0.211,1.024,124.80000000000001,0.1,0.45,62.400000000000006
Troy Daniels,0.027,0.733,13.4,0.097,1.463,53.6,0.11,1.262,60.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.978,134.0,0.133,0.689,73.7,0.0,0.0,0.0,0.315,0.92,174.20000000000002,0.0,0.0,0.0,0.052,0.379,26.8
Troy Williams,0.0,0.0,0.0,0.27,1.14,43.2,0.082,0.692,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.796,55.199999999999996,0.0,0.0,0.0,0.075,0.833,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.316,19.200000000000003
Ty Lawson,0.044,1.0,34.5,0.162,0.926,124.2,0.44,0.896,331.2,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.969,131.1,0.036,1.074,27.6,0.021,1.25,13.8,0.02,1.0,13.8,0.023,1.059,13.8,0.079,0.475,62.1
Tyler Ennis,0.0,0.0,0.0,0.154,0.963,26.4,0.503,0.875,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,1.042,24.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,1.25,11.0
Tyler Johnson,0.039,0.75,36.5,0.161,1.183,160.60000000000002,0.276,0.748,284.7,0.0,0.0,0.0,0.0,0.0,0.0,0.211,1.056,211.7,0.121,0.944,124.1,0.053,1.074,51.099999999999994,0.069,1.114,73.0,0.022,1.5,21.9,0.041,0.952,43.8
Tyler Ulis,0.091,0.8,48.800000000000004,0.154,0.964,85.39999999999999,0.55,0.794,298.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.939,48.800000000000004,0.022,0.667,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.382,36.6
Tyler Zeller,0.0,0.0,0.0,0.097,1.211,20.400000000000002,0.0,0.0,0.0,0.332,0.877,66.3,0.0,0.0,0.0,0.071,0.714,15.299999999999999,0.0,0.0,0.0,0.204,1.25,40.800000000000004,0.0,0.0,0.0,0.133,1.038,25.5,0.077,0.2,15.299999999999999
Tyreke Evans,0.19,1.294,33.6,0.187,1.111,54.6,0.453,0.893,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,1.152,33.6,0.042,0.417,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Chandler,0.0,0.0,0.0,0.054,1.053,18.8,0.0,0.0,0.0,0.17,1.367,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.321,108.1,0.0,0.0,0.0,0.261,1.37,94.0,0.19,0.358,65.8
Tyus Jones,0.059,0.5,12.0,0.197,1.021,48.0,0.311,0.851,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,1.015,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.368,18.0
Victor Oladipo,0.042,0.872,46.9,0.233,1.054,261.3,0.298,0.816,328.3,0.0,0.0,0.0,0.0,0.0,0.0,0.214,1.0,241.20000000000002,0.047,0.712,53.6,0.056,1.435,60.300000000000004,0.051,1.123,60.300000000000004,0.013,0.929,13.4,0.03,0.485,33.5
Vince Carter,0.04,0.583,21.9,0.076,1.289,43.8,0.155,0.772,94.9,0.0,0.0,0.0,0.071,1.024,43.8,0.336,1.171,197.10000000000002,0.079,1.064,43.8,0.029,0.882,14.600000000000001,0.11,0.985,65.7,0.037,0.455,21.9,0.064,0.553,36.5
Wade Baldwin IV,0.058,1.3,9.9,0.193,0.727,33.0,0.339,0.655,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.458,23.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.391,23.099999999999998
Wayne Ellington,0.018,0.545,12.4,0.113,1.338,68.2,0.08,0.958,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.307,1.141,186.0,0.167,0.97,99.2,0.02,1.167,12.4,0.255,1.0,155.0,0.0,0.0,0.0,0.023,0.929,12.4
Wayne Selden,0.0,0.0,0.0,0.152,1.4,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.75,19.8,0.152,0.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
