PLAYER_NAME,iso_freq,iso_ppp,iso_poss,tr_freq,tr_ppp,tr_poss,prb_freq,prb_ppp,prb_poss,prr_freq,prr_ppp,prr_poss,pu_freq,pu_ppp,pu_poss,su_freq,su_ppp,su_poss,ho_freq,ho_ppp,ho_poss,cut_freq,cut_ppp,cut_poss,os_freq,os_ppp,os_poss,putback_freq,putback_ppp,putback_poss,misc_freq,misc_ppp,misc_poss
Alex Len,0.018,1.0,6.9,0.057,1.281,34.5,0.0,0.0,0.0,0.211,1.22,117.3,0.129,0.903,69.0,0.039,0.545,20.7,0.0,0.0,0.0,0.213,1.37,117.3,0.0,0.0,0.0,0.22,1.073,124.2,0.109,0.311,62.1
Allen Crabbe,0.031,1.069,30.0,0.149,1.028,142.5,0.068,0.641,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.305,1.221,292.5,0.147,0.763,142.5,0.02,1.0,22.5,0.239,1.084,225.0,0.0,0.0,0.0,0.03,0.75,30.0
Amir Johnson,0.0,0.0,0.0,0.09,0.969,29.6,0.0,0.0,0.0,0.107,1.079,37.0,0.065,0.478,22.2,0.121,1.023,44.4,0.0,0.0,0.0,0.268,1.242,96.2,0.0,0.0,0.0,0.18,1.063,66.60000000000001,0.146,0.308,51.8
Andre Drummond,0.083,0.731,101.4,0.088,1.153,109.19999999999999,0.0,0.0,0.0,0.111,1.043,140.4,0.131,0.83,163.8,0.03,0.605,39.0,0.0,0.0,0.0,0.16,1.249,202.8,0.0,0.0,0.0,0.267,1.09,335.4,0.13,0.227,163.8
Andre Iguodala,0.054,0.609,25.6,0.261,1.072,108.8,0.054,1.0,25.6,0.0,0.0,0.0,0.045,0.579,19.2,0.256,0.697,108.8,0.054,1.0,25.6,0.096,1.39,38.4,0.042,1.333,19.2,0.045,1.0,19.2,0.075,0.344,32.0
Andre Roberson,0.0,0.0,0.0,0.201,1.071,42.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.651,42.900000000000006,0.0,0.0,0.0,0.297,1.242,62.400000000000006,0.0,0.0,0.0,0.153,0.938,31.200000000000003,0.096,0.35,19.5
Andrew Harrison,0.103,0.767,61.60000000000001,0.138,1.175,78.39999999999999,0.426,0.927,246.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.92,112.0,0.043,1.12,22.400000000000002,0.017,1.3,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.265,33.6
Andrew White III,0.0,0.0,0.0,0.171,1.143,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.86,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins,0.087,0.667,139.4,0.129,1.044,205.0,0.235,0.801,369.0,0.015,0.958,24.599999999999998,0.099,0.949,155.79999999999998,0.208,0.9,328.0,0.08,0.803,123.0,0.06,1.521,90.2,0.019,0.867,32.800000000000004,0.032,1.333,49.199999999999996,0.034,0.736,49.199999999999996
Anthony Davis,0.076,0.81,142.5,0.135,1.253,255.0,0.014,1.148,30.0,0.142,1.177,262.5,0.187,0.969,352.5,0.123,0.957,232.5,0.015,0.857,30.0,0.115,1.577,217.5,0.057,0.802,105.0,0.074,1.453,142.5,0.064,0.867,120.0
Anthony Tolliver,0.0,0.0,0.0,0.171,1.38,102.7,0.0,0.0,0.0,0.074,1.093,39.5,0.0,0.0,0.0,0.497,1.307,292.3,0.027,1.188,15.8,0.057,1.242,31.6,0.063,0.892,39.5,0.029,1.235,15.8,0.067,0.282,39.5
Antonio Blakeney,0.124,0.81,20.900000000000002,0.265,1.2,45.6,0.176,0.767,30.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.744,39.9,0.124,0.952,20.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aron Baynes,0.0,0.0,0.0,0.025,0.857,16.2,0.0,0.0,0.0,0.202,1.026,113.39999999999999,0.147,0.759,81.0,0.128,0.792,72.9,0.0,0.0,0.0,0.216,1.033,121.5,0.0,0.0,0.0,0.149,0.988,81.0,0.128,0.333,72.9
Arron Afflalo,0.0,0.0,0.0,0.144,1.214,26.5,0.056,0.0,10.600000000000001,0.0,0.0,0.0,0.128,0.72,26.5,0.405,0.987,79.5,0.051,0.4,10.600000000000001,0.0,0.0,0.0,0.103,1.1,21.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Austin Rivers,0.218,1.06,213.5,0.083,0.976,79.3,0.395,0.838,390.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.987,152.5,0.06,0.763,61.0,0.029,1.379,30.5,0.022,0.864,24.400000000000002,0.0,0.0,0.0,0.024,0.542,24.400000000000002
Avery Bradley,0.029,0.65,20.0,0.154,1.065,108.0,0.078,0.667,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,1.159,112.0,0.321,0.704,224.0,0.072,1.06,52.0,0.115,0.775,80.0,0.022,0.867,16.0,0.047,0.636,32.0
Bam Adebayo,0.025,1.0,13.8,0.089,1.186,41.4,0.0,0.0,0.0,0.208,1.01,103.5,0.113,0.655,55.2,0.056,1.037,27.6,0.0,0.0,0.0,0.258,1.2,124.2,0.0,0.0,0.0,0.151,0.986,75.9,0.089,0.372,41.4
Ben McLemore,0.0,0.0,0.0,0.169,1.051,78.39999999999999,0.119,0.564,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,1.051,134.4,0.076,0.971,33.6,0.087,1.25,39.199999999999996,0.13,0.65,61.60000000000001,0.035,1.188,16.8,0.074,0.441,33.6
Ben Simmons,0.09,0.876,129.6,0.193,1.007,275.4,0.299,0.81,429.3,0.0,0.0,0.0,0.092,0.687,129.6,0.048,0.652,72.9,0.021,0.8,32.4,0.09,1.484,129.6,0.008,0.667,8.1,0.05,1.208,72.9,0.103,0.571,145.8
Bismack Biyombo,0.0,0.0,0.0,0.051,1.269,24.599999999999998,0.0,0.0,0.0,0.24,0.877,123.0,0.045,0.522,24.599999999999998,0.026,0.615,16.400000000000002,0.0,0.0,0.0,0.337,1.175,172.20000000000002,0.0,0.0,0.0,0.167,0.965,82.0,0.128,0.354,65.60000000000001
Blake Griffin,0.111,0.953,85.8,0.104,1.185,82.5,0.112,0.724,85.8,0.134,1.25,105.60000000000001,0.227,0.869,174.9,0.137,0.962,105.60000000000001,0.014,0.818,9.9,0.049,1.211,39.6,0.032,1.059,17.5,0.039,1.133,29.7,0.057,0.409,42.9
Bobby Portis,0.044,0.907,43.8,0.097,1.263,94.9,0.0,0.0,0.0,0.194,1.053,189.8,0.141,0.935,138.7,0.231,0.996,226.3,0.011,1.0,14.600000000000001,0.07,1.029,65.7,0.027,1.115,29.200000000000003,0.128,0.96,124.1,0.054,0.34,51.099999999999994
Bogdan Bogdanovic,0.055,0.904,54.599999999999994,0.113,1.255,109.19999999999999,0.309,0.832,288.6,0.0,0.0,0.0,0.02,1.158,15.600000000000001,0.188,1.181,179.39999999999998,0.102,0.896,93.6,0.035,1.273,31.200000000000003,0.105,0.808,101.4,0.0,0.0,0.0,0.064,0.533,62.400000000000006
Bojan Bogdanovic,0.039,0.561,40.0,0.259,1.275,272.0,0.069,0.917,72.0,0.016,1.118,16.0,0.026,0.852,24.0,0.223,1.065,232.0,0.063,1.046,64.0,0.042,1.182,48.0,0.212,1.05,224.0,0.013,1.214,16.0,0.037,0.921,40.0
Bradley Beal,0.129,0.864,237.79999999999998,0.151,1.254,278.8,0.279,0.886,508.40000000000003,0.0,0.0,0.0,0.011,1.2,16.400000000000002,0.098,1.134,180.4,0.07,0.953,131.20000000000002,0.04,1.205,73.8,0.156,1.0,287.0,0.014,1.038,24.599999999999998,0.049,0.7,90.2
Brandan Wright,0.0,0.0,0.0,0.116,1.5,14.0,0.0,0.0,0.0,0.281,1.206,33.6,0.083,0.8,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.256,1.226,30.800000000000004,0.0,0.0,0.0,0.14,1.118,16.8,0.0,0.0,0.0
Brandon Ingram,0.142,0.776,147.5,0.174,1.172,182.9,0.295,0.787,306.8,0.0,0.0,0.0,0.036,0.784,35.4,0.119,1.089,123.9,0.072,0.8,76.7,0.057,1.271,59.0,0.024,0.8,23.6,0.038,1.026,41.3,0.042,0.512,41.3
Brandon Jennings,0.0,0.0,0.0,0.213,0.75,19.599999999999998,0.372,0.886,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.826,22.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briante Weber,0.0,0.0,0.0,0.344,0.636,11.0,0.438,1.071,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,0.026,1.16,22.2,0.082,1.0,81.4,0.0,0.0,0.0,0.182,1.087,170.2,0.255,0.955,244.2,0.271,1.019,259.0,0.0,0.0,0.0,0.046,1.227,44.4,0.017,1.063,14.8,0.056,1.415,51.8,0.061,0.362,59.2
Bruno Caboclo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.563,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryn Forbes,0.0,0.0,0.0,0.166,1.14,94.8,0.173,0.876,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.428,1.025,237.0,0.112,0.857,63.2,0.0,0.0,0.0,0.078,1.136,47.4,0.0,0.0,0.0,0.018,0.1,7.9
Buddy Hield,0.072,0.859,80.0,0.228,1.081,248.0,0.192,0.731,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,1.135,224.0,0.084,1.011,88.0,0.029,1.065,32.0,0.106,1.113,112.0,0.03,0.848,32.0,0.05,0.667,56.0
C.J. Williams,0.048,1.182,11.4,0.185,0.905,41.800000000000004,0.115,0.808,26.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.388,0.932,87.39999999999999,0.053,0.667,11.4,0.097,1.409,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.8,11.4
CJ McCollum,0.13,1.0,226.79999999999998,0.139,0.906,243.0,0.331,0.919,583.2,0.0,0.0,0.0,0.0,0.0,0.0,0.131,1.333,234.9,0.081,0.768,145.8,0.016,1.357,24.3,0.117,0.985,202.5,0.018,1.063,32.4,0.032,0.667,56.699999999999996
CJ Miles,0.0,0.0,0.0,0.163,0.764,112.0,0.051,0.971,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,1.184,273.0,0.08,1.056,56.0,0.0,0.0,0.0,0.226,1.046,154.0,0.015,1.3,7.0,0.037,0.76,28.0
Cameron Payne,0.058,0.733,15.0,0.183,1.234,47.5,0.393,0.663,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,1.125,47.5,0.07,0.611,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.2,10.0
Caris LeVert,0.119,0.895,113.60000000000001,0.168,1.168,163.29999999999998,0.342,0.717,326.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.206,1.0,198.79999999999998,0.043,0.732,42.6,0.024,0.783,21.3,0.032,0.806,28.400000000000002,0.028,1.407,28.400000000000002,0.039,0.595,35.5
Carmelo Anthony,0.181,0.89,241.8,0.129,1.046,171.60000000000002,0.109,0.864,148.2,0.069,0.839,93.6,0.144,0.841,195.0,0.239,1.019,319.79999999999995,0.0,0.0,0.0,0.013,1.556,15.600000000000001,0.026,1.257,31.200000000000003,0.038,0.961,54.599999999999994,0.046,0.452,62.400000000000006
Chandler Parsons,0.0,0.0,0.0,0.147,0.976,39.6,0.283,1.038,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.326,1.044,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,1.167,10.799999999999999,0.0,0.0,0.0,0.036,0.3,10.799999999999999
Channing Frye,0.0,0.0,0.0,0.104,0.35,22.0,0.0,0.0,0.0,0.161,1.387,30.799999999999997,0.063,1.5,13.2,0.422,1.086,79.2,0.0,0.0,0.0,0.063,1.417,13.2,0.068,1.231,13.2,0.0,0.0,0.0,0.052,0.2,8.8
Cheick Diallo,0.0,0.0,0.0,0.104,1.417,26.0,0.0,0.0,0.0,0.273,1.254,62.4,0.052,0.833,10.4,0.117,0.852,26.0,0.0,0.0,0.0,0.225,1.327,52.0,0.0,0.0,0.0,0.117,0.963,26.0,0.087,0.35,20.8
Chris Paul,0.293,1.101,295.79999999999995,0.126,1.086,127.60000000000001,0.364,1.022,371.20000000000005,0.0,0.0,0.0,0.033,1.059,34.8,0.058,1.271,58.0,0.022,1.091,23.200000000000003,0.0,0.0,0.0,0.014,0.786,11.600000000000001,0.0,0.0,0.0,0.071,0.708,69.6
Clint Capela,0.022,0.5,22.2,0.121,1.343,111.0,0.0,0.0,0.0,0.321,1.336,288.59999999999997,0.036,0.625,29.6,0.011,1.0,7.4,0.0,0.0,0.0,0.269,1.25,236.8,0.0,0.0,0.0,0.139,1.113,125.8,0.067,0.2,59.2
Cody Zeller,0.0,0.0,0.0,0.067,1.6,16.5,0.0,0.0,0.0,0.244,0.891,56.1,0.0,0.0,0.0,0.098,0.955,23.099999999999998,0.0,0.0,0.0,0.187,1.286,42.9,0.076,1.059,16.5,0.151,1.0,33.0,0.133,0.7,29.7
Corey Brewer,0.0,0.0,0.0,0.335,1.138,57.6,0.089,0.667,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.382,1.227,66.60000000000001,0.0,0.0,0.0,0.145,1.382,32.4,0.0,0.0,0.0,0.06,0.643,16.2,0.075,0.692,12.6
Cory Joseph,0.063,0.587,49.199999999999996,0.148,0.908,106.60000000000001,0.347,0.82,254.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.248,1.071,180.4,0.076,0.964,57.4,0.016,0.75,8.200000000000001,0.022,0.875,16.400000000000002,0.014,1.2,8.200000000000001,0.061,0.533,41.0
Courtney Lee,0.082,0.836,76.0,0.184,1.227,159.6,0.252,0.874,220.4,0.0,0.0,0.0,0.0,0.0,0.0,0.234,1.068,205.20000000000002,0.067,0.932,60.800000000000004,0.027,1.417,22.8,0.103,0.945,91.2,0.015,1.077,15.200000000000001,0.033,0.828,30.400000000000002
Cristiano Felicio,0.036,0.727,11.0,0.101,1.29,33.0,0.0,0.0,0.0,0.277,1.306,82.5,0.114,0.771,33.0,0.081,0.52,27.5,0.0,0.0,0.0,0.147,1.356,44.0,0.0,0.0,0.0,0.124,0.842,38.5,0.107,0.273,33.0
D'Angelo Russell,0.123,0.86,105.60000000000001,0.13,0.717,115.19999999999999,0.435,0.828,379.20000000000005,0.0,0.0,0.0,0.015,0.923,14.399999999999999,0.124,1.102,110.39999999999999,0.039,0.794,33.599999999999994,0.015,1.538,14.399999999999999,0.059,0.804,52.800000000000004,0.013,1.091,9.600000000000001,0.044,0.447,38.400000000000006
D.J. Augustin,0.051,0.974,37.5,0.166,0.886,120.0,0.378,1.004,277.5,0.0,0.0,0.0,0.0,0.0,0.0,0.196,1.372,142.5,0.065,0.875,45.0,0.023,1.294,15.0,0.051,1.132,37.5,0.0,0.0,0.0,0.058,0.488,45.0
Damian Lillard,0.158,1.062,292.0,0.106,1.118,197.10000000000002,0.474,1.046,868.7,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.955,109.5,0.07,1.164,131.4,0.02,1.324,36.5,0.052,1.053,94.9,0.015,1.0,29.200000000000003,0.04,0.644,73.0
Damion Lee,0.0,0.0,0.0,0.213,1.158,37.5,0.146,0.615,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.804,51.0,0.084,1.0,15.0,0.0,0.0,0.0,0.09,1.063,16.5,0.0,0.0,0.0,0.062,0.364,10.5
Damyean Dotson,0.0,0.0,0.0,0.2,1.027,35.2,0.124,0.435,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,1.053,57.2,0.0,0.0,0.0,0.081,1.2,13.2,0.141,0.885,26.4,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Theis,0.0,0.0,0.0,0.056,1.167,18.9,0.0,0.0,0.0,0.282,1.011,88.19999999999999,0.05,1.0,18.9,0.161,1.019,50.400000000000006,0.0,0.0,0.0,0.155,1.54,50.400000000000006,0.0,0.0,0.0,0.161,1.096,50.400000000000006,0.124,0.3,37.8
Danilo Gallinari,0.16,0.863,50.4,0.154,0.98,48.3,0.047,1.333,14.7,0.066,0.857,21.0,0.1,0.906,31.5,0.257,1.256,81.89999999999999,0.044,0.286,14.7,0.047,1.333,14.7,0.053,0.882,16.8,0.0,0.0,0.0,0.05,0.813,16.8
Danny Green,0.02,0.846,14.0,0.169,0.991,112.0,0.109,0.569,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,0.987,308.0,0.065,1.116,42.0,0.032,1.143,21.0,0.056,0.838,35.0,0.029,0.737,21.0,0.059,0.333,42.0
Dante Cunningham,0.0,0.0,0.0,0.147,1.079,35.699999999999996,0.0,0.0,0.0,0.253,0.732,41.8,0.0,0.0,0.0,0.45,0.974,117.3,0.0,0.0,0.0,0.244,1.222,61.199999999999996,0.0,0.0,0.0,0.086,1.214,13.2,0.05,0.077,15.299999999999999
Dante Exum,0.09,0.909,11.200000000000001,0.205,1.08,25.2,0.32,0.923,39.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.923,26.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danuel House Jr.,0.0,0.0,0.0,0.258,1.359,39.1,0.106,0.813,16.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.756,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.846,13.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Dario Saric,0.032,1.0,39.0,0.173,0.954,195.0,0.027,0.867,31.200000000000003,0.045,0.902,54.599999999999994,0.08,0.867,93.6,0.316,1.107,358.79999999999995,0.032,0.833,39.0,0.111,1.184,124.80000000000001,0.074,1.072,85.80000000000001,0.065,1.0,70.2,0.045,0.588,54.599999999999994
Darius Miller,0.034,0.842,16.400000000000002,0.157,1.213,90.2,0.074,0.881,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,1.22,237.79999999999998,0.076,1.395,41.0,0.0,0.0,0.0,0.189,1.0,106.60000000000001,0.0,0.0,0.0,0.039,0.455,24.599999999999998
Darren Collison,0.07,0.982,55.2,0.249,1.169,193.2,0.315,0.951,248.4,0.0,0.0,0.0,0.0,0.0,0.0,0.202,1.222,158.7,0.056,1.091,41.4,0.022,1.529,13.8,0.02,0.625,13.8,0.018,0.857,13.8,0.045,1.0,34.5
David Nwaba,0.061,0.611,35.0,0.297,1.029,175.0,0.061,0.444,35.0,0.0,0.0,0.0,0.036,0.905,21.0,0.193,0.904,112.0,0.058,0.559,35.0,0.131,1.351,77.0,0.029,0.882,14.0,0.078,1.043,49.0,0.056,0.879,35.0
David West,0.0,0.0,0.0,0.085,1.19,43.8,0.0,0.0,0.0,0.14,1.101,65.7,0.183,0.856,87.6,0.157,0.857,80.30000000000001,0.0,0.0,0.0,0.159,1.449,80.30000000000001,0.073,1.083,36.5,0.085,1.238,43.8,0.093,0.283,43.8
Davis Bertans,0.0,0.0,0.0,0.146,1.426,61.6,0.026,0.273,7.7,0.095,1.275,38.5,0.0,0.0,0.0,0.513,1.047,215.6,0.038,0.875,15.4,0.053,1.318,23.099999999999998,0.033,1.571,15.4,0.0,0.0,0.0,0.062,0.385,23.099999999999998
Davon Reed,0.0,0.0,0.0,0.183,0.588,16.8,0.161,0.4,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.966,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.895,18.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0
De'Aaron Fox,0.054,0.93,58.400000000000006,0.228,0.979,240.89999999999998,0.427,0.699,452.6,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.796,146.0,0.047,0.714,51.099999999999994,0.025,1.154,29.200000000000003,0.019,0.75,21.9,0.012,1.231,14.600000000000001,0.048,0.52,51.099999999999994
DeAndre Jordan,0.0,0.0,0.0,0.09,1.355,77.0,0.0,0.0,0.0,0.182,1.253,154.0,0.093,0.646,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,1.412,161.70000000000002,0.0,0.0,0.0,0.282,1.105,238.70000000000002,0.152,0.574,130.9
DeAndre Liggins,0.0,0.0,0.0,0.188,0.4,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.977,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre' Bembry,0.0,0.0,0.0,0.215,0.854,41.6,0.272,0.481,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.902,52.0,0.052,0.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.533,15.6
DeMar DeRozan,0.133,1.029,240.0,0.097,1.256,176.0,0.41,0.917,744.0,0.0,0.0,0.0,0.07,0.828,128.0,0.095,1.0,168.0,0.039,0.958,72.0,0.022,1.2,40.0,0.08,1.055,144.0,0.013,1.375,24.0,0.04,0.836,72.0
DeMarcus Cousins,0.127,0.784,163.2,0.134,0.994,172.8,0.055,0.786,72.0,0.084,1.093,105.60000000000001,0.166,0.882,211.20000000000002,0.2,1.012,254.39999999999998,0.015,0.842,19.200000000000003,0.042,1.226,52.800000000000004,0.035,0.8,43.2,0.063,1.438,81.6,0.08,0.51,100.80000000000001
DeMarre Carroll,0.059,0.729,58.400000000000006,0.241,0.987,240.89999999999998,0.077,0.921,73.0,0.019,1.368,21.9,0.0,0.0,0.0,0.386,1.018,379.6,0.05,0.96,51.099999999999994,0.029,1.31,29.200000000000003,0.047,0.936,43.8,0.051,1.098,51.099999999999994,0.037,0.838,36.5
Dejounte Murray,0.076,0.656,64.8,0.209,0.952,170.1,0.335,0.699,267.3,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.702,105.3,0.022,0.944,16.2,0.087,1.186,72.9,0.0,0.0,0.0,0.072,1.0,56.699999999999996,0.056,0.556,48.6
Delon Wright,0.057,0.969,34.5,0.195,1.257,110.4,0.35,0.903,193.2,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.962,131.1,0.038,0.571,20.7,0.021,1.583,13.8,0.0,0.0,0.0,0.048,1.148,27.6,0.048,0.704,27.6
Dennis Schroder,0.151,1.088,214.4,0.073,0.905,107.2,0.49,0.876,703.5,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.77,120.60000000000001,0.073,0.952,107.2,0.0,0.0,0.0,0.076,0.89,107.2,0.0,0.0,0.0,0.041,0.621,60.300000000000004
Dennis Smith Jr.,0.187,0.803,241.5,0.167,1.041,213.9,0.321,0.708,420.9,0.0,0.0,0.0,0.013,0.706,13.8,0.106,0.855,138.0,0.063,0.793,82.8,0.018,1.391,20.7,0.047,0.918,62.1,0.016,1.0,20.7,0.061,0.266,75.9
Denzel Valentine,0.036,0.833,30.8,0.186,1.09,154.0,0.273,0.878,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.991,215.6,0.119,0.79,100.10000000000001,0.029,1.083,23.099999999999998,0.055,0.717,46.199999999999996,0.013,0.364,7.7,0.032,0.926,30.8
Derrick Favors,0.0,0.0,0.0,0.074,1.508,61.6,0.0,0.0,0.0,0.273,1.1,238.70000000000002,0.075,0.758,69.3,0.136,0.7,123.2,0.0,0.0,0.0,0.253,1.29,223.29999999999998,0.012,0.364,7.7,0.121,1.29,107.8,0.048,0.381,38.5
