PLAYER_NAME,total_poss,iso_ppp,iso_poss,tr_ppp,tr_poss,prb_ppp,prb_poss,prr_ppp,prr_poss,pu_ppp,pu_poss,su_ppp,su_poss,ho_ppp,ho_poss,cut_ppp,cut_poss,os_ppp,os_poss,putback_ppp,putback_poss,misc_ppp,misc_poss
Allonzo Trier,736.0,1.0,76.8,1.047,166.4,0.802,249.6,0.0,0.0,0.0,0.0,1.089,121.6,0.839,32.0,0.727,12.8,1.0,25.6,1.278,19.2,0.621,32.0
Amir Johnson,209.09999999999997,0.0,0.0,0.846,25.5,0.0,0.0,1.185,25.5,0.0,0.0,1.0,35.699999999999996,0.0,0.0,1.0,51.0,0.0,0.0,1.029,35.699999999999996,0.371,35.699999999999996
Andre Drummond,1422.0,0.838,39.5,1.136,142.20000000000002,0.0,0.0,1.086,213.3,0.837,260.7,0.615,55.3,0.0,0.0,1.162,221.2,0.0,0.0,1.052,363.4,0.416,126.4
Andre Iguodala,367.2,0.417,13.600000000000001,1.264,88.4,0.737,20.4,0.0,0.0,0.0,0.0,0.91,136.0,1.071,13.600000000000001,1.5,54.400000000000006,0.0,0.0,1.6,6.800000000000001,0.344,34.0
Andrew Bogut,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,11.0,0.0,0.0,0.727,11.0,0.4,9.9
Andrew Harrison,41.0,0.917,12.0,0.0,0.0,0.706,17.0,0.0,0.0,0.0,0.0,0.417,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins,1474.6,0.81,124.1,1.106,204.39999999999998,0.74,394.20000000000005,0.0,0.0,0.737,116.80000000000001,0.918,240.89999999999998,0.927,153.3,1.337,80.30000000000001,0.717,51.099999999999994,1.07,58.400000000000006,0.648,51.099999999999994
Ante Zizic,454.29999999999995,0.0,0.0,1.182,35.4,0.0,0.0,1.162,100.3,0.683,106.2,0.6,11.8,0.0,0.0,1.296,82.6,0.0,0.0,1.156,88.5,0.286,29.5
Anthony Davis,1321.5999999999997,0.98,100.8,1.15,173.6,0.833,16.8,1.016,184.79999999999998,0.967,240.79999999999998,1.07,156.79999999999998,0.944,16.8,1.466,128.79999999999998,0.945,72.8,1.287,145.6,0.859,84.0
Anthony Tolliver,305.5,0.0,0.0,1.37,45.5,0.0,0.0,1.306,39.0,0.0,0.0,0.953,169.0,0.0,0.0,0.846,13.0,1.111,19.5,0.0,0.0,0.333,19.5
Antonio Blakeney,438.9,0.971,68.39999999999999,1.125,62.7,0.742,131.1,0.0,0.0,0.0,0.0,1.049,102.60000000000001,0.631,62.7,0.0,0.0,0.8,11.4,0.0,0.0,0.0,0.0
Aron Baynes,290.7,0.0,0.0,1.133,15.299999999999999,0.0,0.0,0.898,61.199999999999996,1.1,20.400000000000002,1.222,35.699999999999996,0.0,0.0,1.263,56.1,0.0,0.0,0.953,66.3,0.395,35.699999999999996
Austin Rivers,428.50000000000006,1.009,108.1,1.143,56.4,0.783,84.60000000000001,0.0,0.0,0.0,0.0,1.053,131.6,0.933,14.5,0.0,0.0,1.0,14.5,0.0,0.0,0.235,18.8
Avery Bradley,465.5,1.3,9.799999999999999,0.746,58.8,0.732,98.0,0.0,0.0,0.0,0.0,1.071,142.1,1.069,29.400000000000002,1.0,44.1,0.939,34.3,0.778,19.6,0.355,29.4
Bam Adebayo,697.0,0.846,16.400000000000002,1.321,82.0,0.0,0.0,1.14,147.6,0.863,49.199999999999996,0.647,32.800000000000004,0.0,0.0,1.149,172.20000000000002,0.0,0.0,1.17,98.39999999999999,0.485,98.39999999999999
Ben Simmons,1421.9999999999998,0.931,71.10000000000001,0.938,371.3,0.961,181.7,1.176,15.8,0.801,268.59999999999997,1.0,39.5,0.583,15.8,1.302,213.3,0.0,0.0,1.094,94.8,0.533,150.1
Billy Garrett,20.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bismack Biyombo,221.39999999999998,0.0,0.0,1.125,16.2,0.0,0.0,1.194,70.2,0.0,0.0,0.0,0.0,0.0,0.0,1.045,64.8,0.0,0.0,1.186,43.2,0.333,27.0
Blake Griffin,1830.0,0.966,240.0,1.221,150.0,0.994,345.0,1.052,112.5,0.923,480.0,1.137,187.5,1.419,45.0,1.347,52.5,1.0,22.5,0.829,67.5,0.711,127.5
Boban Marjanovic,230.8,0.0,0.0,1.8,11.0,0.0,0.0,1.229,36.0,1.018,57.6,1.364,11.0,0.0,0.0,1.25,36.0,0.0,0.0,1.451,50.4,0.571,28.8
Bobby Portis,425.0,0.909,11.200000000000001,1.254,58.800000000000004,0.0,0.0,1.038,78.39999999999999,0.932,72.6,0.881,117.60000000000001,0.0,0.0,1.435,22.0,0.0,0.0,1.021,47.6,0.444,16.8
Bogdan Bogdanovic,1050.0,0.896,77.0,0.964,168.0,0.833,301.0,0.0,0.0,1.077,42.0,1.117,182.0,0.965,84.0,1.379,28.0,0.878,91.0,0.778,21.0,0.667,56.0
Bojan Bogdanovic,1312.2,0.756,89.10000000000001,1.276,259.2,0.987,153.9,0.615,16.2,0.839,64.8,1.21,202.5,0.966,89.10000000000001,1.386,89.10000000000001,1.077,283.5,1.0,16.2,0.74,48.6
Bonzie Colson,26.4,0.0,0.0,1.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.688,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Beal,1992.6000000000001,0.915,188.6,1.138,418.2,0.933,508.40000000000003,0.0,0.0,0.636,8.200000000000001,1.162,262.40000000000003,1.039,131.20000000000002,1.421,106.60000000000001,0.928,246.0,1.317,41.0,0.61,82.0
Brandon Ingram,982.8,1.0,140.4,1.222,187.20000000000002,0.789,249.6,0.0,0.0,0.989,88.39999999999999,0.875,130.0,0.861,36.4,1.462,52.0,0.756,46.800000000000004,1.095,20.8,0.517,31.2
Brandon Knight,224.10000000000002,1.045,21.6,1.0,29.700000000000003,0.954,108.0,0.0,0.0,0.0,0.0,1.02,51.3,0.769,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Sampson,54.6,0.0,0.0,1.5,14.0,0.7,9.799999999999999,0.0,0.0,0.0,0.0,0.935,30.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,907.2000000000002,1.143,24.3,1.258,129.6,0.0,0.0,1.246,129.6,1.039,81.0,1.114,356.40000000000003,0.887,56.699999999999996,1.436,40.5,0.938,32.4,0.778,16.2,0.372,40.5
Bruce Brown,369.99999999999994,0.867,14.8,0.964,81.4,0.754,59.2,0.0,0.0,0.0,0.0,0.721,118.4,1.1,7.4,1.044,44.4,0.0,0.0,0.632,22.2,0.44,22.2
Bruno Caboclo,251.6,0.0,0.0,0.854,40.8,0.0,0.0,1.222,17.0,0.0,0.0,1.139,136.0,0.0,0.0,1.0,13.600000000000001,0.0,0.0,0.783,23.799999999999997,0.55,20.4
Bryn Forbes,885.5999999999999,0.826,24.599999999999998,1.196,139.4,0.867,237.79999999999998,0.0,0.0,0.0,0.0,1.216,328.0,1.214,73.8,0.0,0.0,1.235,49.199999999999996,0.0,0.0,0.543,32.800000000000004
Buddy Hield,1566.2,0.956,90.2,1.207,410.0,0.772,262.40000000000003,0.0,0.0,0.0,0.0,1.166,295.2,1.071,123.0,1.268,57.4,1.097,188.6,1.067,57.4,0.683,82.0
CJ McCollum,1421.0,0.957,161.0,1.096,196.0,0.968,406.0,0.0,0.0,0.0,0.0,1.089,217.0,1.036,168.0,1.441,56.0,1.091,140.0,0.759,28.0,0.609,49.0
CJ Miles,227.6,0.0,0.0,1.264,52.0,0.409,24.0,0.0,0.0,0.0,0.0,0.88,76.0,1.533,15.6,0.0,0.0,0.854,48.0,0.0,0.0,0.9,12.0
Cameron Payne,201.5,0.905,21.7,0.9,31.0,0.836,68.2,0.0,0.0,0.0,0.0,0.887,52.699999999999996,0.563,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.545,12.4
Cameron Reynolds,58.900000000000006,0.0,0.0,1.455,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.917,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caris LeVert,600.0,0.937,112.0,0.768,68.0,0.934,228.0,0.0,0.0,0.0,0.0,0.787,96.0,0.92,24.0,1.034,28.0,0.941,16.0,1.154,12.0,1.071,16.0
Carmelo Anthony,117.0,0.9,20.0,1.25,16.0,0.0,0.0,0.727,11.0,1.409,22.0,0.944,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,12.0
Chandler Hutchison,246.39999999999995,0.0,0.0,1.263,57.2,0.654,26.4,0.0,0.0,0.0,0.0,0.741,83.6,0.929,13.2,1.294,35.2,0.0,0.0,0.846,13.2,0.294,17.6
Chandler Parsons,197.5,1.2,10.0,1.29,30.0,0.554,55.00000000000001,0.0,0.0,0.0,0.0,0.778,80.0,0.727,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chasson Randle,279.3,1.0,19.6,1.156,44.1,0.942,68.6,0.0,0.0,0.0,0.0,0.929,83.3,0.529,14.7,1.05,19.6,0.7,9.8,0.0,0.0,0.789,19.6
Cheick Diallo,339.2,0.0,0.0,1.23,64.0,0.0,0.0,1.114,89.6,0.0,0.0,0.708,25.6,0.0,0.0,1.244,83.2,0.0,0.0,1.14,44.8,0.657,32.0
Chris Paul,949.9,0.924,277.3,1.039,100.3,0.865,348.1,0.0,0.0,0.938,47.2,1.145,64.9,0.949,41.3,0.0,0.0,0.0,0.0,1.583,11.8,0.75,59.0
Christian Wood,103.2,1.083,12.0,1.261,23.2,0.0,0.0,1.25,16.0,0.0,0.0,0.9,30.4,0.0,0.0,1.364,11.2,0.0,0.0,1.4,10.4,0.0,0.0
Clint Capela,924.6,0.0,0.0,1.383,160.79999999999998,0.0,0.0,1.168,247.9,0.846,26.8,0.0,0.0,0.0,0.0,1.347,268.0,0.0,0.0,1.057,174.20000000000002,0.362,46.9
Cody Zeller,460.6,0.833,9.8,1.291,53.900000000000006,0.0,0.0,0.959,122.5,1.083,9.8,0.804,44.1,0.0,0.0,1.33,107.80000000000001,0.0,0.0,1.018,58.8,0.764,53.900000000000006
Collin Sexton,1508.8,0.689,180.4,1.056,254.20000000000002,0.843,598.6,0.0,0.0,0.0,0.0,1.083,221.4,0.878,82.0,1.25,32.800000000000004,0.84,24.599999999999998,0.923,41.0,0.736,73.8
Corey Brewer,86.4,0.0,0.0,1.258,31.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.931,28.799999999999997,0.0,0.0,1.333,12.0,0.0,0.0,0.571,14.399999999999999,0.0,0.0
Cory Joseph,631.4000000000001,0.775,41.0,0.953,82.0,0.705,221.4,0.0,0.0,0.0,0.0,1.013,164.0,0.849,49.199999999999996,1.412,16.400000000000002,0.417,8.200000000000001,0.0,0.0,0.468,49.199999999999996
Courtney Lee,66.0,0.0,0.0,1.059,17.6,0.889,17.6,0.0,0.0,0.0,0.0,0.935,30.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Felicio,240.0,0.0,0.0,1.2,18.0,0.0,0.0,1.097,72.0,0.8,18.0,0.5,12.0,0.0,0.0,1.085,48.0,0.0,0.0,1.283,48.0,0.227,24.0
D'Angelo Russell,1854.9,0.834,202.5,0.923,210.6,0.893,923.4,0.0,0.0,0.9,16.2,1.126,218.70000000000002,0.98,105.3,1.185,24.3,0.825,56.699999999999996,1.19,24.3,0.551,72.9
D.J. Augustin,874.8000000000001,1.064,48.6,1.044,137.7,0.96,421.2,0.0,0.0,0.0,0.0,1.366,162.0,0.92,24.3,1.2,16.2,0.0,0.0,1.091,8.1,0.807,56.699999999999996
D.J. Wilson,297.59999999999997,0.0,0.0,1.068,43.2,0.0,0.0,0.851,67.19999999999999,0.0,0.0,1.0,91.19999999999999,1.167,14.399999999999999,1.121,33.599999999999994,0.0,0.0,0.897,28.799999999999997,0.1,19.200000000000003
Dairis Bertans,36.0,0.0,0.0,0.9,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.75,12.0,0.0,0.0,0.0,0.0,0.643,14.399999999999999,0.0,0.0,0.0,0.0
Damian Jones,93.6,0.0,0.0,1.1,9.600000000000001,0.0,0.0,1.458,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444,36.0,0.0,0.0,1.364,12.0,0.273,12.0
Damian Lillard,1936.0,0.865,264.0,1.0,208.0,1.081,872.0,0.0,0.0,0.0,0.0,1.27,104.0,0.929,208.0,1.483,64.0,0.971,104.0,0.938,32.0,0.962,80.0
Damion Lee,121.6,0.0,0.0,1.083,35.2,1.167,12.8,0.0,0.0,0.0,0.0,1.083,35.2,1.0,12.8,0.0,0.0,0.963,25.6,0.0,0.0,0.0,0.0
Damyean Dotson,810.3000000000001,0.722,36.5,1.092,131.4,1.084,131.4,0.0,0.0,0.0,0.0,1.034,204.39999999999998,0.88,109.5,0.875,14.600000000000001,0.799,138.7,0.933,14.600000000000001,0.423,29.200000000000003
Daniel Hamilton,57.599999999999994,0.0,0.0,0.933,14.4,0.231,12.6,0.0,0.0,0.0,0.0,0.767,30.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Theis,336.59999999999997,0.0,0.0,1.316,19.8,0.0,0.0,1.3,92.39999999999999,1.538,13.200000000000001,0.915,59.4,0.0,0.0,1.09,79.2,0.0,0.0,1.104,46.199999999999996,0.64,26.400000000000002
Danilo Gallinari,1149.2,0.952,163.2,1.275,122.4,1.029,136.0,1.333,68.0,1.154,129.2,1.203,238.0,0.915,61.2,1.422,47.599999999999994,1.206,95.19999999999999,1.286,34.0,0.981,54.400000000000006
Danny Green,720.0,0.5,16.0,1.199,200.0,0.829,32.0,0.0,0.0,1.0,16.0,1.329,256.0,0.714,16.0,1.353,16.0,0.876,96.0,1.125,32.0,0.641,40.0
Dante Cunningham,172.8,0.0,0.0,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.071,83.2,0.0,0.0,1.051,38.4,0.0,0.0,1.143,25.6,0.455,12.8
Dante Exum,315.0,0.867,29.4,0.946,54.6,0.82,126.0,0.0,0.0,0.0,0.0,0.958,71.39999999999999,0.294,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.647,16.8
Danuel House Jr.,296.4,1.375,15.600000000000001,1.364,78.0,0.692,11.7,0.0,0.0,0.0,0.0,1.216,152.1,1.091,11.7,0.0,0.0,1.083,11.7,0.0,0.0,0.214,15.600000000000001
Dario Saric,693.6000000000001,0.538,13.600000000000001,1.172,88.4,0.0,0.0,1.299,88.4,0.72,74.80000000000001,0.94,217.60000000000002,1.333,13.600000000000001,1.333,81.6,1.074,27.200000000000003,1.189,54.400000000000006,0.645,34.0
Darius Miller,552.0000000000001,1.067,13.8,0.733,89.7,0.893,75.9,0.0,0.0,0.0,0.0,1.107,193.2,1.039,48.3,0.0,0.0,1.085,103.5,0.0,0.0,0.64,27.6
Darren Collison,866.4,0.954,68.4,1.032,190.0,0.917,311.59999999999997,0.0,0.0,0.0,0.0,1.243,144.4,0.674,45.6,1.208,22.8,0.765,15.200000000000001,1.0,7.6000000000000005,0.721,60.800000000000004
Daryl Macon,14.4,0.0,0.0,0.0,0.0,0.786,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Nwaba,316.2,0.773,20.400000000000002,1.163,91.8,0.308,15.299999999999999,0.0,0.0,0.0,0.0,0.975,117.3,0.0,0.0,1.029,35.699999999999996,0.0,0.0,1.211,20.400000000000002,0.8,15.299999999999999
Davis Bertans,501.6,0.0,0.0,1.255,91.2,0.8,7.6000000000000005,1.4,7.6000000000000005,0.0,0.0,1.206,288.8,1.15,22.8,1.182,22.8,1.15,38.0,0.0,0.0,0.417,22.8
De'Aaron Fox,1498.4999999999998,0.816,145.8,1.042,421.2,0.878,615.6,0.0,0.0,0.0,0.0,1.049,121.5,0.64,48.6,1.25,16.2,1.087,24.3,0.875,16.2,0.758,89.10000000000001
De'Anthony Melton,315.0,0.0,0.0,0.707,80.0,0.482,110.00000000000001,0.0,0.0,0.0,0.0,0.987,75.0,0.0,0.0,1.455,10.0,0.0,0.0,0.909,10.0,0.483,30.0
DeAndre Jordan,515.0,0.0,0.0,1.435,45.0,0.0,0.0,1.353,120.0,0.821,65.0,0.0,0.0,0.0,0.0,1.286,105.0,0.0,0.0,1.0,100.0,0.395,80.0
DeAndre' Bembry,801.9,0.955,24.3,0.889,178.20000000000002,0.764,162.0,0.0,0.0,0.0,0.0,0.821,210.6,0.662,72.9,1.246,64.8,0.6,16.2,1.036,24.3,0.543,48.6
DeMar DeRozan,1678.6000000000004,1.0,315.7,1.073,161.70000000000002,0.929,616.0,0.0,0.0,0.899,169.4,0.923,130.9,0.779,69.3,1.2,46.199999999999996,0.969,92.39999999999999,1.2,23.099999999999998,0.765,53.9
DeMarcus Cousins,492.80000000000007,0.706,16.0,1.31,70.4,0.0,0.0,0.795,44.8,0.936,108.8,0.787,121.6,0.0,0.0,1.306,60.8,0.9,9.6,1.258,32.0,0.467,28.8
DeMarre Carroll,763.8000000000001,0.769,26.8,1.057,194.29999999999998,0.579,40.199999999999996,1.067,13.4,0.0,0.0,1.016,308.2,1.238,20.099999999999998,1.355,33.5,0.547,53.6,0.971,33.5,0.929,40.199999999999996
Deandre Ayton,1050.8,0.793,28.400000000000002,1.313,63.9,0.0,0.0,1.115,227.20000000000002,1.029,305.3,0.636,42.6,0.0,0.0,1.318,170.4,0.0,0.0,1.345,142.0,0.333,71.0
Delon Wright,389.6,0.833,31.2,1.169,83.3,0.782,122.5,0.0,0.0,0.0,0.0,0.844,63.7,1.267,15.6,1.438,14.7,0.0,0.0,1.05,19.6,0.692,39.0
Deng Adel,26.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,26.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Schroder,1341.6,0.858,156.0,0.98,257.4,0.807,577.2,0.8,7.800000000000001,0.0,0.0,1.059,218.39999999999998,1.059,31.200000000000003,1.077,15.600000000000001,0.769,23.4,0.0,0.0,0.696,54.599999999999994
Dennis Smith Jr.,468.6,1.048,41.6,0.84,105.6,0.806,165.9,0.0,0.0,0.0,0.0,1.016,60.8,1.071,14.7,1.087,22.4,0.935,32.0,0.0,0.0,0.6,25.6
Derrick Favors,813.2,0.0,0.0,1.333,53.199999999999996,0.0,0.0,1.193,220.4,1.167,30.400000000000002,0.708,114.0,0.0,0.0,1.316,197.6,0.0,0.0,1.269,136.8,0.362,60.800000000000004
Derrick Jones Jr.,408.0,0.0,0.0,1.097,72.0,0.0,0.0,1.542,24.0,0.0,0.0,0.797,126.0,0.0,0.0,1.284,90.0,0.0,0.0,1.059,66.0,0.519,30.0
Derrick Rose,897.5999999999999,1.071,112.2,1.192,153.0,0.948,387.59999999999997,0.0,0.0,0.0,0.0,0.908,107.10000000000001,1.205,40.800000000000004,1.229,35.699999999999996,1.045,20.400000000000002,0.643,15.299999999999999,0.72,25.5
Derrick White,696.8,0.935,33.5,1.085,93.8,0.88,241.20000000000002,0.0,0.0,0.0,0.0,0.974,194.29999999999998,0.947,40.199999999999996,1.462,26.8,1.059,20.099999999999998,0.923,13.4,0.639,33.5
Devin Booker,1702.4,0.925,211.2,1.164,339.2,0.929,588.8,0.0,0.0,1.059,70.4,0.94,115.2,0.75,83.2,1.447,44.8,0.953,147.2,1.053,19.2,0.75,83.2
Devin Harris,435.2,0.0,0.0,0.91,74.80000000000001,0.75,88.4,0.0,0.0,0.0,0.0,1.032,156.39999999999998,0.474,20.4,1.238,20.4,1.064,47.599999999999994,0.0,0.0,0.607,27.200000000000003
Devin Robinson,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0
Devonte' Graham,253.0,0.531,32.199999999999996,0.729,46.0,0.937,78.2,0.0,0.0,0.0,0.0,0.966,59.800000000000004,0.3,9.200000000000001,0.0,0.0,1.0,13.799999999999999,0.0,0.0,0.5,13.799999999999999
Dewayne Dedmon,640.0,0.0,0.0,1.167,76.8,0.0,0.0,1.281,140.8,0.579,19.2,1.024,166.4,0.0,0.0,1.29,102.4,0.0,0.0,0.722,70.4,0.468,64.0
Dillon Brooks,135.0,0.0,0.0,0.952,21.599999999999998,0.655,28.8,0.0,0.0,0.0,0.0,1.087,46.800000000000004,0.636,10.799999999999999,1.077,12.6,1.067,14.4,0.0,0.0,0.0,0.0
Dion Waiters,554.4,0.773,88.0,1.194,61.599999999999994,0.858,114.4,0.0,0.0,0.0,0.0,1.228,162.8,0.708,66.0,0.0,0.0,1.088,35.2,0.0,0.0,0.2,26.4
Dirk Nowitzki,392.7,0.727,10.200000000000001,0.609,45.9,0.0,0.0,0.868,66.3,0.843,81.60000000000001,1.039,153.0,0.0,0.0,0.0,0.0,0.783,25.5,0.0,0.0,0.545,10.200000000000001
Domantas Sabonis,984.2,0.0,0.0,1.22,51.8,0.0,0.0,1.076,303.4,1.006,155.4,1.03,66.60000000000001,0.0,0.0,1.17,185.0,0.0,0.0,1.328,125.8,0.408,96.2
Donovan Mitchell,1901.9,0.853,154.0,0.885,254.1,0.946,854.6999999999999,0.0,0.0,0.0,0.0,1.225,231.0,0.919,161.70000000000002,1.333,30.8,0.649,92.39999999999999,1.0,30.8,0.747,92.39999999999999
Donte DiVincenzo,135.0,0.0,0.0,1.027,37.8,1.167,10.8,0.0,0.0,0.0,0.0,0.826,45.9,0.0,10.8,1.385,13.5,0.8,16.2,0.0,0.0,0.0,0.0
Dorian Finney-Smith,639.9,0.211,16.2,1.252,105.3,0.548,40.5,1.2,8.1,0.0,0.0,0.913,234.9,0.895,16.2,1.246,64.8,0.946,40.5,1.0,81.0,0.364,32.4
Doug McDermott,485.09999999999997,0.0,0.0,1.172,61.6,0.0,0.0,0.0,0.0,0.0,0.0,1.195,146.29999999999998,0.94,69.3,1.453,77.0,0.962,107.8,1.8,7.7,0.294,15.4
Dragan Bender,248.39999999999998,0.0,0.0,1.148,27.599999999999998,0.0,0.0,0.9,50.6,0.692,13.799999999999999,0.663,87.39999999999999,0.0,0.0,1.333,32.199999999999996,0.0,0.0,1.75,18.400000000000002,0.4,18.400000000000002
Draymond Green,607.1999999999999,0.625,13.200000000000001,0.937,125.39999999999999,1.0,19.8,0.783,46.199999999999996,0.714,33.0,0.815,171.6,0.0,0.0,0.977,85.8,0.0,0.0,1.0,19.8,0.234,92.39999999999999
Duncan Robinson,27.0,0.0,0.0,1.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.176,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bacon,266.6,1.344,30.099999999999998,1.369,64.5,0.673,47.300000000000004,0.0,0.0,0.0,0.0,0.966,86.0,0.885,25.8,0.0,0.0,1.333,12.9,0.0,0.0,0.0,0.0
Dwight Howard,87.3,0.0,0.0,0.0,0.0,0.0,0.0,1.059,17.099999999999998,0.95,19.8,0.0,0.0,0.0,0.0,1.571,20.7,0.0,0.0,0.947,18.900000000000002,0.636,10.799999999999999
Dwight Powell,654.5000000000001,1.2,7.7,1.159,46.199999999999996,0.0,0.0,1.331,169.4,0.786,15.4,1.007,138.6,0.0,0.0,1.541,169.4,1.0,7.7,1.234,46.199999999999996,0.774,53.9
Dwyane Wade,1231.2000000000003,0.804,108.0,0.955,158.4,0.79,432.0,0.0,0.0,0.889,93.60000000000001,1.055,129.6,0.852,79.2,1.153,72.0,0.88,50.4,0.829,43.199999999999996,0.809,64.8
E'Twaun Moore,614.8000000000001,0.619,21.200000000000003,1.101,137.8,0.684,79.5,1.0,10.600000000000001,0.0,0.0,1.046,132.5,1.089,58.300000000000004,1.421,37.099999999999994,0.99,95.4,1.421,21.200000000000003,0.913,21.200000000000003
Ed Davis,421.20000000000005,0.0,0.0,1.556,16.2,0.0,0.0,1.01,97.2,0.0,0.0,0.0,0.0,0.0,0.0,1.258,121.5,0.0,0.0,1.217,137.7,0.212,48.6
Elfrid Payton,546.0,0.63,25.2,0.81,117.6,0.691,163.79999999999998,0.0,0.0,0.0,0.0,1.028,105.0,0.75,33.6,1.029,33.6,0.0,0.0,1.0,25.2,0.455,42.0
