PLAYER_NAME,total_poss,iso_ppp,iso_poss,tr_ppp,tr_poss,prb_ppp,prb_poss,prr_ppp,prr_poss,pu_ppp,pu_poss,su_ppp,su_poss,ho_ppp,ho_poss,cut_ppp,cut_poss,os_ppp,os_poss,putback_ppp,putback_poss,misc_ppp,misc_poss
D.J. Augustin,678.6000000000001,0.742,31.200000000000003,0.879,101.4,0.937,273.0,0.0,0.0,0.0,0.0,1.04,124.80000000000001,0.941,54.599999999999994,0.0,0.0,0.98,54.599999999999994,0.0,0.0,0.184,39.0
Damian Lillard,1905.0,1.053,300.0,1.18,180.0,1.018,825.0,0.0,0.0,0.0,0.0,1.119,127.5,0.956,180.0,1.319,67.5,0.96,127.5,1.048,22.5,0.944,75.0
Danilo Gallinari,995.4,0.969,126.0,1.115,132.3,1.057,107.1,1.182,31.5,1.2,113.4,1.156,264.6,0.95,81.9,1.642,50.400000000000006,1.116,44.099999999999994,1.143,18.9,1.0,25.200000000000003
Danny Green,530.4,0.0,0.0,0.793,108.80000000000001,0.743,34.0,0.0,0.0,0.0,0.0,1.033,244.8,0.72,27.200000000000003,1.333,13.600000000000001,1.239,47.599999999999994,0.95,20.4,0.361,34.0
Dante Cunningham,389.4,0.0,0.0,1.254,72.60000000000001,0.0,0.0,1.789,19.8,0.0,0.0,1.046,191.4,0.0,0.0,1.085,59.4,0.0,0.0,0.933,33.0,0.133,13.200000000000001
Dante Exum,475.20000000000005,0.912,33.0,1.068,72.60000000000001,0.777,118.8,0.0,0.0,0.0,0.0,0.873,158.4,0.526,19.8,1.348,19.8,0.882,19.8,0.667,13.200000000000001,0.278,19.8
Dario Saric,1198.8000000000002,0.739,137.7,0.945,178.20000000000002,0.468,64.8,0.842,113.39999999999999,0.812,97.2,0.869,324.0,0.95,16.2,1.25,72.9,0.581,64.8,1.239,72.9,0.534,56.699999999999996
Darrell Arthur,236.0,0.0,0.0,1.172,28.0,0.0,0.0,0.985,68.0,0.0,0.0,1.139,100.0,0.0,0.0,1.7,12.0,0.0,0.0,0.9,12.0,0.118,16.0
Darren Collison,884.0000000000001,0.937,81.6,1.099,149.60000000000002,0.856,319.6,0.0,0.0,0.0,0.0,1.107,149.60000000000002,0.984,61.2,1.158,40.8,1.394,34.0,0.0,0.0,0.674,47.599999999999994
David Lee,545.1,1.0,31.6,1.308,55.3,0.0,0.0,1.042,94.8,0.904,71.10000000000001,0.825,39.5,0.0,0.0,1.276,126.4,0.0,0.0,1.146,86.9,0.25,39.5
David Nwaba,82.0,0.0,0.0,1.29,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,22.0,0.0,0.0,1.267,16.0,0.0,0.0,1.667,12.0,0.0,0.0
David West,346.79999999999995,0.0,0.0,0.875,27.200000000000003,0.0,0.0,0.893,54.400000000000006,0.795,81.6,1.032,61.2,0.0,0.0,1.321,54.400000000000006,1.0,13.600000000000001,1.0,20.4,0.088,34.0
Davis Bertans,254.6,0.0,0.0,1.0,40.199999999999996,0.0,0.0,0.708,26.8,0.0,0.0,1.19,134.0,0.0,0.0,1.538,13.4,1.182,20.099999999999998,0.0,0.0,0.3,20.099999999999998
DeAndre Jordan,858.5999999999999,0.0,0.0,1.542,56.699999999999996,0.0,0.0,1.52,170.1,0.882,89.10000000000001,0.0,0.0,0.0,0.0,1.416,186.29999999999998,0.0,0.0,1.051,218.70000000000002,0.529,137.7
DeAndre Liggins,176.89999999999998,0.636,12.200000000000001,0.854,48.800000000000004,0.522,24.400000000000002,0.0,0.0,0.0,0.0,0.812,67.10000000000001,0.0,0.0,0.846,12.200000000000001,0.0,0.0,0.0,0.0,0.6,12.200000000000001
DeMar DeRozan,1997.9999999999998,1.023,340.4,1.261,177.6,0.967,821.4,0.0,0.0,1.133,177.6,0.95,140.6,0.808,96.2,1.25,14.8,0.778,140.6,0.941,37.0,0.75,51.8
DeMarcus Cousins,1556.5,0.843,236.5,1.015,132.0,1.222,16.5,0.954,236.5,0.936,324.5,1.01,297.0,1.267,16.5,1.217,44.0,1.045,66.0,1.21,82.5,0.66,104.5
DeMarre Carroll,640.8,0.708,21.599999999999998,1.093,172.79999999999998,0.724,28.8,0.0,0.0,0.0,0.0,0.912,280.8,0.0,0.0,1.194,36.0,0.833,36.0,1.152,36.0,0.643,28.8
Delon Wright,143.1,0.786,13.5,1.033,29.700000000000003,0.91,78.3,0.0,0.0,0.0,0.0,1.048,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Schroder,1572.0999999999997,0.931,173.8,0.879,173.8,0.838,797.9,0.0,0.0,0.0,0.0,1.23,158.0,0.915,71.10000000000001,0.944,15.8,1.028,71.10000000000001,1.077,15.8,0.484,94.8
Denzel Valentine,324.9,0.0,0.0,0.845,68.39999999999999,0.464,57.0,0.0,0.0,0.0,0.0,0.947,131.1,0.933,45.6,0.0,0.0,0.9,11.4,0.0,0.0,1.0,11.4
Deron Williams,576.0,0.693,76.0,0.976,40.0,0.899,208.0,0.0,0.0,1.034,28.0,1.0,76.0,0.962,28.0,1.077,12.0,1.014,72.0,0.0,0.0,0.324,36.0
Derrick Favors,505.0,0.0,0.0,1.0,15.0,0.0,0.0,0.963,135.0,0.892,95.0,0.758,60.0,0.0,0.0,1.056,125.0,0.0,0.0,1.0,50.0,0.208,25.0
Derrick Jones Jr.,121.6,0.0,0.0,0.957,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.889,19.2,0.0,0.0,1.364,32.0,0.0,0.0,1.333,25.6,0.0,0.0
Derrick Rose,1235.1999999999998,0.882,147.2,1.115,211.2,0.904,480.0,0.0,0.0,0.0,0.0,0.801,153.6,1.054,57.6,1.073,57.6,1.026,38.4,1.219,32.0,0.525,57.6
Derrick Williams,147.5,0.0,0.0,1.559,35.0,0.0,0.0,0.758,32.5,0.0,0.0,1.039,50.0,0.0,0.0,1.05,20.0,0.0,0.0,0.909,10.0,0.0,0.0
Devin Booker,1856.4000000000003,0.938,241.8,1.13,374.4,0.778,499.20000000000005,0.0,0.0,1.01,101.4,1.069,187.2,0.598,85.80000000000001,1.0,39.0,0.887,218.39999999999998,0.966,31.200000000000003,0.658,78.0
Devin Harris,448.5,1.03,32.5,0.891,91.0,0.817,84.5,0.0,0.0,0.0,0.0,1.122,130.0,0.8,19.5,1.4,26.0,1.0,32.5,0.0,0.0,0.515,32.5
Dewayne Dedmon,349.59999999999997,0.0,0.0,1.24,22.8,0.0,0.0,1.146,98.8,0.462,15.200000000000001,0.0,0.0,0.0,0.0,1.28,98.8,0.0,0.0,1.182,76.0,0.27,38.0
Dion Waiters,809.6,0.855,179.4,1.074,124.2,0.722,230.0,0.0,0.0,0.0,0.0,1.123,170.20000000000002,0.651,41.4,0.0,0.0,0.946,36.800000000000004,0.0,0.0,0.481,27.599999999999998
Dirk Nowitzki,756.0000000000001,0.929,27.0,0.964,54.0,0.0,0.0,0.958,216.0,0.945,162.0,1.153,189.0,0.0,0.0,1.3,21.6,0.561,43.2,0.8,16.2,0.552,27.0
Domantas Sabonis,599.4,0.846,16.2,1.038,81.0,0.0,0.0,0.859,129.6,0.649,97.2,0.847,170.1,0.0,0.0,0.825,56.699999999999996,0.0,0.0,0.5,24.3,0.091,24.3
Donatas Motiejunas,187.0,0.0,0.0,1.35,20.4,0.0,0.0,0.737,37.400000000000006,1.048,20.4,0.45,40.8,0.0,0.0,0.771,34.0,0.0,0.0,1.0,13.600000000000001,0.5,20.4
Dorian Finney-Smith,388.8,0.333,8.1,0.943,56.699999999999996,0.526,16.2,0.0,0.0,0.0,0.0,0.858,210.6,0.0,0.0,1.552,32.4,0.389,16.2,0.857,24.3,0.536,24.3
Doug McDermott,418.0,0.0,0.0,0.923,79.2,1.0,13.2,0.0,0.0,1.158,17.6,1.008,123.19999999999999,0.914,35.2,1.167,44.0,1.034,88.0,0.0,0.0,1.0,17.6
Dragan Bender,154.8,0.0,0.0,1.161,30.099999999999998,0.0,0.0,0.273,12.9,0.0,0.0,0.814,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,12.9,0.167,12.9
Draymond Green,919.6,0.44,22.8,0.937,174.79999999999998,0.596,45.6,0.829,83.60000000000001,0.643,68.4,0.945,235.6,0.0,0.0,1.279,106.39999999999999,0.727,30.400000000000002,0.821,53.199999999999996,0.202,98.8
Dwight Howard,976.8000000000001,0.636,7.4,1.089,44.4,0.0,0.0,1.184,96.2,0.838,273.8,0.63,29.6,0.0,0.0,1.358,207.2,0.0,0.0,1.235,214.6,0.356,103.6
Dwight Powell,477.40000000000003,0.5,7.7,1.533,30.8,0.0,0.0,1.159,184.79999999999998,0.0,0.0,0.853,69.3,0.0,0.0,1.337,100.10000000000001,0.565,23.099999999999998,1.429,23.099999999999998,0.514,38.5
Dwyane Wade,1206.0,0.884,144.0,1.048,186.0,0.893,402.0,0.0,0.0,0.915,132.0,0.835,120.0,0.672,60.0,1.105,36.0,0.875,48.0,0.865,36.0,0.523,42.0
E'Twaun Moore,722.6999999999999,0.897,29.200000000000003,1.124,138.7,0.891,146.0,0.0,0.0,0.917,14.600000000000001,1.024,204.39999999999998,1.143,36.5,1.19,21.9,0.7,80.30000000000001,1.5,14.600000000000001,0.636,36.5
Ed Davis,202.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.889,55.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.161,59.800000000000004,0.0,0.0,1.073,55.199999999999996,0.267,32.199999999999996
Elfrid Payton,1172.6000000000001,0.844,98.39999999999999,1.054,262.40000000000003,0.814,442.8,0.0,0.0,0.0,0.0,0.855,172.20000000000002,0.946,41.0,0.972,32.800000000000004,1.182,8.200000000000001,1.113,49.199999999999996,0.551,65.60000000000001
Emmanuel Mudiay,750.4,0.894,44.800000000000004,0.807,145.6,0.727,218.4,0.0,0.0,0.875,16.8,0.835,156.79999999999998,0.862,67.2,1.051,39.199999999999996,1.0,16.8,0.467,16.8,0.5,28.0
Enes Kanter,986.4,0.811,36.0,1.278,79.2,0.0,0.0,1.135,187.20000000000002,1.02,295.2,0.627,64.8,0.0,0.0,1.122,100.8,1.067,14.4,1.138,165.6,0.707,43.199999999999996
Eric Bledsoe,1445.4,0.846,138.6,0.962,283.8,0.986,660.0,0.0,0.0,0.8,13.200000000000001,1.063,158.4,0.814,46.199999999999996,1.579,19.8,0.783,19.8,1.316,19.8,0.506,85.8
Eric Gordon,1192.5,1.02,97.5,1.113,255.0,0.898,225.0,0.0,0.0,0.0,0.0,1.02,345.0,0.926,105.0,1.4,22.5,1.082,97.5,1.0,7.5,0.686,37.5
Ersan Ilyasova,789.6999999999999,0.6,15.899999999999999,1.3,148.39999999999998,0.182,21.200000000000003,0.699,95.4,0.881,58.300000000000004,1.013,222.60000000000002,0.688,15.899999999999999,1.397,58.300000000000004,1.191,47.7,0.869,63.599999999999994,0.533,42.400000000000006
Evan Fournier,1169.6000000000001,1.021,47.599999999999994,1.128,176.8,0.923,285.6,0.0,0.0,0.0,0.0,0.995,183.60000000000002,0.939,129.2,1.386,40.8,0.977,224.39999999999998,0.81,20.4,0.578,61.2
Evan Turner,695.5,0.929,84.5,0.878,91.0,0.82,182.0,0.0,0.0,1.109,65.0,0.814,130.0,0.786,39.0,1.059,19.5,0.36,26.0,1.333,19.5,0.308,39.0
Frank Kaminsky,930.0,0.85,37.5,0.98,52.5,0.4,7.5,1.054,202.5,0.841,112.5,0.914,322.5,0.364,7.5,1.183,67.5,1.0,45.0,1.241,30.0,0.283,45.0
Garrett Temple,534.5999999999999,0.885,26.400000000000002,1.21,105.60000000000001,0.653,99.0,0.0,0.0,0.0,0.0,0.975,158.4,0.697,33.0,1.25,33.0,0.971,33.0,0.769,13.200000000000001,0.419,33.0
Gary Harris,769.5,0.773,22.8,1.375,142.5,0.811,96.89999999999999,0.0,0.0,0.0,0.0,1.209,193.79999999999998,0.773,108.3,1.394,91.2,0.951,62.7,1.125,22.8,0.75,28.5
Gary Payton II,21.0,0.0,0.0,0.0,0.0,0.909,10.8,0.0,0.0,0.0,0.0,0.5,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,749.7,0.867,58.8,1.4,63.7,1.003,323.4,0.0,0.0,0.0,0.0,1.02,147.0,1.29,63.7,1.56,24.5,1.276,29.4,0.0,0.0,0.632,39.2
Georgios Papagiannis,125.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.273,22.0,0.684,37.4,0.0,0.0,0.0,0.0,1.2,30.799999999999997,0.0,0.0,1.429,22.0,0.154,13.2
Gerald Green,253.79999999999998,0.533,14.1,0.784,37.6,0.659,42.300000000000004,0.0,0.0,0.0,0.0,0.974,75.2,1.476,18.8,1.063,14.1,1.111,37.6,1.25,14.1,0.0,0.0
Gerald Henderson,683.9999999999999,0.841,43.199999999999996,1.12,115.2,0.745,108.0,0.0,0.0,0.903,28.8,1.02,151.20000000000002,0.965,86.39999999999999,1.167,50.4,0.809,50.4,0.938,14.4,0.861,36.0
