PLAYER_NAME,total_poss,iso_ppp,iso_poss,tr_ppp,tr_poss,prb_ppp,prb_poss,prr_ppp,prr_poss,pu_ppp,pu_poss,su_ppp,su_poss,ho_ppp,ho_poss,cut_ppp,cut_poss,os_ppp,os_poss,putback_ppp,putback_poss,misc_ppp,misc_poss
Jeff Teague,1335.1,0.834,189.6,1.107,229.1,0.785,545.1,0.0,0.0,1.077,15.8,1.348,134.29999999999998,0.784,71.10000000000001,1.333,23.7,0.705,47.4,0.0,0.0,0.795,79.0
Jeff Withey,214.2,0.0,0.0,1.385,15.299999999999999,0.0,0.0,1.077,40.800000000000004,0.0,0.0,0.706,15.299999999999999,0.0,0.0,1.136,81.60000000000001,0.0,0.0,1.027,35.699999999999996,0.56,25.5
Jerami Grant,862.4,0.824,100.10000000000001,1.116,138.6,0.652,23.099999999999998,0.6,92.39999999999999,0.878,46.199999999999996,0.846,215.6,0.917,23.099999999999998,1.074,107.8,0.81,23.099999999999998,0.904,53.9,0.359,38.5
Jeremy Lamb,587.4,0.805,39.6,1.042,72.60000000000001,0.966,145.20000000000002,0.0,0.0,0.0,0.0,0.955,112.2,0.686,33.0,1.396,46.199999999999996,1.032,92.39999999999999,1.179,26.400000000000002,0.235,19.8
Jeremy Lin,1006.2,0.787,78.0,1.007,132.6,0.789,335.4,0.0,0.0,0.0,0.0,0.86,218.39999999999998,0.905,70.2,1.442,46.8,1.181,70.2,0.0,0.0,0.786,54.599999999999994
Jerian Grant,516.8000000000001,0.784,53.199999999999996,1.06,83.60000000000001,0.724,182.4,0.0,0.0,0.0,0.0,0.824,98.8,1.038,22.8,1.6,22.8,0.44,22.8,0.0,0.0,0.219,30.400000000000002
Jerryd Bayless,535.6000000000001,0.974,41.6,1.047,83.2,0.791,114.4,0.0,0.0,0.0,0.0,1.239,161.20000000000002,0.592,46.800000000000004,0.929,15.6,1.234,46.800000000000004,0.0,0.0,0.423,26.0
Jimmy Butler,1380.1999999999998,0.905,167.5,1.078,167.5,0.894,435.5,1.167,13.4,0.859,80.39999999999999,0.959,147.4,1.066,73.7,1.532,127.3,1.044,67.0,1.216,40.199999999999996,0.783,60.300000000000004
Joakim Noah,194.3,0.0,0.0,0.571,14.5,0.0,0.0,0.6,20.299999999999997,0.6,8.7,0.688,17.4,0.0,0.0,1.138,29.0,0.0,0.0,0.733,60.900000000000006,0.093,43.5
Joe Ingles,356.4,0.813,16.2,1.154,40.5,0.571,56.699999999999996,0.0,0.0,0.0,0.0,1.228,162.0,0.623,56.699999999999996,0.0,0.0,1.091,8.1,0.0,0.0,0.118,16.2
Joe Johnson,752.4000000000001,0.8,108.3,1.012,85.5,0.707,182.4,0.0,0.0,0.83,91.2,1.077,182.4,0.867,17.099999999999998,0.0,0.0,1.085,45.6,0.636,11.4,0.286,28.5
Joffrey Lauvergne,462.0,0.286,12.0,1.368,36.0,0.0,0.0,1.104,114.0,1.03,66.0,0.798,90.0,0.0,0.0,1.262,60.0,0.0,0.0,1.133,48.0,0.441,36.0
John Henson,399.0,0.0,0.0,1.04,22.8,0.0,0.0,1.09,91.2,0.719,57.0,0.643,11.4,0.0,0.0,1.175,119.7,0.0,0.0,1.19,57.0,0.237,39.9
John Jenkins,88.0,0.0,0.0,0.875,24.200000000000003,0.8,30.799999999999997,0.0,0.0,0.0,0.0,1.263,19.8,0.0,0.0,0.0,0.0,1.385,13.2,0.0,0.0,0.0,0.0
John Wall,1794.1000000000004,0.76,200.20000000000002,1.019,423.5,0.727,723.8000000000001,0.0,0.0,0.688,15.4,1.009,231.0,0.689,46.199999999999996,0.938,15.4,0.786,30.8,0.611,15.4,0.74,92.39999999999999
Johnny O'Bryant III,237.60000000000002,0.0,0.0,1.25,13.200000000000001,0.0,0.0,0.706,33.0,1.0,19.8,0.609,66.0,0.0,0.0,1.0,52.800000000000004,0.0,0.0,0.771,33.0,0.235,19.8
Jon Leuer,582.9,0.891,46.9,1.145,60.300000000000004,0.0,0.0,1.182,134.0,0.886,46.9,0.812,140.70000000000002,0.818,13.4,1.019,53.6,0.0,0.0,1.204,46.9,0.324,40.199999999999996
Jonas Jerebko,350.99999999999994,0.0,0.0,1.151,54.599999999999994,0.0,0.0,0.568,46.8,0.611,15.600000000000001,0.978,132.6,0.0,0.0,1.227,46.8,0.0,0.0,0.731,23.4,0.548,31.200000000000003
Jonas Valanciunas,708.0,0.0,0.0,1.25,30.0,0.0,0.0,1.267,102.0,0.867,198.0,1.0,24.0,0.0,0.0,1.429,150.0,0.0,0.0,1.014,144.0,0.754,60.0
Jonathon Simmons,324.5,0.667,27.5,1.344,66.0,0.846,49.5,0.0,0.0,0.0,0.0,0.989,93.5,1.0,22.0,1.462,27.5,0.875,16.5,0.0,0.0,0.429,22.0
Jordan Clarkson,1327.1999999999998,0.598,134.29999999999998,0.941,205.4,0.868,474.0,0.0,0.0,0.6,7.9,1.05,181.7,1.167,79.0,1.239,71.10000000000001,0.974,79.0,1.0,39.5,0.654,55.3
Jordan Farmar,100.79999999999998,0.583,12.0,1.273,10.8,1.043,45.599999999999994,0.0,0.0,0.0,0.0,0.739,22.799999999999997,0.0,0.0,0.0,0.0,0.6,9.600000000000001,0.0,0.0,0.0,0.0
Jordan Hamilton,102.29999999999998,0.923,13.2,1.115,26.4,1.167,17.6,0.0,0.0,0.0,0.0,0.6,45.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Hill,700.8,0.706,36.5,0.909,36.5,0.0,0.0,0.964,138.7,0.822,167.89999999999998,0.736,51.099999999999994,0.0,0.0,1.198,124.1,0.0,0.0,1.207,94.9,0.34,51.099999999999994
Jordan McRae,21.7,0.0,0.0,1.0,11.9,0.8,9.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Calderon,554.4,0.917,14.4,0.982,57.6,0.83,208.79999999999998,0.0,0.0,0.0,0.0,1.289,129.6,1.093,43.199999999999996,1.313,14.4,1.047,43.199999999999996,0.0,0.0,0.31,43.199999999999996
Josh McRoberts,163.79999999999998,0.8,25.2,0.0,0.0,0.0,0.0,0.806,37.800000000000004,0.0,0.0,0.716,67.2,0.0,0.0,1.429,12.6,0.0,0.0,0.0,0.0,0.261,21.0
Josh Richardson,312.70000000000005,0.875,15.899999999999999,1.395,42.400000000000006,0.756,79.5,0.0,0.0,0.0,0.0,1.141,132.5,1.385,10.600000000000001,1.3,10.600000000000001,0.0,0.0,0.0,0.0,0.318,21.200000000000003
Josh Smith,288.2,0.852,27.599999999999998,0.788,32.0,0.4,20.7,0.567,60.8,0.833,25.6,0.912,57.5,0.0,0.0,0.846,25.6,0.0,0.0,1.167,12.8,0.292,25.6
Jrue Holiday,1189.5,0.971,104.0,0.952,123.5,0.867,617.5,0.0,0.0,0.706,19.5,0.893,104.0,1.09,65.0,1.625,26.0,1.109,45.5,0.75,13.0,0.622,71.5
Julius Randle,1093.5,0.72,243.0,1.04,170.1,0.667,24.3,0.728,105.3,0.656,129.6,0.699,121.5,0.0,0.0,1.2,97.2,0.5,24.3,1.096,113.39999999999999,0.563,64.8
Justin Anderson,220.0,0.5,11.0,1.5,38.5,0.688,33.0,0.0,0.0,0.0,0.0,0.959,71.5,0.933,16.5,0.9,11.0,0.235,16.5,1.4,11.0,0.692,11.0
Justin Holiday,183.6,0.455,10.8,0.86,43.2,0.844,32.4,0.0,0.0,0.0,0.0,1.365,51.3,0.667,18.9,0.0,0.0,0.727,10.8,0.0,0.0,0.2,16.2
Justise Winslow,600.5999999999999,0.667,15.600000000000001,0.973,148.2,0.442,46.8,0.0,0.0,0.476,23.4,0.772,187.2,0.423,23.4,1.068,70.2,0.0,0.0,1.065,46.8,0.475,39.0
Jusuf Nurkic,336.0,0.0,0.0,1.364,9.6,0.0,0.0,1.012,83.2,0.639,108.8,0.545,9.6,0.0,0.0,1.025,41.6,0.0,0.0,0.654,51.2,0.313,32.0
Karl-Anthony Towns,1451.3999999999999,1.188,98.39999999999999,1.085,106.60000000000001,0.0,0.0,0.953,360.8,0.92,254.20000000000002,1.094,164.0,0.0,0.0,1.388,114.8,1.099,82.0,1.281,164.0,0.419,106.60000000000001
Kawhi Leonard,1324.8000000000002,0.987,158.4,1.206,172.79999999999998,1.017,180.0,1.214,14.4,1.017,172.79999999999998,1.251,309.59999999999997,1.047,86.39999999999999,1.421,57.6,1.149,86.39999999999999,1.13,43.199999999999996,0.935,43.199999999999996
Kelly Olynyk,683.0999999999999,0.4,20.7,1.316,96.6,0.0,0.0,1.038,131.1,0.92,48.3,1.059,172.5,0.706,34.5,1.216,48.3,1.026,41.4,0.8,48.3,0.385,41.4
Kelly Oubre Jr.,258.3,0.0,0.0,1.123,56.7,0.48,25.200000000000003,0.0,0.0,0.0,0.0,0.831,81.9,0.667,18.9,1.5,31.5,0.231,12.600000000000001,1.059,18.9,0.5,12.600000000000001
Kemba Walker,1684.8,0.723,129.6,1.236,234.9,0.894,785.6999999999999,0.0,0.0,0.0,0.0,1.144,234.9,1.069,97.2,1.455,32.4,1.055,56.699999999999996,1.318,24.3,0.778,89.10000000000001
Kendall Marshall,153.0,0.737,18.0,0.429,15.0,0.408,48.0,0.0,0.0,0.8,9.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
Kendrick Perkins,98.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.400000000000002,0.478,22.8,0.0,0.0,0.0,0.0,1.083,22.8,0.0,0.0,0.0,0.0,0.043,22.8
Kenneth Faried,810.7,0.444,20.099999999999998,1.324,107.2,0.0,0.0,1.129,134.0,0.936,93.8,0.643,40.199999999999996,0.0,0.0,1.166,167.5,0.0,0.0,1.052,174.20000000000002,0.5,73.7
Kent Bazemore,930.0,1.0,45.0,1.074,217.5,0.593,142.5,0.0,0.0,0.0,0.0,0.986,277.5,0.683,60.0,1.159,82.5,1.279,45.0,1.0,15.0,0.605,45.0
Kentavious Caldwell-Pope,1155.1999999999998,0.81,60.800000000000004,1.19,258.4,0.823,258.4,0.0,0.0,0.0,0.0,0.899,296.4,0.754,60.800000000000004,1.432,38.0,0.681,91.2,1.1,38.0,0.782,53.199999999999996
Kevin Durant,1828.8,0.989,273.59999999999997,1.318,273.59999999999997,0.934,345.59999999999997,1.08,100.8,1.235,151.20000000000002,1.129,201.6,1.25,43.199999999999996,1.493,72.0,0.973,259.2,1.174,21.599999999999998,0.851,86.39999999999999
Kevin Garnett,125.4,0.0,0.0,1.077,11.4,0.0,0.0,1.214,26.599999999999998,0.923,26.599999999999998,0.833,34.2,0.0,0.0,0.846,11.4,0.0,0.0,0.0,0.0,0.235,15.200000000000001
Kevin Love,1255.0999999999997,0.929,38.5,1.096,115.5,0.0,0.0,0.953,192.5,0.981,308.0,1.063,331.09999999999997,0.737,15.4,1.019,53.9,1.034,61.6,0.887,69.3,0.394,69.3
Kevin Martin,436.79999999999995,0.93,58.5,1.239,66.3,0.657,66.3,0.0,0.0,0.778,19.5,0.862,66.3,0.696,23.4,1.35,19.5,1.0,97.5,0.0,0.0,0.895,19.5
Kevin Seraphin,259.7,0.857,14.7,0.8,14.7,0.0,0.0,0.857,34.3,0.625,112.69999999999999,0.667,19.6,0.0,0.0,1.107,29.4,0.0,0.0,1.0,9.8,0.261,24.5
Khris Middleton,1445.6999999999998,0.963,158.0,1.245,197.5,0.782,260.7,0.84,23.7,0.855,118.5,1.059,237.0,1.047,150.1,0.933,31.6,0.977,173.8,0.579,15.8,0.837,79.0
Kirk Hinrich,136.5,0.0,0.0,1.194,31.5,0.738,42.0,0.0,0.0,0.0,0.0,0.816,38.5,1.308,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,10.5
Klay Thompson,1600.0,0.802,80.0,1.24,280.0,0.93,112.0,0.714,16.0,0.797,56.0,1.178,272.0,1.207,56.0,1.221,136.0,1.054,504.0,1.211,16.0,0.89,72.0
Kobe Bryant,1353.0000000000002,0.712,264.0,0.984,132.0,0.836,283.8,0.833,13.200000000000001,0.852,184.79999999999998,0.982,171.6,0.763,92.39999999999999,0.958,26.400000000000002,0.959,99.0,1.115,26.400000000000002,0.525,59.4
Kosta Koufos,522.6,0.0,0.0,1.071,39.0,0.0,0.0,0.991,109.19999999999999,0.718,70.2,0.0,0.0,0.0,0.0,1.142,179.39999999999998,0.0,0.0,1.174,93.6,0.2,31.200000000000003
Kostas Papanikolaou,78.00000000000001,0.0,0.0,0.727,10.4,0.0,13.0,0.0,0.0,0.0,0.0,0.771,33.800000000000004,1.5,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.455,10.4
Kris Humphries,199.50000000000003,0.0,0.0,1.192,25.2,0.0,0.0,1.12,50.4,0.0,0.0,0.809,67.2,0.0,0.0,1.087,23.1,0.0,0.0,0.944,16.8,1.125,16.8
Kristaps Porzingis,1101.6,0.765,64.8,0.95,79.2,0.615,14.4,1.072,151.20000000000002,0.821,165.6,0.812,273.59999999999997,0.0,0.0,1.125,122.39999999999999,0.893,86.39999999999999,1.235,79.2,0.708,64.8
Kyle Anderson,374.40000000000003,1.132,54.599999999999994,0.787,62.400000000000006,0.895,39.0,0.0,0.0,0.737,39.0,1.018,109.19999999999999,0.526,15.600000000000001,1.25,15.600000000000001,0.0,0.0,0.643,15.600000000000001,0.462,23.4
Kyle Korver,712.0,0.0,0.0,1.16,104.0,0.918,48.0,0.0,0.0,0.0,0.0,1.127,176.0,0.958,96.0,1.16,24.0,1.0,224.0,0.0,0.0,0.333,40.0
Kyle Lowry,1640.1,0.931,161.70000000000002,1.208,277.2,0.863,585.1999999999999,1.417,15.4,0.733,30.8,1.156,254.1,1.079,92.39999999999999,1.727,7.7,0.89,100.10000000000001,0.895,15.4,0.732,100.10000000000001
Kyle O'Quinn,364.0,0.957,26.0,1.174,26.0,0.0,0.0,0.775,71.5,0.727,65.0,0.887,52.0,0.0,0.0,1.078,52.0,0.0,0.0,1.167,39.0,0.323,32.5
Kyle Singler,251.6,0.0,0.0,1.14,47.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.817,108.80000000000001,0.267,13.600000000000001,0.853,34.0,0.0,0.0,0.958,27.200000000000003,0.353,20.4
Kyrie Irving,1075.9,0.948,153.7,1.214,137.8,0.893,466.40000000000003,0.0,0.0,0.8,21.200000000000003,0.965,116.60000000000001,0.717,47.7,1.5,15.899999999999999,1.022,47.7,0.667,15.899999999999999,0.827,53.0
LaMarcus Aldridge,1272.8,0.933,14.8,1.419,59.2,0.0,0.0,0.903,259.0,0.998,429.2,0.865,199.8,0.0,0.0,1.435,118.4,0.686,37.0,1.413,125.8,0.484,29.6
Lamar Patterson,87.5,0.0,0.0,1.615,14.0,0.385,14.0,0.0,0.0,0.0,0.0,0.592,49.0,0.0,0.0,1.273,10.5,0.0,0.0,0.0,0.0,0.0,0.0
Lance Stephenson,389.90000000000003,0.793,122.2,0.932,44.199999999999996,0.976,85.8,0.0,0.0,0.75,20.8,1.033,59.8,1.067,15.6,1.571,13.0,0.0,0.0,1.2,15.6,0.727,12.9
Lance Thomas,472.0,1.063,29.5,1.141,64.9,0.759,29.5,0.833,11.8,1.231,23.6,1.074,188.8,0.0,0.0,1.024,41.3,0.643,29.5,1.158,17.7,0.421,35.4
Langston Galloway,696.9999999999999,0.758,32.800000000000004,1.072,155.79999999999998,0.744,123.0,0.0,0.0,0.0,0.0,0.907,196.79999999999998,0.786,57.4,1.343,32.800000000000004,0.738,41.0,1.105,16.400000000000002,0.525,41.0
Larry Nance Jr.,346.5,0.857,12.600000000000001,1.537,44.099999999999994,0.0,0.0,0.829,44.099999999999994,0.0,0.0,0.779,75.6,0.0,0.0,1.155,69.30000000000001,0.615,12.600000000000001,1.019,56.7,0.586,31.5
Lavoy Allen,450.29999999999995,0.0,0.0,1.175,39.5,0.0,0.0,1.0,79.0,0.525,39.5,0.688,63.2,0.0,0.0,1.135,102.7,0.0,0.0,1.156,86.9,0.256,39.5
LeBron James,1869.6000000000001,0.853,357.2,1.319,364.8,0.885,402.8,1.358,68.4,0.893,197.6,1.0,121.60000000000001,1.257,38.0,1.39,106.39999999999999,0.923,38.0,1.299,68.4,0.495,106.39999999999999
Leandro Barbosa,442.0,0.731,27.200000000000003,1.22,122.4,0.908,68.0,0.0,0.0,0.0,0.0,0.908,88.4,0.958,27.200000000000003,1.0,13.600000000000001,0.986,68.0,0.0,0.0,0.467,27.200000000000003
Lou Williams,971.5,1.187,93.8,1.058,140.70000000000002,1.014,428.8,0.0,0.0,0.0,0.0,1.17,100.5,0.883,73.7,1.333,13.4,0.965,87.10000000000001,1.4,13.4,0.478,20.099999999999998
Luc Mbah a Moute,262.5,0.0,0.0,1.102,52.5,0.0,0.0,0.75,22.5,0.0,0.0,0.861,82.5,0.0,0.0,1.091,67.5,0.0,0.0,0.636,22.5,0.231,15.0
Luis Scola,691.6,0.0,0.0,1.427,98.8,0.0,0.0,0.831,129.2,0.725,106.39999999999999,0.966,205.20000000000002,0.0,0.0,1.091,53.199999999999996,0.0,0.0,0.931,60.800000000000004,0.5,38.0
Luke Babbitt,305.5,0.467,14.1,1.196,47.0,1.043,23.5,0.0,0.0,0.0,0.0,0.945,145.70000000000002,1.188,14.1,0.0,0.0,1.0,37.6,0.909,23.5,0.0,0.0
Luol Deng,924.9999999999999,0.487,37.0,1.326,140.6,0.846,29.6,1.0,66.60000000000001,0.639,59.2,0.95,325.6,1.059,14.8,1.276,88.8,0.61,44.4,1.349,66.60000000000001,0.633,51.8
Manu Ginobili,562.6,1.056,34.8,1.158,58.0,0.691,139.2,0.0,0.0,0.0,0.0,1.113,156.60000000000002,0.956,46.400000000000006,1.2,40.599999999999994,1.043,46.400000000000006,0.0,0.0,0.375,40.599999999999994
Marc Gasol,936.0,0.885,52.0,1.167,15.6,0.0,0.0,1.087,208.0,0.888,374.40000000000003,0.704,98.8,0.0,0.0,1.26,78.0,0.769,15.6,0.767,31.2,0.476,62.4
Marcelo Huertas,307.40000000000003,0.9,10.600000000000001,0.636,42.400000000000006,0.774,153.7,0.0,0.0,0.0,0.0,0.816,37.099999999999994,0.526,21.200000000000003,1.273,10.600000000000001,0.0,0.0,0.0,0.0,0.129,31.799999999999997
Marcin Gortat,967.5,0.909,7.5,1.23,75.0,0.0,0.0,1.212,225.0,0.895,150.0,0.938,15.0,0.0,0.0,1.134,307.5,0.0,0.0,1.01,105.0,0.313,82.5
Marco Belinelli,748.0,0.0,0.0,1.34,102.0,0.569,102.0,0.0,0.0,0.0,0.0,0.814,156.39999999999998,0.662,68.0,1.345,27.200000000000003,0.977,258.4,0.0,0.0,0.333,34.0
Marcus Morris Sr.,1192.0,0.806,176.0,1.121,128.0,0.714,144.0,0.824,48.0,0.988,168.0,1.118,272.0,0.725,40.0,1.667,24.0,0.845,56.0,1.038,56.0,0.578,80.0
Marcus Smart,683.1999999999999,0.656,30.5,0.922,115.89999999999999,0.774,122.0,0.0,0.0,0.81,42.699999999999996,0.785,170.79999999999998,0.725,42.699999999999996,1.176,36.6,0.6,18.3,0.957,48.800000000000004,0.618,54.9
Marcus Thornton,498.2,0.652,23.5,0.957,94.0,0.907,108.1,0.0,0.0,0.0,0.0,0.91,131.6,0.545,32.9,0.955,23.5,1.359,37.6,1.294,18.8,0.931,28.2
Mario Chalmers,627.0,1.0,38.5,1.096,93.5,0.887,247.5,0.0,0.0,0.0,0.0,0.923,104.5,1.081,38.5,1.429,16.5,0.6,16.5,0.929,16.5,0.768,55.0
Mario Hezonja,529.3000000000001,0.826,23.7,1.14,86.9,0.627,110.6,0.0,0.0,0.0,0.0,0.913,134.29999999999998,1.25,39.5,1.176,15.8,0.787,71.10000000000001,1.143,15.8,0.419,31.6
Markel Brown,415.99999999999994,0.462,12.8,1.125,70.4,0.717,96.0,0.0,0.0,0.0,0.0,0.893,121.6,0.313,19.2,1.158,19.2,0.838,38.4,1.0,12.8,0.741,25.6
Markieff Morris,548.5999999999999,0.689,60.800000000000004,1.024,43.2,0.538,11.4,0.962,79.8,0.727,140.6,0.954,86.4,0.0,0.0,0.889,34.2,1.148,26.599999999999998,1.25,16.2,0.449,49.4
Marreese Speights,561.6,0.759,28.8,1.35,43.199999999999996,0.0,0.0,1.081,122.39999999999999,0.776,50.4,0.944,108.0,0.0,0.0,0.914,57.6,0.852,57.6,0.738,57.6,0.27,36.0
Marvin Williams,882.9,0.0,0.0,1.127,72.9,0.833,16.2,1.131,129.6,1.158,40.5,1.121,348.3,1.25,32.4,1.179,56.699999999999996,0.925,40.5,1.076,81.0,0.694,64.8
Mason Plumlee,811.8000000000002,0.614,41.0,1.125,106.60000000000001,0.0,0.0,0.982,172.20000000000002,0.873,73.8,0.629,32.800000000000004,0.0,0.0,1.116,188.6,0.0,0.0,0.947,90.2,0.437,106.60000000000001
Matt Barnes,881.6,0.6,22.8,0.972,182.4,0.739,45.6,1.207,30.400000000000002,0.45,22.8,0.937,273.6,0.778,30.400000000000002,0.975,83.60000000000001,0.705,60.800000000000004,1.019,53.199999999999996,0.427,76.0
Matthew Dellavedova,638.4000000000001,0.591,22.8,1.017,60.800000000000004,0.682,304.0,0.0,0.0,0.0,0.0,1.24,152.0,0.821,38.0,1.636,7.6000000000000005,1.0,15.200000000000001,0.0,0.0,0.425,38.0
Maurice Harkless,514.8,0.789,15.600000000000001,1.23,85.80000000000001,0.688,31.200000000000003,0.455,7.800000000000001,0.478,23.4,0.856,148.2,1.167,15.600000000000001,1.354,62.400000000000006,0.875,23.4,1.045,70.2,0.464,31.200000000000003
Metta World Peace,196.0,0.6,24.5,0.684,17.5,1.045,21.0,0.0,0.0,0.605,38.5,1.048,63.0,0.25,21.0,0.0,0.0,0.0,0.0,0.75,10.5,0.0,0.0
Meyers Leonard,518.5,0.0,0.0,1.167,36.6,0.0,0.0,1.086,140.29999999999998,0.871,30.5,1.005,189.1,0.0,0.0,1.026,36.6,1.308,12.200000000000001,0.682,24.400000000000002,0.38,48.800000000000004
Michael Beasley,244.0,0.977,44.0,1.474,38.0,0.615,14.0,0.645,32.0,0.786,14.0,1.078,50.0,0.0,0.0,1.05,20.0,0.0,0.0,1.278,18.0,0.615,14.0
Michael Carter-Williams,777.5999999999999,0.902,91.8,1.087,102.6,0.709,253.8,0.0,0.0,0.432,37.8,0.852,113.4,1.053,21.6,1.125,64.8,0.2,10.8,0.739,21.6,0.355,59.400000000000006
Michael Kidd-Gilchrist,64.39999999999999,0.0,0.0,1.333,23.8,1.143,14.0,0.0,0.0,0.0,0.0,0.706,16.8,0.0,0.0,1.0,9.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,879.1999999999999,1.018,56.0,0.949,100.8,0.86,380.8,0.0,0.0,0.0,0.0,1.064,106.39999999999999,0.988,84.0,1.609,22.400000000000002,1.157,72.8,1.333,11.200000000000001,0.786,44.800000000000004
Mike Dunleavy,217.00000000000003,0.0,0.0,1.2,34.1,0.462,12.4,0.0,0.0,0.0,0.0,1.078,65.10000000000001,0.667,27.900000000000002,1.538,24.8,0.744,40.300000000000004,0.0,0.0,0.545,12.4
Mike Scott,420.0,0.0,0.0,1.197,67.5,0.0,0.0,1.107,82.5,1.056,37.5,1.032,127.5,0.0,0.0,1.147,67.5,0.0,0.0,0.8,22.5,0.0,15.0
Miles Plumlee,292.8,0.0,0.0,1.353,18.3,0.0,0.0,1.443,61.0,1.027,36.6,0.0,0.0,0.0,0.0,1.0,91.5,0.0,0.0,0.923,54.9,0.429,30.5
Mirza Teletovic,932.2,1.037,23.7,1.142,126.4,0.583,15.8,1.036,86.9,0.912,126.4,1.139,300.2,0.659,47.4,1.158,15.8,0.929,110.6,1.351,39.5,0.634,39.5
Mo Williams,369.0,0.933,16.400000000000002,0.855,53.300000000000004,0.778,164.0,0.0,0.0,0.0,0.0,1.116,69.7,0.962,24.599999999999998,0.0,0.0,1.063,16.400000000000002,0.0,0.0,0.923,24.599999999999998
Monta Ellis,1296.0000000000002,0.76,97.2,1.026,226.79999999999998,0.779,502.2,0.0,0.0,0.0,0.0,1.005,194.4,0.682,89.10000000000001,1.28,24.3,0.838,72.9,1.222,16.2,0.583,72.9
Myles Turner,648.0,0.769,24.0,1.313,48.0,0.0,0.0,0.839,180.0,0.845,144.0,0.815,54.0,0.0,0.0,1.433,90.0,0.75,18.0,1.25,42.0,0.532,48.0
Nemanja Bjelica,294.0,0.71,30.0,1.31,30.0,0.0,0.0,1.368,36.0,0.643,12.0,0.99,102.0,0.0,0.0,1.708,24.0,0.0,0.0,0.963,30.0,0.375,30.0
Nene,535.8000000000001,1.0,34.199999999999996,1.146,39.9,0.0,0.0,0.957,91.2,0.888,171.0,0.667,34.199999999999996,0.0,0.0,1.293,114.0,0.0,0.0,0.842,17.099999999999998,0.406,34.199999999999996
Nerlens Noel,844.2000000000002,0.532,80.39999999999999,1.292,87.10000000000001,0.0,0.0,0.936,154.1,0.678,87.10000000000001,0.592,73.7,0.0,0.0,1.116,180.9,0.0,0.0,1.083,107.2,0.264,73.7
Nick Collison,147.5,0.0,0.0,0.0,0.0,0.0,0.0,0.909,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.857,41.3,0.0,0.0,0.917,35.4,0.2,29.5
Nick Young,410.3999999999999,0.933,32.4,0.968,59.400000000000006,0.887,70.2,0.0,0.0,0.0,0.0,0.944,124.19999999999999,1.097,32.4,0.0,0.0,0.75,75.6,0.0,0.0,0.867,16.2
Nicolas Batum,1141.0,0.748,105.0,1.025,119.0,0.785,259.0,0.0,0.0,0.737,56.0,0.934,154.0,0.914,140.0,1.0,28.0,1.109,182.0,1.28,28.0,0.5,70.0
Nik Stauskas,700.8000000000002,0.966,29.200000000000003,1.033,124.1,0.598,109.5,0.0,0.0,0.0,0.0,0.925,270.1,0.813,65.7,1.25,14.600000000000001,1.042,51.099999999999994,1.636,14.600000000000001,0.348,21.9
Nikola Jokic,792.0,0.5,32.0,0.979,48.0,0.0,0.0,0.994,152.0,0.936,160.0,1.0,88.0,0.0,0.0,1.238,120.0,0.0,0.0,1.204,112.0,0.744,80.0
Nikola Mirotic,785.4000000000001,0.742,33.0,0.88,92.39999999999999,0.318,19.8,1.033,59.4,0.83,85.8,1.111,290.40000000000003,0.643,39.6,1.136,46.199999999999996,1.175,39.6,1.361,33.0,0.625,46.199999999999996
Nikola Pekovic,46.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,0.667,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,1241.5,1.034,91.0,1.143,65.0,0.545,13.0,0.934,227.5,0.928,351.0,0.97,162.5,0.727,13.0,1.051,117.0,1.053,19.5,1.085,117.0,0.5,65.0
Noah Vonleh,327.59999999999997,0.6,7.800000000000001,1.333,23.4,0.0,0.0,0.719,62.400000000000006,0.4,23.4,0.644,85.80000000000001,0.0,0.0,1.024,39.0,0.0,0.0,1.196,54.599999999999994,0.452,31.200000000000003
Norman Powell,254.8,0.0,0.0,1.176,68.6,0.821,53.900000000000006,0.0,0.0,0.0,0.0,0.991,107.80000000000001,0.0,0.0,1.0,9.8,0.563,14.7,0.0,0.0,0.0,0.0
Norris Cole,562.5,0.727,22.5,0.929,99.00000000000001,0.824,279.0,0.0,0.0,0.0,0.0,0.792,94.5,0.732,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.448,27.0
O.J. Mayo,401.8,1.0,16.400000000000002,0.959,73.8,0.645,61.5,0.0,0.0,0.4,8.200000000000001,0.944,106.60000000000001,0.911,45.1,0.667,12.299999999999999,0.556,36.9,0.0,0.0,0.231,41.0
